data_id,treat,age,education,black,hispanic,married,nodegree,re74,re75,re78
CPS1,0,19,12,0,0,0,0,875.7923,2347.113,962
CPS1,0,23,12,0,0,1,0,0,1663.21,3583.4871
CPS1,0,45,12,0,0,1,0,8987.1572,10666.74,8096.4639
CPS1,0,26,16,0,0,1,0,16391.23,16977.631,18272.09
CPS1,0,36,10,0,0,1,1,3638.3579,3483.968,4588.3408
CPS1,0,28,12,0,0,1,0,14600.46,9078.7256,17330.779
CPS1,0,40,12,0,0,1,0,21436.34,22703.08,21286.65
CPS1,0,32,12,0,0,1,0,13728.58,15230.27,16531.33
CPS1,0,39,12,0,0,1,0,23965.75,24187.26,25477.48
CPS1,0,42,12,0,0,1,0,13665.89,12310.26,25564.67
CPS1,0,52,12,0,0,1,0,25862.32,24650.949,24883.439
CPS1,0,48,12,0,0,1,0,0,0,0
CPS1,0,20,12,0,0,0,0,13021.29,15190.89,19763.119
CPS1,0,28,10,0,0,1,1,20464.539,3614.6609,15928.41
CPS1,0,25,13,0,0,1,0,24247.891,25243.551,25564.67
CPS1,0,52,8,0,0,0,1,18125.18,17883.529,1885.579
CPS1,0,21,14,0,0,0,0,7413.8662,8409.1445,20841.859
CPS1,0,34,12,0,0,1,0,21299.189,19009.65,18572.07
CPS1,0,27,14,0,0,1,0,12490.33,12979.84,18573.551
CPS1,0,44,12,0,0,1,0,23844.279,5030.8062,0
CPS1,0,16,10,0,0,0,1,0,0,8733.3643
CPS1,0,44,13,0,0,1,0,8032.9941,3881.4189,3104.7041
CPS1,0,37,13,0,0,1,0,3902.8589,882.62903,2365.8401
CPS1,0,31,15,0,0,1,0,14561.27,5465.855,19073.02
CPS1,0,23,12,0,0,1,0,11692.9,757.30652,15895.9
CPS1,0,27,12,0,0,1,0,14012.68,15785.27,23074.699
CPS1,0,45,6,0,0,0,1,18095.789,16526.471,16404.24
CPS1,0,48,12,0,0,1,0,0,0,0
CPS1,0,24,12,0,0,1,0,15009.94,15418.26,18557.289
CPS1,0,20,13,0,0,1,0,2539.21,6647.4678,3088.449
CPS1,0,31,12,0,0,1,0,0,0,0
CPS1,0,29,12,0,0,1,0,13223.09,12251.18,14647.23
CPS1,0,24,10,0,0,1,1,5523.1729,0,5040.5249
CPS1,0,45,8,0,0,1,1,10352.77,4506.2422,9088.0176
CPS1,0,16,9,0,0,0,1,468.2648,0,3383.9939
CPS1,0,26,12,0,0,1,0,20109.91,23442.48,22646.16
CPS1,0,25,12,0,0,1,0,16265.83,15380.66,16492.91
CPS1,0,51,18,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,38,10,0,0,1,1,22741.211,25243.551,24151.961
CPS1,0,32,12,0,0,1,0,19198.859,19194.051,0
CPS1,0,47,12,0,0,0,0,11620.41,25243.551,25564.67
CPS1,0,46,10,0,0,1,1,25862.32,25243.551,25564.67
CPS1,0,23,12,0,0,1,0,10834.75,23499.77,6462.0981
CPS1,0,22,12,0,0,0,0,12680.37,9481.5479,9949.5332
CPS1,0,24,10,0,0,1,1,19516.26,3210.0481,20043.881
CPS1,0,35,12,0,0,0,0,23301.561,21260.08,25272.08
CPS1,0,32,14,0,0,1,0,25862.32,25243.551,25560.24
CPS1,0,37,12,0,0,1,0,25862.32,23539.16,25564.67
CPS1,0,29,17,0,0,1,0,4286.876,3022.0649,15697.89
CPS1,0,49,8,0,0,1,1,25862.32,25243.551,0
CPS1,0,43,12,0,0,1,0,12719.56,14016.44,25564.67
CPS1,0,54,12,0,0,1,0,25862.32,15273.24,24930.73
CPS1,0,23,14,0,0,1,0,13256.4,11209.21,6565.5391
CPS1,0,18,12,0,0,0,0,5162.668,4633.355,5579.896
CPS1,0,47,8,0,0,1,1,17149.461,17638.26,21103.41
CPS1,0,19,10,0,0,0,1,3495.332,30.43548,22655.029
CPS1,0,31,14,0,0,1,0,0,0,22199.891
CPS1,0,27,14,0,0,1,0,14141.99,9340.1133,19251.82
CPS1,0,22,13,0,0,0,0,7400.1509,3944.0811,14523.1
CPS1,0,39,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,30,12,0,0,1,0,25862.32,25243.551,23875.631
CPS1,0,38,17,0,0,1,0,15403.76,16424.42,14045.79
CPS1,0,29,14,0,0,1,0,0,0,0
CPS1,0,26,11,0,0,1,1,14817.93,17299.891,15316.64
CPS1,0,26,17,0,0,1,0,9529.874,19788.439,25564.67
CPS1,0,18,11,0,0,0,1,3812.7329,5401.4028,20488.68
CPS1,0,30,14,0,0,1,0,11953.49,2314.887,21876.26
CPS1,0,33,8,0,0,1,1,25862.32,22382.609,25564.67
CPS1,0,52,12,0,0,1,0,4633.666,12668.32,21520.131
CPS1,0,25,12,0,0,0,0,4678.729,8360.8057,7474.3408
CPS1,0,23,12,0,0,0,0,7494.1958,0,4715.4248
CPS1,0,21,13,0,0,0,0,10305.74,14725.4,25564.67
CPS1,0,44,12,0,0,1,0,18916.721,16182.73,21121.15
CPS1,0,32,13,0,0,0,0,16886.92,20391.77,6561.106
CPS1,0,34,18,0,0,0,0,0,524.56451,0
CPS1,0,27,14,0,0,0,0,22878.359,24045.82,25564.67
CPS1,0,26,14,0,0,0,0,21812.52,17532.631,24432.73
CPS1,0,26,12,0,0,0,0,23258.461,16154.08,21613.23
CPS1,0,40,11,0,0,1,1,0,5508.8232,10948.48
CPS1,0,27,13,0,0,1,0,12844.95,0,25564.67
CPS1,0,34,12,0,0,1,0,23552.35,22713.82,23274.189
CPS1,0,46,12,0,0,1,0,6073.7271,537.0968,0
CPS1,0,49,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,55,10,0,0,1,1,25862.32,22060.35,1536.8361
CPS1,0,33,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,45,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,29,12,0,0,1,0,4038.0491,9687.4346,7211.3062
CPS1,0,28,17,0,0,1,0,0,0,0
CPS1,0,24,13,0,0,0,0,11301.05,14791.65,25564.67
CPS1,0,21,12,0,0,0,0,8646.2441,10639.89,16701.27
CPS1,0,23,12,0,0,1,0,6636.0371,10203.05,17980.98
CPS1,0,49,12,0,0,1,0,25862.32,20565.439,25564.67
CPS1,0,45,10,1,0,1,1,17459.029,15171.19,25564.67
CPS1,0,48,7,0,0,1,1,13326.93,4636.9351,0
CPS1,0,50,7,0,0,1,1,25476.35,22674.439,24109.109
CPS1,0,52,8,0,0,1,1,25862.32,13178.56,22616.609
CPS1,0,45,13,0,0,1,0,25862.32,19657.74,14500.93
CPS1,0,50,16,0,0,1,0,20354.82,18243.391,20481.289
CPS1,0,19,12,0,0,0,0,2356.998,4620.8232,3060.3721
CPS1,0,17,14,0,0,0,0,0,1226.371,4617.896
CPS1,0,39,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,22,16,0,0,1,0,5638.77,8794.0654,25564.67
CPS1,0,20,13,0,0,1,0,12384.53,13987.79,24576.07
CPS1,0,25,14,0,0,1,0,22077.02,8854.9346,0
CPS1,0,23,12,0,0,1,0,14475.06,17230.061,25564.67
CPS1,0,23,16,0,0,0,0,3007.4751,134.2742,20676.35
CPS1,0,25,17,0,0,1,0,4196.749,2042.7581,4106.6021
CPS1,0,23,12,0,0,0,0,4672.8511,2588.8059,1918.089
CPS1,0,29,13,0,0,1,0,25415.609,25243.551,25564.67
CPS1,0,43,16,0,0,1,0,25862.32,21249.34,25564.67
CPS1,0,19,12,0,0,1,0,7676.4072,11902.06,25564.67
CPS1,0,19,12,1,0,0,0,2404.02,12136.6,8074.2979
CPS1,0,45,9,0,0,1,1,12690.17,15930.29,25564.67
CPS1,0,17,10,0,0,0,1,0,0,4193.7881
CPS1,0,31,12,0,0,1,0,10627.06,17052.82,0
CPS1,0,45,8,1,0,0,1,3299.405,0,31.032261
CPS1,0,46,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,36,14,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,25,16,0,0,1,0,20209.84,25243.551,22887.029
CPS1,0,27,18,0,0,0,0,0,11094.63,25564.67
CPS1,0,53,12,0,0,1,0,25862.32,25243.551,0
CPS1,0,26,16,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,40,10,0,0,1,1,25862.32,25243.551,19002.09
CPS1,0,35,6,0,0,1,1,20926.93,19192.26,20136.98
CPS1,0,28,12,0,0,1,0,25862.32,23404.891,19736.52
CPS1,0,23,10,0,0,1,1,10105.9,10826.08,8062.4761
CPS1,0,22,12,0,0,1,0,14721.93,15846.15,25564.67
CPS1,0,37,12,1,0,1,0,25862.32,23122.02,25564.67
CPS1,0,46,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,21,15,0,0,1,0,8614.8965,4223.3711,0
CPS1,0,26,13,0,0,0,0,16657.689,6497.0811,20799
CPS1,0,38,12,1,0,1,0,25838.811,22923.289,25564.67
CPS1,0,36,12,1,0,1,0,25862.32,25243.551,25564.67
CPS1,0,26,14,0,0,0,0,21700.84,21609.189,0
CPS1,0,21,12,0,0,0,0,4616.0332,608.70972,11221.86
CPS1,0,51,12,1,0,1,0,6177.5679,2350.6941,10131.29
CPS1,0,20,13,1,0,0,0,2690.073,0,3521.4221
CPS1,0,21,12,1,0,1,0,0,272.129,5990.7041
CPS1,0,26,11,1,0,1,1,19018.6,18159.24,20405.93
CPS1,0,21,11,1,0,1,1,25862.32,25202.369,20269.98
CPS1,0,36,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,39,12,0,0,0,0,25862.32,25243.551,3855.3889
CPS1,0,24,12,0,0,1,0,0,0,0
CPS1,0,45,11,0,0,1,1,12098.47,12102.58,0
CPS1,0,27,12,1,0,1,0,19500.58,16605.24,14330.99
CPS1,0,33,12,0,1,0,0,25862.32,25243.551,25564.67
CPS1,0,26,9,0,1,1,1,521.16498,2631.7739,16294.89
CPS1,0,27,12,0,0,1,0,4222.2202,751.93549,0
CPS1,0,31,10,0,1,1,1,23481.811,17919.34,21326.551
CPS1,0,39,10,0,0,1,1,3797.0591,19344.439,868.9032
CPS1,0,37,8,0,0,1,1,10807.32,11866.26,8918.0801
CPS1,0,54,8,0,0,1,1,22878.359,20137.551,17918.91
CPS1,0,27,12,0,0,1,0,3362.1021,0,9747.084
CPS1,0,29,10,0,0,1,1,13217.21,14777.32,25564.67
CPS1,0,27,18,0,0,1,0,20736.881,23218.689,25564.67
CPS1,0,35,10,0,0,1,1,19202.77,13166.03,25564.67
CPS1,0,33,14,1,0,1,0,0,0,0
CPS1,0,17,11,0,0,0,1,0,0,0
CPS1,0,20,13,0,0,1,0,33.307541,1312.306,12299.12
CPS1,0,39,8,1,0,1,1,25862.32,25243.551,25564.67
CPS1,0,51,8,0,0,1,1,25862.32,16581.971,25564.67
CPS1,0,28,8,0,0,1,1,1202.99,0,19516.33
CPS1,0,47,4,0,0,1,1,22247.471,16374.29,15860.44
CPS1,0,29,15,1,0,1,0,0,0,0
CPS1,0,36,8,1,0,1,1,16291.3,19308.631,0
CPS1,0,35,15,0,0,0,0,22874.439,20817.869,22996.381
CPS1,0,49,9,0,0,1,1,25862.32,25243.551,25564.67
CPS1,0,33,17,0,0,1,0,23822.73,8264.1289,25564.67
CPS1,0,25,15,0,0,0,0,20376.369,18153.869,23689.43
CPS1,0,34,12,0,0,0,0,16363.8,10577.23,25526.25
CPS1,0,43,11,0,0,1,1,17249.381,14882.95,11941.51
CPS1,0,49,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,19,12,0,0,0,0,0,2450.9519,10185.97
CPS1,0,16,10,0,0,0,1,0,0,13456.18
CPS1,0,45,17,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,23,16,0,0,0,0,3154.4199,6835.4521,23312.609
CPS1,0,24,12,0,0,1,0,17670.631,19817.08,25564.67
CPS1,0,30,12,0,0,1,0,13264.24,4388.0811,25564.67
CPS1,0,45,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,17,9,0,0,0,1,0,1050.9189,13948.26
CPS1,0,27,16,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,19,11,0,0,0,1,5493.7842,263.1774,9741.1738
CPS1,0,48,10,1,0,0,1,19173.381,12313.84,25564.67
CPS1,0,32,12,0,0,1,0,25862.32,25243.551,0
CPS1,0,40,12,0,0,1,0,25862.32,22806.92,25564.67
CPS1,0,24,12,0,0,1,0,15821.08,17362.551,0
CPS1,0,30,12,1,0,1,0,15382.2,14961.73,5343.459
CPS1,0,19,12,0,0,0,0,8052.5869,7236.4839,20321.699
CPS1,0,22,11,0,0,1,1,10599.63,864.72583,25564.67
CPS1,0,28,10,0,0,1,1,25787.869,25243.551,25564.67
CPS1,0,35,10,0,0,1,1,21173.801,22463.18,19987.73
CPS1,0,23,14,1,0,1,0,19467.27,18798.391,20176.881
CPS1,0,25,10,0,0,1,1,4335.8569,5181.1938,12418.81
CPS1,0,55,16,0,0,0,0,18863.82,18689.18,14601.42
CPS1,0,31,12,0,0,1,0,4715.9551,6749.5161,6685.2349
CPS1,0,26,18,0,0,1,0,8477.7471,19319.369,25037.119
CPS1,0,24,15,0,0,1,0,11167.82,24015.391,25564.67
CPS1,0,48,13,0,0,1,0,0,0,0
CPS1,0,30,12,0,0,1,0,25862.32,13819.5,0
CPS1,0,31,15,0,0,1,0,19359.52,10450.11,25564.67
CPS1,0,19,12,0,0,1,0,7100.3828,19654.16,25564.67
CPS1,0,27,14,0,0,1,0,25862.32,24847.891,25564.67
CPS1,0,54,8,0,0,1,1,23327.029,22667.27,22021.08
CPS1,0,43,12,0,0,1,0,22564.881,19673.85,23218.039
CPS1,0,18,13,0,0,0,0,3275.894,2681.9031,14772.83
CPS1,0,23,9,0,0,0,1,6630.1592,7141.5972,9088.0176
CPS1,0,40,14,0,0,0,0,23918.73,24572.18,25564.67
CPS1,0,30,12,0,0,1,0,24302.75,19446.48,25564.67
CPS1,0,33,12,0,0,1,0,0,420.7258,0
CPS1,0,29,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,24,14,0,0,1,0,0,3908.2739,914.71271
CPS1,0,24,14,0,0,0,0,12970.35,16660.74,25564.67
CPS1,0,30,14,0,0,1,0,0,0,0
CPS1,0,26,15,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,41,12,0,0,1,0,25654.641,25243.551,25564.67
CPS1,0,48,14,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,34,10,0,0,1,1,25862.32,25243.551,25564.67
CPS1,0,28,12,0,0,1,0,0,288.24191,0
CPS1,0,30,14,0,0,1,0,21514.711,21469.551,22140.779
CPS1,0,29,12,0,0,0,0,17225.869,19999.689,22041.77
CPS1,0,25,16,0,0,0,0,14143.95,5729.0322,17089.91
CPS1,0,28,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,31,12,0,0,1,0,19792.51,3671.9519,17651.439
CPS1,0,55,12,0,0,1,0,25670.311,24090.58,24908.561
CPS1,0,46,16,0,0,1,0,25013.961,24577.551,25337.1
CPS1,0,44,12,0,0,1,0,23283.93,23897.23,22018.131
CPS1,0,35,12,1,0,1,0,13152.56,12854.52,19241.48
CPS1,0,39,12,0,0,1,0,21875.211,22375.449,23306.699
CPS1,0,29,13,0,0,1,0,18828.551,13427.42,25564.67
CPS1,0,31,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,35,17,0,0,0,0,8989.1162,5059.4521,0
CPS1,0,33,12,0,0,0,0,8076.0981,8810.1768,8130.4521
CPS1,0,19,12,0,0,0,0,1643.825,1933.548,0
CPS1,0,27,12,0,0,1,0,8705.0225,3983.468,6054.2461
CPS1,0,24,16,0,0,0,0,2882.0811,3507.2419,8955.0234
CPS1,0,22,12,0,0,0,0,19102.85,17829.82,25564.67
CPS1,0,27,12,0,0,1,0,16216.85,19544.949,23116.08
CPS1,0,43,16,0,0,1,0,0,17545.16,0
CPS1,0,38,14,0,0,1,0,25270.619,21333.48,7246.771
CPS1,0,19,13,0,1,0,0,0,2834.0811,8604.8018
CPS1,0,29,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,37,13,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,16,10,0,0,0,1,0,306.1452,19089.27
CPS1,0,54,12,0,0,1,0,10145.08,9896.9033,0
CPS1,0,38,8,0,0,1,1,11242.27,5174.0322,0
CPS1,0,35,12,0,0,1,0,23315.27,20205.58,21698.939
CPS1,0,20,9,0,0,0,1,3046.6599,1715.129,2837.2351
CPS1,0,55,8,0,0,0,1,2901.6741,9535.2578,0
CPS1,0,28,12,0,0,1,0,19153.789,10716.87,0
CPS1,0,25,13,0,0,1,0,10182.31,0,1195.481
CPS1,0,30,12,0,0,1,0,0,0,0
CPS1,0,38,9,0,0,1,1,25427.359,23764.74,25564.67
CPS1,0,23,10,0,0,1,1,18160.439,17097.58,25564.67
CPS1,0,34,9,0,0,1,1,14945.29,2101.8391,20726.59
CPS1,0,53,0,0,0,0,1,2061.1489,1398.2419,1167.4041
CPS1,0,42,11,0,0,1,1,19831.699,18835.98,19757.199
CPS1,0,26,12,0,0,0,0,25862.32,25243.551,25564.67
CPS1,0,32,12,0,0,1,0,23515.119,19380.24,21651.65
CPS1,0,51,12,0,0,1,0,0,0,0
CPS1,0,23,14,0,0,0,0,22000.609,19034.711,20451.74
CPS1,0,33,12,0,0,1,0,0,0,0
CPS1,0,35,9,0,0,1,1,0,0,11337.12
CPS1,0,46,12,1,0,0,0,25862.32,25243.551,25564.67
CPS1,0,47,15,0,0,1,0,14208.6,18742.891,0
CPS1,0,25,17,0,0,0,0,3440.4729,0,0
CPS1,0,41,14,0,0,0,0,20484.131,8690.2256,0
CPS1,0,20,9,0,0,1,1,5229.2832,0,15892.95
CPS1,0,22,11,0,0,1,1,18479.801,20273.609,25564.67
CPS1,0,29,16,0,0,1,0,19273.311,14838.19,18111.02
CPS1,0,51,12,0,0,1,0,24702.439,22567.02,24800.689
CPS1,0,44,13,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,20,12,0,0,0,0,11967.2,2116.1609,0
CPS1,0,18,11,0,0,0,1,656.35437,0,11719.85
CPS1,0,33,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,27,12,0,0,1,0,25862.32,21109.689,25564.67
CPS1,0,52,16,0,0,0,0,25862.32,25243.551,25564.67
CPS1,0,24,18,0,0,0,0,0,15432.58,341.3548
CPS1,0,41,13,0,0,1,0,19030.359,18300.68,19537.02
CPS1,0,28,8,0,0,1,1,23793.34,10638.1,25564.67
CPS1,0,17,12,0,0,0,0,423.2016,5061.2422,3592.353
CPS1,0,38,12,0,0,1,0,19322.289,25243.551,25564.67
CPS1,0,45,14,0,0,1,0,25862.32,25243.551,16002.3
CPS1,0,40,12,0,0,0,0,8272.0244,20601.24,20841.859
CPS1,0,28,13,0,0,1,0,24363.48,25064.52,25564.67
CPS1,0,26,12,0,0,0,0,25862.32,25243.551,8686.0771
CPS1,0,27,12,0,0,1,0,18326.98,18186.1,19356.74
CPS1,0,28,8,0,0,1,1,20999.42,18855.68,24992.789
CPS1,0,28,16,0,0,1,0,21918.32,24556.061,20666.01
CPS1,0,53,12,0,0,1,0,21326.619,20816.08,19800.061
CPS1,0,54,12,0,0,1,0,24522.18,23762.949,24027.83
CPS1,0,33,12,0,0,1,0,25284.34,24688.551,25564.67
CPS1,0,36,12,0,0,1,0,0,0,2365.8401
CPS1,0,31,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,30,12,0,0,1,0,20605.609,18613.98,19541.461
CPS1,0,41,11,0,0,1,1,0,3399.823,9999.7764
CPS1,0,37,11,0,0,1,1,19659.279,17332.109,9325.9316
CPS1,0,18,9,0,0,0,1,3268.0569,1575.484,7438.876
CPS1,0,24,11,0,0,1,1,12841.03,9366.9678,20516.76
CPS1,0,21,9,1,0,0,1,1030.574,470.8548,1223.558
CPS1,0,55,12,0,0,1,0,0,1718.71,824.57141
CPS1,0,37,12,0,0,1,0,23307.439,24269.609,9949.5332
CPS1,0,53,5,0,0,1,1,25862.32,25243.551,25564.67
CPS1,0,28,13,0,0,1,0,22182.82,25243.551,25564.67
CPS1,0,20,12,0,0,0,0,3904.8191,375.96771,1938.777
CPS1,0,35,18,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,43,18,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,18,11,0,0,0,1,0,0,0
CPS1,0,29,16,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,26,11,0,0,1,1,25862.32,25243.551,25564.67
CPS1,0,46,8,0,0,1,1,3136.7859,7202.4678,11180.48
CPS1,0,27,13,0,0,1,0,14114.56,12741.73,15653.56
CPS1,0,26,16,0,0,1,0,2938.8999,1217.4189,14570.38
CPS1,0,28,17,0,0,1,0,17339.51,15344.85,20447.301
CPS1,0,35,14,0,0,1,0,25862.32,15246.39,25564.67
CPS1,0,29,16,0,0,1,0,22713.779,25243.551,0
CPS1,0,49,11,0,0,1,1,25862.32,10525.31,25564.67
CPS1,0,17,11,0,0,0,1,0,0,1609.244
CPS1,0,34,16,0,0,1,0,0,0,0
CPS1,0,22,12,0,0,1,0,22682.43,20355.971,19834.051
CPS1,0,16,9,0,0,0,1,0,0,8720.0654
CPS1,0,21,12,0,0,1,0,15384.16,13037.13,18523.301
CPS1,0,32,9,0,0,1,1,13381.79,8550.5811,0
CPS1,0,55,12,0,0,1,0,25860.359,5295.7739,5646.3931
CPS1,0,16,10,0,0,0,1,0,0,14231.98
CPS1,0,39,12,0,0,1,0,23417.16,15710.08,0
CPS1,0,29,12,0,0,1,0,15303.83,6932.1289,24290.869
CPS1,0,25,14,0,0,1,0,25862.32,22894.65,25564.67
CPS1,0,25,12,0,0,1,0,17743.119,11928.92,17800.689
CPS1,0,29,11,0,0,0,1,16259.96,5217,13575.87
CPS1,0,30,12,0,0,1,0,15842.63,3804.4351,25564.67
CPS1,0,24,11,0,0,1,1,17472.74,17804.76,19466.09
CPS1,0,25,9,0,0,1,1,10103.94,9554.9521,15195.46
CPS1,0,51,11,0,0,1,1,0,0,0
CPS1,0,17,11,0,0,0,1,834.64771,510.24191,5788.2549
CPS1,0,43,13,0,0,1,0,15525.23,429.6774,6632.0371
CPS1,0,41,12,0,0,1,0,8634.4893,10747.31,47.287251
CPS1,0,18,11,0,0,0,1,0,0,0
CPS1,0,23,12,0,0,1,0,18662.02,11121.48,6470.9648
CPS1,0,36,12,0,0,1,0,13861.81,4296.7739,10704.65
CPS1,0,22,12,0,0,1,0,14177.25,12892.11,9571.2354
CPS1,0,18,12,0,0,1,0,0,2708.7581,8520.5713
CPS1,0,27,14,0,0,1,0,14574.99,11697.97,9018.5654
CPS1,0,50,10,0,0,1,1,17174.93,15011.85,18580.93
CPS1,0,29,12,0,0,1,0,15926.88,4389.8711,10754.89
CPS1,0,52,12,0,0,1,0,25862.32,23370.869,22096.449
CPS1,0,22,12,0,0,0,0,11426.44,13183.94,6296.5928
CPS1,0,32,12,0,0,1,0,10339.05,13268.08,4424.313
CPS1,0,42,12,0,0,1,0,421.2424,0,0
CPS1,0,18,11,0,0,0,1,2065.0669,1767.048,4093.303
CPS1,0,22,12,0,0,1,0,15280.32,20314.789,0
CPS1,0,35,12,0,0,1,0,24245.93,25243.551,0
CPS1,0,21,12,0,0,0,0,9261.4541,5111.3711,16173.72
CPS1,0,29,13,0,0,1,0,6718.3262,8815.5479,6194.6299
CPS1,0,34,12,0,0,0,0,10246.97,0,0
CPS1,0,22,16,0,0,0,0,3895.022,13959.15,13961.56
CPS1,0,20,12,0,0,1,0,2711.625,13871.42,17485.939
CPS1,0,28,8,0,0,1,1,0,0,1590.0341
CPS1,0,47,13,0,0,1,0,16185.5,15019.02,286.67899
CPS1,0,25,7,0,0,1,1,3618.7661,7947.2422,13119.26
CPS1,0,29,12,0,0,1,0,19886.561,14483.71,20168.01
CPS1,0,29,17,0,0,1,0,15290.12,15215.95,18747.92
CPS1,0,29,18,0,0,1,0,18507.23,20839.35,25564.67
CPS1,0,44,10,0,0,1,1,23015.51,20320.16,11199.69
CPS1,0,19,13,0,0,1,0,1079.556,3029.2261,16207.71
CPS1,0,23,14,0,0,0,0,3898.9409,4986.0479,8649.1338
CPS1,0,19,13,0,0,0,0,2366.7939,1709.7581,0
CPS1,0,17,10,0,0,0,1,2033.719,556.79028,8261.9688
CPS1,0,51,12,0,0,1,0,2486.3101,3324.6289,2485.5359
CPS1,0,19,12,0,0,0,0,0,0,10806.61
CPS1,0,19,11,0,0,0,1,846.40332,1031.226,3525.856
CPS1,0,54,12,0,0,0,0,23091.92,21464.18,20898.01
CPS1,0,29,16,0,0,0,0,3889.145,17600.66,3936.6641
CPS1,0,29,12,0,0,1,0,23991.221,15672.48,21428.51
CPS1,0,37,8,0,0,1,1,4782.5698,4919.8062,5950.8052
CPS1,0,42,12,0,0,1,0,25862.32,25223.85,22858.949
CPS1,0,48,14,0,0,1,0,21410.869,16771.74,25564.67
CPS1,0,21,12,0,0,0,0,2041.556,281.0806,9175.2041
CPS1,0,25,12,0,0,1,0,17948.84,17448.48,21478.76
CPS1,0,39,13,0,0,1,0,6130.5459,9257.7578,1525.014
CPS1,0,19,12,0,0,1,0,8518.8916,14515.94,3208.144
CPS1,0,26,12,0,0,1,0,15137.3,17421.631,21700.41
CPS1,0,20,11,0,0,1,1,4545.499,10244.23,25564.67
CPS1,0,52,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,30,10,0,0,1,1,17082.85,25243.551,25564.67
CPS1,0,27,12,0,0,1,0,25862.32,23816.66,25564.67
CPS1,0,29,14,0,0,1,0,21571.529,4923.3872,25564.67
CPS1,0,24,16,0,0,1,0,7141.5269,19113.48,21527.52
CPS1,0,22,12,0,0,1,0,10799.48,12401.56,12435.07
CPS1,0,40,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,45,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,27,16,0,0,1,0,18744.311,20053.4,0
CPS1,0,20,12,0,0,0,0,1690.847,0,1631.41
CPS1,0,22,12,0,0,0,0,11853.56,16139.76,16776.631
CPS1,0,50,12,0,0,1,0,25862.32,0,25019.391
CPS1,0,29,9,0,0,1,1,16440.211,16761,18830.67
CPS1,0,25,9,0,0,1,1,23377.971,1901.323,1898.879
CPS1,0,27,12,0,0,1,0,21559.77,21909.971,21632.439
CPS1,0,51,18,0,0,1,0,8889.1934,24437.9,11489.32
CPS1,0,32,16,0,0,0,0,10967.98,14351.23,23107.211
CPS1,0,26,12,0,0,0,0,19073.461,21609.189,24039.66
CPS1,0,19,12,0,0,1,0,11018.92,12134.81,20874.369
CPS1,0,33,12,0,0,1,0,18023.301,18520.891,18147.961
CPS1,0,30,18,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,21,14,0,0,0,0,3336.6311,3847.4031,5619.7939
CPS1,0,37,12,0,0,1,0,17435.52,17077.891,17338.17
CPS1,0,51,8,0,0,1,1,5513.377,4771.21,5825.1982
CPS1,0,52,12,0,0,1,0,25862.32,18621.15,8019.6221
CPS1,0,28,17,1,0,0,0,3134.8269,3242.2739,0
CPS1,0,18,12,0,0,0,0,0,0,15024.05
CPS1,0,17,11,0,0,0,1,724.92871,2520.7739,2720.4951
CPS1,0,40,18,0,0,1,0,13812.83,0,25564.67
CPS1,0,22,12,0,0,0,0,7897.8042,25243.551,24627.789
CPS1,0,36,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,36,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,30,13,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,27,12,0,0,1,0,20464.539,22259.08,0
CPS1,0,24,16,0,0,0,0,2568.5991,2442,15847.14
CPS1,0,26,16,0,0,1,0,16101.25,17634.68,25564.67
