"address","village","takeup_survey","age","agpop","educ","rice_inc","disaster_prob","male","default","delay","intensive","risk_averse","disaster_yes","network_obs","network_rate_presession","network_onlyone","network_onlytwo","network_twomore","network_yes","pre_takeup_rate","disaster"
"chaxishangchaxi","chaxi","no",40,6,1,100,20,1,0,0,1,0,1,5,0.80000001,0,1,1,1,0.25,"yes"
"chaxishangchaxi","chaxi","no",51,4,2,60,30,1,0,0,1,0,1,5,0.80000001,0,0,1,1,0.25,"yes"
"chaxishangchaxi","chaxi","no",45,6,1,100,20,1,0,0,0,0,1,5,0.60000002,0,1,1,1,0.25,"yes"
"chaxishangchaxi","chaxi","yes",53,4,1,40,50,1,0,0,1,0,1,5,0.40000001,1,0,0,1,0.25,"yes"
"chaxishangchaxi","chaxi","yes",76,3,1,100,60,1,0,0,1,0,1,5,1,0,1,1,1,0.25,"yes"
"chaxixiachaxi2","chaxi","yes",65,6,1,60,20,1,1,0,0,0,1,3,0,0,0,0,0,0.625,"yes"
"chaxixiachaxi2","chaxi","no",41,4,0,100,20,0,1,0,0,0,1,5,0,0,0,0,0,0.625,"yes"
"chaxixiachaxi2","chaxi","no",57,1,0,100,0,1,1,0,1,0,0,5,0.2,1,0,0,1,0.625,"no"
"chaxixiachaxi2","chaxi","yes",57,7,1,30,50,1,1,0,0,0.39999998,1,5,0,0,0,0,0,0.625,"yes"
"chaxixiachaxi2","chaxi","no",45,4,2,70,30,1,1,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,0.625,NA
"chaxixiachaxi2","chaxi","yes",64,3,0,100,50,1,1,0,0,0,1,5,0,0,0,0,0,0.625,"yes"
"chaxixiachaxi2","chaxi","yes",36,5,0,100,40,1,1,0,0,0.19999999,1,5,0,0,0,0,0,0.625,"yes"
"chaxixiachaxi2","chaxi","yes",63,10,2,100,30,1,1,0,1,0.19999999,1,5,0.2,1,0,0,1,0.625,"yes"
"daqiaoxujia","daqiao","no",44,7,2,50,20,1,1,0,0,0.60000002,1,5,0.2,0,0,0,0,0.83333331,"yes"
"daqiaoxujia","daqiao","no",78,1,0,100,20,1,1,1,1,0,1,5,0.2,1,0,0,1,0.83333331,"yes"
"daqiaoxujia","daqiao","no",49,13,0,15,50,0,1,1,0,0,0,5,0.2,1,0,0,1,0.83333331,"no"
"daqiaoxujia","daqiao","no",47,6,2,40,30,1,1,1,0,0,1,5,0.60000002,1,0,0,1,0.83333331,"yes"
"daqiaoxujia","daqiao","yes",36,5,1,40,50,1,1,0,1,0,1,5,0.40000001,1,0,0,1,0.83333331,"yes"
"daqiaoxujia","daqiao","no",25,5,1,100,36,0,1,1,1,0,1,5,0.40000001,1,0,0,1,0.83333331,"yes"
"daqiaoxujia","daqiao","yes",65,2,0,100,40,1,1,1,0,0,1,5,0,0,0,0,0,0.83333331,"yes"
"daqiaoxujia","daqiao","yes",54,4,1,100,10,1,1,1,1,0,1,5,0.40000001,1,0,0,1,0.83333331,"yes"
"daqiaoxujia","daqiao","yes",47,7,2,NA,20,1,1,0,0,0,1,5,0.2,0,0,0,0,0.83333331,"yes"
"daqiaoxujia","daqiao","yes",37,5,2,40,30,1,1,1,1,0,1,5,0.40000001,1,0,0,1,0.83333331,"yes"
"daqiaoxujia","daqiao","yes",64,5,1,40,60,1,1,0,1,0,1,5,0.2,0,0,0,0,0.83333331,"yes"
"daqiaoxujia","daqiao","yes",64,9,0,35,50,0,1,1,0,0,1,5,0,0,0,0,0,0.83333331,"yes"
"daqiaoxujia","daqiao","yes",45,4,1,100,50,1,1,0,0,0.39999998,1,5,0.40000001,0,0,0,0,0.83333331,"yes"
"daqiaoxujia","daqiao","yes",47,7,2,60,50,1,1,0,1,0,1,5,0.40000001,0,0,0,0,0.83333331,"yes"
"daqiaoxujia","daqiao","yes",46,6,2,80,20,1,1,1,0,0.80000001,NA,5,0.2,0,0,0,0,0.83333331,NA
"daqiaoxujia","daqiao","no",60,10,2,20,20,0,1,1,1,0,1,5,0,0,0,0,0,0.83333331,"yes"
"daqiaozhoujia","daqiao","yes",62,2,0,10,20,0,1,1,0,0,NA,5,0.40000001,1,0,0,1,0.85714287,NA
"daqiaozhoujia","daqiao","yes",70,2,0,60,50,0,1,1,0,0,NA,5,0.2,1,0,0,1,0.85714287,NA
"daqiaozhoujia","daqiao","yes",46,4,2,100,50,1,1,0,0,1,0,5,0.40000001,1,0,0,1,0.85714287,"no"
"daqiaozhoujia","daqiao","yes",44,7,2,60,20,1,1,0,1,0.80000001,1,5,0.2,0,0,0,0,0.85714287,"yes"
"daqiaozhoujia","daqiao","yes",57,4,0,100,20,1,1,0,0,0.19999999,1,5,0.2,1,0,0,1,0.85714287,"yes"
"daqiaozhoujia","daqiao","yes",52,1,1,100,40,1,1,0,0,0.60000002,1,5,0.80000001,0,1,1,1,0.85714287,"yes"
"daqiaozhoujia","daqiao","no",77,2,0,40,50,1,1,0,1,0.40000001,NA,NA,NA,NA,NA,NA,NA,0.85714287,NA
"daqiaozhoujia","daqiao","yes",39,8,2,90,30,1,1,1,1,0,1,5,0.60000002,0,1,1,1,0.85714287,"yes"
"daqiaozhoujia","daqiao","yes",54,4,0,100,70,1,1,1,1,1,1,5,0.40000001,1,0,0,1,0.85714287,"yes"
"daqiaozhoujia","daqiao","yes",47,4,0,80,20,1,1,0,1,0.80000001,1,5,0.60000002,0,0,0,0,0.85714287,"yes"
"daqiaozhoujia","daqiao","no",73,2,0,100,40,1,1,1,1,0,1,5,0.40000001,1,0,0,1,0.85714287,"yes"
"daqiaozhoujia","daqiao","yes",64,2,0,100,30,1,1,0,0,0,1,5,0.2,1,0,0,1,0.85714287,"yes"
"daqiaozhoujia","daqiao","yes",39,4,3,60,10,1,1,1,1,0.19999999,0,5,0.60000002,1,0,0,1,0.85714287,"no"
"daxinanan","daxi","no",45,8,1,100,40,1,0,1,0,0,1,5,0.40000001,0,0,0,0,0.42857143,"yes"
"daxinanan","daxi","no",65,7,1,80,50,1,0,0,0,0,0,5,0.80000001,0,1,1,1,0.42857143,"no"
"daxinanan","daxi","no",40,6,0,100,20,1,0,0,0,0,1,5,0.60000002,0,1,1,1,0.42857143,"yes"
"daxinanan","daxi","no",46,8,0,40,0,0,0,1,1,0,1,5,0.60000002,0,1,1,1,0.42857143,"yes"
"daxinanan","daxi","no",60,6,0,100,50,0,0,0,0,0,1,5,0.40000001,1,0,0,1,0.42857143,"yes"
"daxinanan","daxi","yes",57,4,0,100,100,1,0,0,1,0,1,5,0.40000001,0,0,0,0,0.42857143,"yes"
"daxinanan","daxi","yes",39,6,1,80,20,0,0,0,1,0,0,5,1,0,1,1,1,0.42857143,"no"
"daxinanan","daxi","yes",32,5,1,100,30,0,0,0,1,0,1,5,0.40000001,1,0,0,1,0.42857143,"yes"
"daxinanan","daxi","no",32,6,2,80,100,1,0,1,1,0,1,5,0.40000001,0,0,0,0,0.42857143,"yes"
"daxinanan","daxi","no",51,9,1,50,10,1,0,0,0,0.19999999,0,5,0.40000001,1,0,0,1,0.42857143,"no"
"daxinanan","daxi","no",43,5,0,20,20,0,0,1,1,0,1,5,0.40000001,0,1,1,1,0.42857143,"yes"
"daxinanan","daxi","yes",43,4,2,100,50,1,0,1,1,0,0,5,0.60000002,0,1,1,1,0.42857143,"no"
"daxinanan","daxi","yes",44,5,0,60,50,1,0,1,1,0,1,5,0.60000002,1,0,0,1,0.42857143,"yes"
"daxinanan","daxi","no",36,6,2,100,50,1,0,1,0,0,1,4,0.5,0,0,0,0,0.42857143,"yes"
"daxinanan","daxi","no",57,10,0,15,50,0,0,1,1,0,1,5,0.40000001,0,0,0,0,0.42857143,"yes"
"daxituku","daxi","no",52,6,0,30,50,0,1,1,0,0,0,5,0.40000001,1,0,0,1,0.35294119,"no"
"daxituku","daxi","no",43,4,1,60,30,1,1,1,0,0,1,5,0.2,0,0,0,0,0.35294119,"yes"
"daxituku","daxi","no",45,4,2,100,80,1,1,1,0,0.39999998,1,5,0.40000001,0,1,1,1,0.35294119,"yes"
"daxituku","daxi","yes",47,5,3,60,30,1,1,1,1,0,1,5,0.2,0,0,0,0,0.35294119,"yes"
"daxituku","daxi","no",41,5,1,100,20,1,1,1,1,0,1,5,0.2,1,0,0,1,0.35294119,"yes"
"daxituku","daxi","yes",58,13,3,40,20,1,1,1,1,0,1,5,0.40000001,1,0,0,1,0.35294119,"yes"
"daxituku","daxi","yes",39,4,1,100,30,1,1,0,0,0,1,5,0.60000002,1,0,0,1,0.35294119,"yes"
"daxituku","daxi","no",57,4,1,100,50,1,1,0,1,0,1,5,0.60000002,0,0,1,1,0.35294119,"yes"
"daxituku","daxi","no",74,10,1,30,20,1,1,0,1,0.80000001,NA,NA,NA,NA,NA,NA,NA,0.35294119,NA
"daxituku","daxi","no",47,4,0,60,30,1,1,1,0,0,NA,5,0.40000001,1,0,0,1,0.35294119,NA
"daxituku","daxi","no",60,13,1,15,20,1,1,1,0,0,1,5,0.2,1,0,0,1,0.35294119,"yes"
"daxituku","daxi","no",48,5,2,100,40,1,1,0,1,0.19999999,1,5,0,0,0,0,0,0.35294119,"yes"
"daxituku","daxi","no",55,3,0,100,50,1,1,0,0,0,1,5,0.40000001,1,0,0,1,0.35294119,"yes"
"daxituku","daxi","yes",54,5,1,80,0,1,1,1,0,0,1,5,0.2,1,0,0,1,0.35294119,"yes"
"daxituku","daxi","yes",40,9,1,50,50,1,1,1,1,0,0,5,0.2,1,0,0,1,0.35294119,"no"
"daxituku","daxi","no",50,6,2,100,30,1,1,0,0,0,1,5,0.2,0,0,0,0,0.35294119,"yes"
"daxituku","daxi","no",71,6,0,40,50,1,1,0,0,0.40000001,NA,NA,NA,NA,NA,NA,NA,0.35294119,NA
"daxituku","daxi","yes",75,2,0,100,0,1,1,1,1,0,0,5,0.60000002,1,0,0,1,0.35294119,"no"
"daxituku","daxi","yes",48,6,2,75,50,1,1,0,0,0,1,5,0.2,1,0,0,1,0.35294119,"yes"
"daxituku","daxi","no",53,5,2,NA,30,1,1,0,1,0,1,5,0.80000001,0,0,1,1,0.35294119,"yes"
"daxituku","daxi","yes",32,4,3,60,40,1,1,0,1,1,0,5,0.60000002,0,1,1,1,0.35294119,"no"
"daxituku","daxi","yes",54,4,0,30,20,0,1,1,0,0.39999998,1,3,0.66666669,0,1,1,1,0.35294119,"yes"
"daxituku","daxi","yes",41,9,2,50,20,1,1,1,1,0,1,5,0.60000002,0,1,1,1,0.35294119,"yes"
"daxituku","daxi","no",33,4,2,60,30,1,1,1,0,0,1,5,0.40000001,1,0,0,1,0.35294119,"yes"
"daxituku","daxi","yes",41,4,2,100,20,1,1,1,1,0,1,5,0.60000002,0,1,1,1,0.35294119,"yes"
"daxituku","daxi","yes",53,3,0,100,20,1,1,1,0,0.19999999,1,5,0.2,1,0,0,1,0.35294119,"yes"
"daxituku","daxi","no",58,1,0,90,60,1,1,1,1,0,1,5,0.2,1,0,0,1,0.35294119,"yes"
"daxituku","daxi","no",61,5,1,40,40,1,1,1,0,0,0,5,0.2,1,0,0,1,0.35294119,"no"
"daxituku","daxi","no",48,5,1,40,20,1,1,1,0,0,1,4,0.25,1,0,0,1,0.35294119,"yes"
"daxituku","daxi","no",40,4,2,30,30,0,1,1,0,0.39999998,0,5,0.40000001,0,0,0,0,0.35294119,"no"
"daxituku","daxi","yes",82,3,0,100,40,1,1,1,0,0,1,5,0.60000002,1,0,0,1,0.35294119,"yes"
"daxituku","daxi","yes",75,5,1,40,50,1,1,1,1,0,NA,5,0.2,1,0,0,1,0.35294119,NA
"daxituku","daxi","no",48,8,0,100,50,0,1,0,0,0,0,5,0.40000001,1,0,0,1,0.35294119,"no"
"daxituku","daxi","no",64,5,1,100,40,1,1,1,1,0,0,5,0.40000001,1,0,0,1,0.35294119,"no"
"daxituku","daxi","no",46,6,0,40,40,0,1,0,1,0,1,5,0.60000002,0,1,1,1,0.35294119,"yes"
"daxituku","daxi","no",48,4,1,100,20,1,1,1,1,0,1,5,0.40000001,0,1,1,1,0.35294119,"yes"
"daxituku","daxi","yes",46,5,3,90,20,1,1,0,0,0,1,5,0.40000001,0,1,1,1,0.35294119,"yes"
"daxituku","daxi","no",75,2,0,40,30,1,1,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,0.35294119,NA
"daxituku","daxi","no",52,6,2,NA,40,1,1,0,1,0,1,5,0.80000001,0,0,1,1,0.35294119,"yes"
"daxituku","daxi","yes",52,4,1,100,50,1,1,0,0,0.19999999,1,5,0.80000001,0,0,0,0,0.35294119,"yes"
"daxituku","daxi","yes",45,4,2,50,80,1,1,1,0,0.39999998,1,5,0.40000001,0,1,1,1,0.35294119,"yes"
"daxituku","daxi","yes",47,8,2,10,50,1,1,0,1,0,0,5,0.2,0,0,0,0,0.35294119,"no"
"daxituku","daxi","yes",84,6,1,10,40,1,1,1,1,0.60000002,NA,NA,NA,NA,NA,NA,NA,0.35294119,NA
"daxiwujiajiaohengtou","daxi","no",36,4,1,80,30,0,0,0,1,0,0,3,0.33333334,0,0,0,0,0.25,"no"
"daxiwujiajiaohengtou","daxi","yes",67,6,2,100,50,1,0,1,0,0,1,5,0.40000001,0,0,0,0,0.25,"yes"
"daxiwujiajiaohengtou","daxi","yes",41,5,1,50,40,1,0,1,1,0.60000002,1,5,0.2,1,0,0,1,0.25,"yes"
"daxiwujiajiaohengtou","daxi","no",37,5,1,60,30,1,0,1,0,0,1,5,0.60000002,1,0,0,1,0.25,"yes"
"daxiwujiajiaohengtou","daxi","no",36,3,3,100,50,1,0,1,1,0,1,5,0.60000002,0,1,1,1,0.25,"yes"
"daxiwujiajiaohengtou","daxi","no",61,2,1,40,50,1,0,0,1,0,0,5,0.60000002,0,0,0,0,0.25,"no"
"daxiwujiajiaohengtou","daxi","no",53,3,2,50,30,1,0,1,1,0,0,5,0,0,0,0,0,0.25,"no"
"daxiwujiajiaohengtou","daxi","yes",44,6,1,70,20,0,0,1,0,0,1,5,0.2,1,0,0,1,0.25,"yes"
"daxiwujiajiaohengtou","daxi","no",73,2,1,100,60,1,0,0,0,0,1,5,0.2,0,0,0,0,0.25,"yes"
"daxiwujiajiaohengtou","daxi","no",39,4,0,20,30,0,0,0,0,0,1,5,0.60000002,0,1,1,1,0.25,"yes"
"daxiwujiajiaohengtou","daxi","no",45,5,3,15,20,1,0,1,1,0.60000002,0,5,0.40000001,1,0,0,1,0.25,"no"
"daxiwujiajiaohengtou","daxi","no",73,2,1,100,50,1,0,0,0,0,1,5,0.40000001,1,0,0,1,0.25,"yes"
"daxiwujiajiaohengtou","daxi","yes",75,2,0,30,20,1,0,1,1,0.80000001,NA,NA,NA,NA,NA,NA,NA,0.25,NA
"daxiwujiajiaohengtou","daxi","no",55,8,3,20,20,1,0,0,0,0,1,5,0,0,0,0,0,0.25,"yes"
"daxiwujiajiaohengtou","daxi","no",63,5,2,100,50,1,0,1,1,0,1,5,0.40000001,0,0,0,0,0.25,"yes"
"daxiwujiajiaohengtou","daxi","yes",39,5,2,100,20,1,0,0,1,0.39999998,1,5,1,0,1,1,1,0.25,"yes"
"daxiwujiajiaohengtou","daxi","yes",59,8,0,60,50,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,0.25,NA
"daxiwujiajiaohengtou","daxi","no",42,5,2,40,50,1,0,0,1,0.40000001,NA,NA,NA,NA,NA,NA,NA,0.25,NA
"daxiwujiajiaohengtou","daxi","yes",78,5,0,100,60,0,0,0,1,1,1,5,0.40000001,1,0,0,1,0.25,"yes"
"daxiwujiajiaohengtou","daxi","no",61,2,0,80,10,0,0,1,0,1,0,5,1,0,0,0,0,0.25,"no"
"daxiwujiajiaohengtou","daxi","no",68,7,0,100,40,1,0,1,1,0,0,5,0.40000001,1,0,0,1,0.25,"no"
"daxiwujiajiaohengtou","daxi","yes",43,5,3,40,40,1,0,0,1,0.39999998,0,5,0,0,0,0,0,0.25,"no"
"daxiwujiajiaohengtou","daxi","yes",44,4,2,60,20,1,0,1,1,0,1,5,0.2,0,0,0,0,0.25,"yes"
"daxiwujiajiaohengtou","daxi","no",60,2,0,100,50,1,0,1,1,0,0,5,0.60000002,1,0,0,1,0.25,"no"
"daxiwujiajiaohengtou","daxi","yes",71,2,0,100,20,1,0,1,0,0,0,5,0.40000001,0,0,0,0,0.25,"no"
"daxiwujiajiaohengtou","daxi","no",38,6,2,100,50,1,0,1,1,0,1,5,0.2,0,0,0,0,0.25,"yes"
"daxiwujiajiaohengtou","daxi","no",53,4,1,50,50,1,0,1,0,0,1,5,0.2,0,0,0,0,0.25,"yes"
"daxiwujiajiaohengtou","daxi","no",36,4,2,20,30,1,0,0,0,0,1,5,0.40000001,1,0,0,1,0.25,"yes"
"daxiwujiajiaohengtou","daxi","yes",56,7,1,80,50,1,0,0,1,0,1,5,0.2,0,0,0,0,0.25,"yes"
"daxiwujiajiaohengtou","daxi","no",67,8,0,25,60,1,0,1,1,0,1,5,0.40000001,0,0,0,0,0.25,"yes"
"daxiwujiajiaohengtou","daxi","no",63,4,2,90,30,1,0,0,0,0,0,5,0.2,1,0,0,1,0.25,"no"
"daxiwujiajiaohengtou","daxi","no",33,5,2,70,50,1,0,0,1,0.40000001,NA,NA,NA,NA,NA,NA,NA,0.25,NA
"daxiwujiajiaohengtou","daxi","yes",46,6,3,100,50,1,0,1,0,0,1,5,0.40000001,1,0,0,1,0.25,"yes"
"daxiwujiajiaohengtou","daxi","yes",62,4,1,70,50,1,0,0,1,0,0,5,0.80000001,0,0,1,1,0.25,"no"
"daxiwujiajiaohengtou","daxi","yes",70,6,3,30,5,1,0,1,0,0,0,5,0.40000001,0,0,0,0,0.25,"no"
"daxiwujiajiaohengtou","daxi","yes",46,5,0,100,40,1,0,1,0,0.39999998,1,3,0.33333334,1,0,0,1,0.25,"yes"
"daxiwujiajiaohengtou","daxi","yes",47,4,1,80,20,0,0,1,0,0.80000001,NA,NA,NA,NA,NA,NA,NA,0.25,NA
"daxiwujiajiaohengtou","daxi","no",46,5,3,100,50,1,0,0,0,0,0,5,0.60000002,0,1,1,1,0.25,"no"
"daxiwujiajiaohengtou","daxi","yes",78,2,1,30,40,1,0,1,0,0.60000002,NA,NA,NA,NA,NA,NA,NA,0.25,NA
"daxiwujiajiaohengtou","daxi","no",45,5,1,20,50,1,0,0,0,0.60000002,1,5,0.2,0,0,0,0,0.25,"yes"
"daxiwujiajiaohengtou","daxi","no",53,4,0,100,50,0,0,0,1,0,0,5,0.60000002,0,1,1,1,0.25,"no"
"daxiwujiajiaohengtou","daxi","no",73,2,0,100,30,1,0,0,0,0,1,2,0.5,0,0,0,0,0.25,"yes"
"daxiwujiajiaohengtou","daxi","no",43,4,0,100,30,1,0,0,0,0,1,5,0.40000001,1,0,0,1,0.25,"yes"
"daxixiajialong","daxi","yes",60,2,1,70,50,1,1,1,1,0,1,5,0.40000001,0,0,0,0,0.71428573,"yes"
"daxixiajialong","daxi","no",32,4,1,30,50,0,1,1,0,0,0,5,0.40000001,1,0,0,1,0.71428573,"no"
"daxixiajialong","daxi","yes",64,2,1,100,80,1,1,0,0,0.39999998,1,5,0.2,1,0,0,1,0.71428573,"yes"
"daxixiajialong","daxi","no",48,9,0,60,35,0,1,1,1,0.39999998,1,5,0.2,0,0,0,0,0.71428573,"yes"
"daxixiajialong","daxi","yes",61,8,0,100,50,1,1,1,1,0,1,5,0.2,0,0,0,0,0.71428573,"yes"
"daxixiajialong","daxi","no",32,7,0,40,40,1,1,1,0,0,1,5,0.40000001,1,0,0,1,0.71428573,"yes"
"daxixiajialong","daxi","no",39,4,0,100,20,1,1,0,1,0,1,5,0.60000002,1,0,0,1,0.71428573,"yes"
"daxixiajialong","daxi","yes",58,2,0,100,20,0,1,0,0,0,1,4,0.5,0,0,0,0,0.71428573,"yes"
"daxixiajialong","daxi","yes",55,6,0,30,40,0,1,0,0,0.39999998,1,5,0.80000001,0,1,1,1,0.71428573,"yes"
"daxixiajialong","daxi","no",35,4,0,18,20,0,1,1,0,0,1,5,0.2,0,0,0,0,0.71428573,"yes"
"daxixiajialong","daxi","yes",61,4,2,40,50,1,1,0,1,0,1,5,0.40000001,1,0,0,1,0.71428573,"yes"
"daxixiajialong","daxi","no",57,2,1,100,50,1,1,0,1,0.39999998,1,4,0.25,0,0,0,0,0.71428573,"yes"
"daxixiajialong","daxi","yes",56,5,0,40,50,1,1,0,1,0.19999999,1,5,0.60000002,1,0,0,1,0.71428573,"yes"
"daxixiajialong","daxi","yes",47,2,0,100,10,1,1,1,1,0,1,5,1,0,0,0,0,0.71428573,"yes"
"daxixiajialong","daxi","no",58,5,0,40,40,1,1,1,0,0,1,5,0.2,0,0,0,0,0.71428573,"yes"
"daxiyuantoulong","daxi","no",32,6,2,40,50,1,0,1,1,0,0,5,0.60000002,0,1,1,1,0.18181819,"no"
"daxiyuantoulong","daxi","yes",64,2,1,60,50,1,0,1,1,0.2,NA,5,0.2,1,0,0,1,0.18181819,NA
"daxiyuantoulong","daxi","yes",NA,NA,NA,NA,40,1,0,1,1,0.60000002,NA,5,0.80000001,0,1,1,1,0.18181819,NA
"daxiyuantoulong","daxi","no",74,2,1,30,20,1,0,0,0,0.80000001,NA,NA,NA,NA,NA,NA,NA,0.18181819,NA
"daxiyuantoulong","daxi","no",51,4,0,100,70,1,0,0,0,0.39999998,1,5,0.80000001,0,1,1,1,0.18181819,"yes"
"daxiyuantoulong","daxi","no",67,1,1,70,40,1,0,0,0,0,1,5,1,1,0,0,1,0.18181819,"yes"
"daxiyuantoulong","daxi","no",58,10,0,60,30,0,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,0.18181819,NA
"daxiyuantoulong","daxi","yes",53,4,0,70,50,0,0,1,0,0,1,5,0.40000001,0,1,1,1,0.18181819,"yes"
"daxiyuantoulong","daxi","no",45,7,2,60,50,1,0,0,1,0,1,5,0.40000001,1,0,0,1,0.18181819,"yes"
"daxiyuantoulong","daxi","no",49,4,1,60,50,1,0,0,0,0.80000001,0,5,0.40000001,1,0,0,1,0.18181819,"no"
"daxiyuantoulong","daxi","yes",65,6,1,70,40,1,0,1,0,0.60000002,NA,NA,NA,NA,NA,NA,NA,0.18181819,NA
"daxiyuantoulong","daxi","yes",58,3,1,80,20,1,0,0,1,0,1,5,0.60000002,1,0,0,1,0.18181819,"yes"
"daxiyuantoulong","daxi","no",52,6,1,40,33,0,0,1,0,0,1,5,0.2,0,0,0,0,0.18181819,"yes"
"daxiyuantoulong","daxi","no",40,4,0,90,20,1,0,1,1,0,1,5,0.40000001,0,1,1,1,0.18181819,"yes"
"daxiyuantoulong","daxi","yes",48,2,0,100,50,0,0,1,1,0,1,5,0.40000001,1,0,0,1,0.18181819,"yes"
"daxiyuantoulong","daxi","no",53,6,0,100,30,1,0,0,0,0,1,5,0.40000001,1,0,0,1,0.18181819,"yes"
"daxiyuantoulong","daxi","yes",56,6,1,70,25,1,0,1,1,0,1,5,0,0,0,0,0,0.18181819,"yes"
"daxiyuantoulong","daxi","no",44,7,0,15,80,0,0,0,1,0.19999999,1,5,0.40000001,0,1,1,1,0.18181819,"yes"
"daxiyuantoulong","daxi","no",70,7,2,70,30,1,0,1,1,0,0,5,0.40000001,1,0,0,1,0.18181819,"no"
"daxiyuantoulong","daxi","yes",75,5,0,30,20,0,0,1,0,0.80000001,NA,NA,NA,NA,NA,NA,NA,0.18181819,NA
"daxiyuantoulong","daxi","no",21,4,1,100,20,1,0,1,0,0,1,5,0.2,1,0,0,1,0.18181819,"yes"
"daxiyuantoulong","daxi","yes",46,4,1,90,20,1,0,0,1,0,1,5,0.40000001,1,0,0,1,0.18181819,"yes"
"daxiyuantoulong","daxi","no",41,5,0,70,50,1,0,1,0,0,1,3,0.33333334,1,0,0,1,0.18181819,"yes"
"daxiyuantoulong","daxi","no",34,5,2,25,70,1,0,0,0,0,1,5,0.80000001,0,0,1,1,0.18181819,"yes"
"daxizhangjia","daxi","no",38,5,0,90,20,1,1,1,1,0,1,5,0.60000002,1,0,0,1,0.375,"yes"
"daxizhangjia","daxi","yes",49,6,3,50,40,1,1,0,0,0.39999998,0,5,0.2,1,0,0,1,0.375,"no"
"daxizhangjia","daxi","no",64,2,0,100,30,1,1,0,1,0,0,5,0.40000001,0,1,1,1,0.375,"no"
"daxizhangjia","daxi","no",34,5,0,100,50,0,1,1,1,0,1,5,0.60000002,0,1,1,1,0.375,"yes"
"daxizhangjia","daxi","no",60,6,0,30,20,0,1,0,0,0,1,5,0.80000001,0,1,1,1,0.375,"yes"
"daxizhangjia","daxi","yes",68,5,1,100,50,1,1,0,0,0,1,5,0.40000001,0,0,0,0,0.375,"yes"
"daxizhangjia","daxi","no",43,6,1,100,30,1,1,1,0,1,1,5,0.2,0,0,0,0,0.375,"yes"
"daxizhangjia","daxi","yes",54,7,1,100,50,1,1,1,0,0,0,5,0.2,0,0,0,0,0.375,"no"
"daxizhangjia","daxi","no",56,4,3,70,40,1,1,1,0,0,1,5,0.2,0,0,0,0,0.375,"yes"
"daxizhangjia","daxi","yes",58,2,2,100,20,1,1,0,0,0.39999998,1,5,0,0,0,0,0,0.375,"yes"
"daxizhangjia","daxi","no",46,5,1,100,20,1,1,1,1,0,1,5,0.2,0,0,0,0,0.375,"yes"
"daxizhangjia","daxi","no",36,4,2,90,50,0,1,0,1,0.60000002,1,5,0.60000002,1,0,0,1,0.375,"yes"
"daxizhangjia","daxi","no",84,2,0,10,40,1,1,0,1,0.60000002,NA,NA,NA,NA,NA,NA,NA,0.375,NA
"daxizhangjia","daxi","yes",61,6,3,15,30,1,1,1,1,0,1,5,0.60000002,1,0,0,1,0.375,"yes"
"daxizhangjia","daxi","yes",48,5,0,50,50,0,1,1,0,0,1,5,0.2,0,0,0,0,0.375,"yes"
"daxizhangjia","daxi","no",41,6,0,100,50,0,1,0,1,0.39999998,0,5,0.40000001,0,1,1,1,0.375,"no"
"dayudengxiongmin1","dayu","no",40,4,1,80,40,1,0,1,1,0,0,5,0.40000001,1,0,0,1,0.43478259,"no"
"dayudengxiongmin1","dayu","no",44,5,1,100,50,0,0,0,0,0,1,5,0.40000001,0,0,0,0,0.43478259,"yes"
"dayudengxiongmin1","dayu","no",48,3,2,100,50,1,0,1,1,0,1,5,0.2,1,0,0,1,0.43478259,"yes"
"dayudengxiongmin1","dayu","yes",56,3,1,100,20,1,0,0,0,0,1,5,0.40000001,1,0,0,1,0.43478259,"yes"
"dayudengxiongmin1","dayu","no",68,2,2,50,50,1,0,1,0,0,0,5,0.2,0,0,0,0,0.43478259,"no"
"dayudengxiongmin1","dayu","no",51,8,3,100,20,1,0,1,0,1,0,5,0.40000001,1,0,0,1,0.43478259,"no"
"dayudengxiongmin1","dayu","yes",43,5,2,40,30,1,0,1,0,0,0,5,0,0,0,0,0,0.43478259,"no"
"dayudengxiongmin1","dayu","yes",58,6,1,40,20,1,0,1,0,1,1,5,0.60000002,0,0,1,1,0.43478259,"yes"
"dayudengxiongmin1","dayu","no",26,6,2,100,20,0,0,0,0,0,1,5,0.40000001,1,0,0,1,0.43478259,"yes"
"dayudengxiongmin1","dayu","no",58,6,3,100,30,1,0,0,0,0,1,5,0.2,0,0,0,0,0.43478259,"yes"
"dayudengxiongmin1","dayu","yes",46,4,1,100,40,0,0,0,1,0,1,5,0,0,0,0,0,0.43478259,"yes"
"dayudengxiongmin1","dayu","no",64,2,2,100,20,1,0,0,1,0,0,5,0,0,0,0,0,0.43478259,"no"
"dayudengxiongmin1","dayu","yes",68,2,1,100,30,1,0,1,1,0,0,5,0.2,0,0,0,0,0.43478259,"no"
"dayudengxiongmin1","dayu","no",52,2,3,100,20,1,0,0,0,0,1,5,0.2,0,0,0,0,0.43478259,"yes"
"dayudengxiongmin1","dayu","no",43,5,2,100,30,1,0,1,0,0.60000002,1,5,0,0,0,0,0,0.43478259,"yes"
