"id","state","income","employed","subscribed","survey"
564,"NY",83523.1959115034,NA,0,"April2022"
565,"NY",94316.4109997799,NA,0,"April2022"
566,"CA",44916.1674514781,NA,1,"April2022"
567,"NY",75173.249929993,NA,1,"April2022"
568,"NY",105137.09803854,NA,0,"April2022"
569,"CA",81991.3312856303,NA,0,"April2022"
570,"NY",82147.7303836142,NA,1,"April2022"
571,"NY",81536.3923573828,NA,1,"April2022"
572,"NY",102852.257223061,NA,0,"April2022"
573,"CA",82744.3269852902,NA,0,"April2022"
574,"NY",85985.616671443,NA,0,"April2022"
575,"NY",97301.1104965518,NA,1,"April2022"
576,"CA",87997.1689516269,NA,0,"April2022"
577,"NY",95456.8155939196,NA,0,"April2022"
578,"NY",83107.0828944824,NA,0,"April2022"
579,"CA",98667.6362479243,NA,1,"April2022"
580,"NY",89372.6463745097,NA,0,"April2022"
581,"NY",72517.4691833134,NA,1,"April2022"
582,"CA",94273.8489252745,NA,0,"April2022"
583,"NY",66300.0962983139,NA,0,"April2022"
584,"NY",78686.5971269086,NA,1,"April2022"
585,"CA",90728.7477368011,NA,1,"April2022"
586,"NY",92853.8795288737,NA,1,"April2022"
587,"NY",74375.076619235,NA,1,"April2022"
588,"NY",87712.7196344315,NA,1,"April2022"
589,"CA",98534.1171165034,NA,0,"April2022"
590,"CA",98574.6700857523,NA,1,"April2022"
591,"NY",89275.7833245409,NA,0,"April2022"
592,"NY",79876.2901565004,NA,1,"April2022"
593,"CA",87856.0313535792,NA,1,"April2022"
594,"NY",81178.4575245605,NA,0,"April2022"
595,"CA",99805.1099791981,NA,1,"April2022"
596,"NY",81929.9519434383,NA,1,"April2022"
597,"NY",106126.341225396,NA,1,"April2022"
598,"CA",96551.7023426141,NA,1,"April2022"
599,"CA",78528.1641547082,NA,1,"April2022"
600,"CA",55109.5899276003,NA,0,"April2022"
601,"CA",70771.0996811498,NA,0,"April2022"
602,"CA",67686.6485344387,NA,1,"April2022"
603,"CA",111826.394720238,NA,1,"April2022"
604,"CA",79064.8963226038,NA,0,"April2022"
605,"NY",99988.3562030893,NA,0,"April2022"
606,"NY",83443.4988442518,NA,0,"April2022"
607,"NY",85696.8974848487,NA,1,"April2022"
608,"CA",96474.4936639821,NA,1,"April2022"
609,"NY",85747.42244888,NA,1,"April2022"
610,"CA",97501.3140210234,NA,0,"April2022"
611,"NY",64782.8570883985,NA,0,"April2022"
612,"CA",77891.4761172451,NA,0,"April2022"
613,"CA",68732.8405983051,NA,0,"April2022"
614,"CA",95854.1973511709,NA,1,"April2022"
615,"NY",74903.9302014401,NA,1,"April2022"
616,"CA",78122.9855142962,NA,1,"April2022"
617,"CA",120216.577237864,NA,1,"April2022"
618,"CA",100420.12642147,NA,0,"April2022"
619,"CA",99610.2973548011,NA,0,"April2022"
620,"NY",90213.6929770694,NA,1,"April2022"
621,"NY",78827.1944945855,NA,1,"April2022"
622,"CA",58345.5136551358,NA,0,"April2022"
623,"NY",84287.0710905644,NA,0,"April2022"
624,"CA",90754.8330684518,NA,0,"April2022"
625,"NY",73341.5969358031,NA,1,"April2022"
626,"CA",94571.8030716544,NA,0,"April2022"
627,"CA",91808.8296265129,NA,1,"April2022"
628,"NY",80682.1544596921,NA,0,"April2022"
629,"CA",88034.6391492446,NA,0,"April2022"
630,"NY",88154.1083204484,NA,0,"April2022"
631,"NY",75730.243080724,NA,0,"April2022"
632,"NY",78577.5256523354,NA,0,"April2022"
633,"NY",74253.1321622937,NA,1,"April2022"
634,"CA",100125.899289368,NA,1,"April2022"
635,"NY",98786.094577941,NA,1,"April2022"
636,"CA",50821.7075932228,NA,1,"April2022"
637,"CA",106502.672854394,NA,0,"April2022"
638,"CA",98945.2395029037,NA,1,"April2022"
639,"NY",86966.9035558809,NA,0,"April2022"
640,"NY",70522.0981969536,NA,0,"April2022"
641,"CA",99672.1889742255,NA,0,"April2022"
642,"NY",72414.5730293177,NA,0,"April2022"
643,"CA",75412.2613117686,NA,1,"April2022"
644,"NY",83898.8833413573,NA,1,"April2022"
645,"NY",89563.7690364942,NA,0,"April2022"
646,"NY",68470.9621262635,NA,1,"April2022"
647,"NY",74033.4877932882,NA,1,"April2022"
648,"CA",79783.0715710634,NA,0,"April2022"
649,"CA",120119.585594721,NA,1,"April2022"
650,"NY",78515.1414527533,NA,0,"April2022"
651,"NY",70094.4870466313,NA,1,"April2022"
652,"CA",101619.811171712,NA,1,"April2022"
653,"CA",76890.3322928908,NA,1,"April2022"
654,"NY",62165.3838016872,NA,0,"April2022"
655,"CA",91873.976180355,NA,1,"April2022"
656,"NY",70528.6155751971,NA,0,"April2022"
657,"CA",104787.918786887,NA,1,"April2022"
658,"NY",105883.008866333,NA,1,"April2022"
659,"CA",73369.9287291233,NA,1,"April2022"
660,"NY",74396.6597526809,NA,0,"April2022"
661,"CA",99760.9492850423,NA,1,"April2022"
662,"CA",84985.9160264227,NA,1,"April2022"
663,"CA",54921.3179572898,NA,1,"April2022"
664,"CA",91049.8734594479,NA,1,"April2022"
665,"NY",106055.822883143,NA,0,"April2022"
666,"NY",60351.9629379593,NA,1,"April2022"
667,"NY",66974.2819227107,NA,0,"April2022"
668,"CA",102300.652823986,NA,1,"April2022"
669,"CA",88096.3778922786,NA,0,"April2022"
670,"CA",80855.7833103884,NA,1,"April2022"
671,"CA",89925.1228829305,NA,0,"April2022"
672,"CA",92275.0521002933,NA,1,"April2022"
673,"NY",83788.8441495183,NA,0,"April2022"
674,"NY",79708.6994209762,NA,1,"April2022"
675,"NY",98499.3324790826,NA,0,"April2022"
676,"CA",80274.4888461946,NA,1,"April2022"
677,"NY",85244.1416909765,NA,1,"April2022"
678,"CA",74211.2836229467,NA,1,"April2022"
679,"CA",97719.4298687131,NA,1,"April2022"
680,"NY",84629.0145830355,NA,0,"April2022"
681,"CA",78234.9867003796,NA,1,"April2022"
682,"CA",61249.5774715092,NA,1,"April2022"
683,"NY",85323.1369600374,NA,1,"April2022"
684,"NY",76831.9198372517,NA,0,"April2022"
685,"NY",87999.9193943489,NA,1,"April2022"
686,"CA",110879.418588442,NA,1,"April2022"
687,"CA",95485.5131254376,NA,1,"April2022"
688,"NY",104451.269412335,NA,1,"April2022"
689,"CA",97816.5657711541,NA,0,"April2022"
690,"CA",56218.3462247952,NA,1,"April2022"
691,"NY",71762.5400950654,NA,1,"April2022"
692,"NY",71969.7869875956,NA,1,"April2022"
693,"CA",55581.980936459,NA,1,"April2022"
694,"NY",79860.3242598623,NA,0,"April2022"
695,"CA",81246.8194218238,NA,1,"April2022"
696,"CA",68554.2482314995,NA,0,"April2022"
697,"CA",47686.4887485235,NA,0,"April2022"
698,"CA",69766.0229521021,NA,0,"April2022"
699,"CA",82152.2699683174,NA,0,"April2022"
700,"CA",86751.3667065453,NA,1,"April2022"
701,"NY",87667.7091353236,NA,1,"April2022"
702,"NY",70504.2828955398,NA,1,"April2022"
703,"NY",68718.2662575843,NA,1,"April2022"
704,"CA",80575.264067233,NA,0,"April2022"
705,"NY",68837.0444290709,NA,0,"April2022"
706,"CA",75970.7221186859,NA,1,"April2022"
707,"CA",70966.0872270855,NA,0,"April2022"
708,"NY",85390.0864764992,NA,1,"April2022"
709,"CA",94164.4136499217,NA,1,"April2022"
710,"CA",46581.0058976652,NA,1,"April2022"
711,"CA",93144.0860740745,NA,1,"April2022"
712,"NY",66108.5101442624,NA,1,"April2022"
713,"NY",105071.809258357,NA,1,"April2022"
714,"CA",81292.2781531824,NA,1,"April2022"
715,"CA",80575.1325448276,NA,0,"April2022"
716,"NY",87017.3594679311,NA,1,"April2022"
717,"CA",105720.047691237,NA,1,"April2022"
718,"NY",95278.4473715392,NA,0,"April2022"
719,"CA",88591.1688319987,NA,0,"April2022"
720,"CA",128277.542829469,NA,0,"April2022"
721,"CA",84983.6217916433,NA,0,"April2022"
722,"NY",96637.1478825111,NA,1,"April2022"
723,"NY",82558.2563600424,NA,0,"April2022"
724,"CA",91257.3114471599,NA,1,"April2022"
725,"CA",87477.3464674149,NA,1,"April2022"
726,"NY",85404.0450523507,NA,1,"April2022"
727,"CA",91895.6118807633,NA,1,"April2022"
728,"CA",77773.7534557569,NA,0,"April2022"
729,"CA",54703.7333327968,NA,1,"April2022"
730,"CA",72216.916269616,NA,0,"April2022"
731,"CA",107519.06347405,NA,1,"April2022"
732,"CA",74426.115673905,NA,1,"April2022"
733,"CA",91151.6118414853,NA,0,"April2022"
734,"CA",75971.9530826736,NA,0,"April2022"
735,"NY",79766.06711269,NA,0,"April2022"
736,"CA",66709.7184428454,NA,1,"April2022"
737,"CA",67439.439561603,NA,1,"April2022"
738,"NY",66843.3079622222,NA,1,"April2022"
739,"CA",70481.0436707013,NA,0,"April2022"
740,"NY",79180.484287335,NA,0,"April2022"
741,"CA",103882.935353721,NA,0,"April2022"
742,"CA",112527.644212618,NA,1,"April2022"
743,"CA",116049.223611792,NA,1,"April2022"
744,"NY",88423.2821290175,NA,0,"April2022"
745,"CA",103469.116742915,NA,0,"April2022"
746,"CA",62178.6284960101,NA,0,"April2022"
747,"NY",90732.475812352,NA,1,"April2022"
748,"CA",82622.1736518777,NA,1,"April2022"
749,"NY",76623.250913811,NA,0,"April2022"
750,"CA",68701.4724379792,NA,1,"April2022"
751,"NY",85298.931875162,NA,0,"April2022"
752,"NY",52364.9208892615,NA,1,"April2022"
753,"NY",91113.1768797928,NA,1,"April2022"
754,"NY",73347.5926846489,NA,0,"April2022"
755,"CA",62732.5867038199,NA,0,"April2022"
756,"CA",100264.50767959,NA,0,"April2022"
757,"NY",78206.7351274227,NA,1,"April2022"
758,"CA",72674.6374586577,NA,0,"April2022"
759,"CA",101820.562699885,NA,0,"April2022"
760,"CA",76671.5121187301,NA,1,"April2022"
761,"NY",95707.8708456435,NA,0,"April2022"
762,"CA",112816.807564356,NA,1,"April2022"
763,"NY",88066.6775191689,NA,0,"April2022"
764,"CA",95649.99994891,NA,1,"April2022"
765,"CA",85979.0436738153,NA,1,"April2022"
766,"CA",82542.8093347471,NA,1,"April2022"
767,"CA",75655.9820104386,NA,1,"April2022"
768,"CA",98551.8365392146,NA,1,"April2022"
769,"NY",66608.3698735261,NA,0,"April2022"
770,"NY",88762.9864790934,NA,1,"April2022"
771,"NY",69644.6029181005,NA,1,"April2022"
772,"NY",94443.3458406316,NA,0,"April2022"
773,"NY",80608.464478075,NA,1,"April2022"
774,"NY",72102.7338455724,NA,1,"April2022"
775,"CA",88817.6117296708,NA,0,"April2022"
776,"CA",102758.244379021,NA,1,"April2022"
777,"CA",93691.4755428338,NA,0,"April2022"
778,"NY",60688.8833096101,NA,0,"April2022"
779,"NY",65129.4410620064,NA,1,"April2022"
780,"NY",105302.948748629,NA,1,"April2022"
781,"NY",85607.198985291,NA,0,"April2022"
782,"CA",92075.4784703208,NA,1,"April2022"
783,"CA",81908.987559408,NA,0,"April2022"
784,"CA",65692.2704775167,NA,1,"April2022"
785,"NY",80837.7978530136,NA,0,"April2022"
786,"CA",79888.7753599921,NA,1,"April2022"
787,"CA",95637.7508920209,NA,1,"April2022"
788,"NY",105842.033015226,NA,1,"April2022"
789,"NY",87451.308553781,NA,0,"April2022"
790,"NY",91487.9205299214,NA,1,"April2022"
791,"NY",85292.0675190905,NA,1,"April2022"
792,"CA",84972.680163105,NA,1,"April2022"
793,"NY",61983.7795106847,NA,0,"April2022"
794,"CA",91827.1591373648,NA,0,"April2022"
795,"CA",89475.2355012031,NA,1,"April2022"
796,"CA",93178.7400137835,NA,0,"April2022"
797,"CA",83657.943277048,NA,0,"April2022"
798,"NY",70968.5380557209,NA,1,"April2022"
799,"CA",112910.816608178,NA,1,"April2022"
800,"CA",69499.4665585642,NA,0,"April2022"
801,"CA",65669.4653785699,NA,0,"April2022"
802,"NY",74766.8024895427,NA,1,"April2022"
803,"CA",89769.997643421,NA,1,"April2022"
804,"CA",77651.4486525981,NA,0,"April2022"
805,"CA",96035.4759156249,NA,0,"April2022"
806,"CA",104935.455112624,NA,0,"April2022"
807,"CA",93697.5671571262,NA,1,"April2022"
808,"CA",93147.7511508416,NA,1,"April2022"
809,"NY",66056.6049112779,NA,1,"April2022"
810,"CA",78247.8911642963,NA,1,"April2022"
811,"NY",92011.7624948913,NA,1,"April2022"
812,"NY",82671.4253118426,NA,0,"April2022"
813,"NY",81557.3597410975,NA,1,"April2022"
814,"CA",69522.4030965001,NA,0,"April2022"
815,"NY",88071.1079507468,NA,1,"April2022"
816,"NY",87929.2224448334,NA,0,"April2022"
817,"CA",59460.2102445571,NA,0,"April2022"
818,"NY",67164.247896725,NA,1,"April2022"
819,"CA",72507.8186883028,NA,0,"April2022"
820,"CA",88108.7450070088,NA,1,"April2022"
821,"CA",90709.6124315177,NA,1,"April2022"
822,"CA",121418.162475006,NA,1,"April2022"
823,"CA",93702.9380637963,NA,1,"April2022"
824,"NY",85439.7337761114,NA,1,"April2022"
825,"CA",63672.4823787442,NA,1,"April2022"
826,"NY",76561.4581364472,NA,1,"April2022"
827,"CA",91046.2644297296,NA,1,"April2022"
828,"CA",82754.3091175454,NA,1,"April2022"
829,"CA",92341.1589381744,NA,1,"April2022"
830,"CA",86064.1114015979,NA,0,"April2022"
831,"CA",103840.275404525,NA,0,"April2022"
832,"CA",84945.8160205687,NA,1,"April2022"
833,"NY",85246.574547497,NA,1,"April2022"
834,"CA",86795.2718972771,NA,1,"April2022"
835,"CA",83233.4749328668,NA,0,"April2022"
836,"CA",93564.756101769,NA,1,"April2022"
837,"NY",79685.6074596811,NA,0,"April2022"
838,"NY",92488.7898789219,NA,1,"April2022"
839,"CA",93588.5795921124,NA,0,"April2022"
840,"CA",75983.0056587812,NA,1,"April2022"
841,"NY",98065.4612646724,NA,1,"April2022"
842,"NY",63528.3066296413,NA,1,"April2022"
843,"CA",83255.4578849038,NA,0,"April2022"
844,"NY",64095.2056535025,NA,0,"April2022"
845,"NY",110407.70457586,NA,0,"April2022"
846,"NY",88060.5439439407,NA,0,"April2022"
847,"CA",77685.7086834644,NA,1,"April2022"
848,"CA",78619.5678959168,NA,1,"April2022"
849,"CA",82217.0380137235,NA,0,"April2022"
850,"CA",105693.946234623,NA,1,"April2022"
851,"CA",76163.9450550948,NA,1,"April2022"
852,"NY",70767.5282964114,NA,1,"April2022"
853,"NY",75077.5103299639,NA,0,"April2022"
854,"NY",91822.9000051098,NA,0,"April2022"
855,"NY",86953.8857934782,NA,1,"April2022"
856,"CA",82270.3815233045,NA,1,"April2022"
857,"CA",80862.5515020636,NA,1,"April2022"
858,"NY",61303.8395985786,NA,1,"April2022"
859,"NY",63356.3490724317,NA,0,"April2022"
860,"CA",66911.4298130732,NA,1,"April2022"
861,"CA",87301.8097422354,NA,0,"April2022"
862,"NY",72717.9502869774,NA,0,"April2022"
863,"CA",70414.7996735774,NA,0,"April2022"
864,"CA",85930.3695433924,NA,1,"April2022"
865,"CA",95120.6327304904,NA,1,"April2022"
866,"NY",88958.6630801038,NA,1,"April2022"
867,"CA",80416.2943676839,NA,1,"April2022"
868,"CA",71180.4486094313,NA,0,"April2022"
869,"CA",85772.2128057024,NA,0,"April2022"
870,"NY",114227.824647648,NA,0,"April2022"
871,"CA",95953.9011605364,NA,1,"April2022"
872,"CA",74122.3489851308,NA,0,"April2022"
873,"NY",79703.0036102705,NA,0,"April2022"
874,"CA",97085.2476559166,NA,1,"April2022"
875,"NY",91241.7705015213,NA,0,"April2022"
876,"NY",84412.8598749012,NA,0,"April2022"
877,"NY",75059.622197221,NA,1,"April2022"
878,"NY",106456.738841445,NA,0,"April2022"
879,"CA",53748.1799446888,NA,1,"April2022"
880,"CA",98326.7736634736,NA,1,"April2022"
881,"CA",110806.307381929,NA,1,"April2022"
882,"CA",77265.3532517178,NA,0,"April2022"
883,"CA",74384.1530300386,NA,1,"April2022"
884,"NY",70836.9111634631,NA,0,"April2022"
885,"CA",87580.7635002114,NA,1,"April2022"
886,"CA",104397.870940207,NA,1,"April2022"
887,"CA",95096.2964725824,NA,0,"April2022"
888,"CA",76782.0197580252,NA,0,"April2022"
889,"CA",91466.4244952443,NA,1,"April2022"
890,"CA",91382.1970074491,NA,1,"April2022"
891,"CA",93835.7342467245,NA,1,"April2022"
892,"CA",68780.5260003704,NA,0,"April2022"
893,"NY",75541.2109286469,NA,1,"April2022"
894,"CA",84942.558984435,NA,0,"April2022"
895,"NY",74626.3752633364,NA,1,"April2022"
896,"CA",119195.041626995,NA,0,"April2022"
897,"CA",82648.1274103762,NA,0,"April2022"
898,"NY",73163.856937013,NA,1,"April2022"
899,"CA",82270.3301385099,NA,1,"April2022"
900,"CA",64771.2429726859,NA,1,"April2022"
901,"NY",70330.1509848588,NA,0,"April2022"
902,"NY",61078.0547908811,NA,1,"April2022"
903,"CA",81649.2075071181,NA,1,"April2022"
904,"CA",79962.1141122621,NA,1,"April2022"
905,"CA",105278.910360168,NA,0,"April2022"
906,"CA",66440.7567168531,NA,1,"April2022"
907,"CA",86109.511811305,NA,1,"April2022"
908,"NY",90405.478747522,NA,1,"April2022"
909,"NY",82557.4109819513,NA,1,"April2022"
910,"CA",67080.9503668669,NA,0,"April2022"
911,"CA",79527.9320093437,NA,0,"April2022"
912,"CA",89222.641488668,NA,1,"April2022"
913,"NY",65310.2265782109,NA,0,"April2022"
914,"NY",103627.538203905,NA,0,"April2022"
915,"NY",66085.1605616571,NA,1,"April2022"
916,"NY",61254.9164826307,NA,0,"April2022"
917,"NY",78864.0576857902,NA,1,"April2022"
918,"NY",81042.6452091221,NA,0,"April2022"
919,"NY",83508.7714515021,NA,0,"April2022"
920,"CA",81559.7906356941,NA,1,"April2022"
921,"NY",96474.5282164812,NA,1,"April2022"
922,"NY",86089.7184722561,NA,1,"April2022"
923,"NY",87799.0849890833,NA,0,"April2022"
924,"NY",112619.455144564,NA,0,"April2022"
925,"NY",90713.2589244158,NA,1,"April2022"
926,"CA",96190.1845595804,NA,0,"April2022"
927,"CA",67740.034602847,NA,1,"April2022"
928,"NY",69701.3331263131,NA,1,"April2022"
929,"CA",63368.3670205978,NA,1,"April2022"
930,"CA",91307.4697065847,NA,0,"April2022"
931,"CA",116359.671919387,NA,0,"April2022"
932,"NY",92407.7753514488,NA,1,"April2022"
933,"CA",93832.1014813978,NA,1,"April2022"
934,"NY",78394.8098801143,NA,0,"April2022"
935,"CA",82688.1639630317,NA,1,"April2022"
936,"NY",85959.3040541844,NA,1,"April2022"
937,"NY",66012.3015865042,NA,0,"April2022"
938,"NY",51671.2125150151,NA,0,"April2022"
939,"CA",69415.7521967759,NA,1,"April2022"
940,"CA",115515.918075129,NA,0,"April2022"
941,"NY",66424.1936144891,NA,1,"April2022"
942,"CA",81945.3752878123,NA,0,"April2022"
943,"NY",97551.3178656072,NA,1,"April2022"
944,"NY",91330.4749711527,NA,0,"April2022"
945,"NY",94408.3399300707,NA,0,"April2022"
946,"CA",94267.443939461,NA,1,"April2022"
947,"CA",79177.4887882572,NA,1,"April2022"
948,"CA",75455.0878229723,NA,0,"April2022"
949,"CA",89858.9802726058,NA,0,"April2022"
950,"CA",72266.3249805558,NA,0,"April2022"
951,"NY",73341.8217347838,NA,1,"April2022"
952,"CA",114218.009511056,NA,0,"April2022"
953,"CA",102564.853225383,NA,0,"April2022"
954,"NY",93806.051185807,NA,1,"April2022"
955,"CA",93847.8914905507,NA,1,"April2022"
956,"NY",89478.9078224812,NA,1,"April2022"
957,"CA",91483.0547780084,NA,0,"April2022"
958,"NY",65274.0898693434,NA,1,"April2022"
959,"NY",83271.0052634231,NA,0,"April2022"
960,"NY",98937.1659938942,NA,0,"April2022"
961,"NY",87132.0024996788,NA,0,"April2022"
962,"NY",75771.4272231502,NA,1,"April2022"
963,"CA",85923.1442699579,NA,1,"April2022"
964,"NY",88179.5311231624,NA,0,"April2022"
965,"CA",81174.6484259688,NA,0,"April2022"
966,"CA",80546.5290501312,NA,0,"April2022"
967,"CA",90595.4642670333,NA,1,"April2022"
968,"CA",77022.0826370601,NA,1,"April2022"
969,"NY",69806.8744954612,NA,0,"April2022"
970,"NY",76605.8391074478,NA,1,"April2022"
971,"NY",84908.8142249524,NA,0,"April2022"
972,"NY",76824.7407319923,NA,1,"April2022"
973,"NY",87676.5260492611,NA,0,"April2022"
974,"NY",78471.9903553214,NA,1,"April2022"
975,"NY",89773.3398272104,NA,0,"April2022"
976,"NY",67778.9012620582,NA,0,"April2022"
977,"CA",70108.42820721,NA,0,"April2022"
978,"NY",94464.7378745506,NA,0,"April2022"
979,"CA",83668.4516967089,NA,1,"April2022"
980,"NY",65224.6767453483,NA,1,"April2022"
981,"CA",103225.814917533,NA,1,"April2022"
982,"NY",84410.2068913822,NA,1,"April2022"
983,"NY",74779.6474275286,NA,0,"April2022"
984,"CA",70910.1726851875,NA,0,"April2022"
985,"NY",68168.8062890895,NA,0,"April2022"
986,"NY",87569.9284738655,NA,1,"April2022"
987,"NY",90747.1895938027,NA,0,"April2022"
988,"CA",45485.8724339993,NA,1,"April2022"
989,"NY",86927.4094261053,NA,1,"April2022"
990,"CA",80984.4600641753,NA,1,"April2022"
991,"NY",64466.2335921431,NA,0,"April2022"
992,"NY",81773.102951363,NA,0,"April2022"
993,"CA",91651.7900148463,NA,0,"April2022"
994,"NY",102321.373847098,NA,1,"April2022"
995,"CA",76660.525765814,NA,1,"April2022"
996,"CA",53041.5160532958,NA,1,"April2022"
997,"CA",120175.971832908,NA,1,"April2022"
998,"NY",82112.6873175936,NA,1,"April2022"
999,"CA",90761.0080294744,NA,1,"April2022"
1000,"CA",74017.5115079696,NA,0,"April2022"
1001,"NY",87961.4199204118,NA,1,"April2022"
1002,"CA",94163.6050146702,NA,1,"April2022"
1003,"NY",84001.5857013105,NA,0,"April2022"
1004,"NY",79156.9115314036,NA,1,"April2022"
1005,"CA",66007.1107056847,NA,0,"April2022"
1006,"NY",87338.3894542057,NA,0,"April2022"
1007,"CA",80947.3629962536,NA,1,"April2022"
1008,"NY",66951.6631719837,NA,0,"April2022"
1009,"NY",82406.4907946063,NA,1,"April2022"
1010,"CA",81092.763346714,NA,0,"April2022"
1011,"CA",87093.2382898207,NA,0,"April2022"
1012,"NY",82140.0451206882,NA,1,"April2022"
1013,"NY",95858.6879446059,NA,1,"April2022"
1014,"NY",96487.2111891414,NA,0,"April2022"
1015,"CA",74621.8028116762,NA,0,"April2022"
1016,"CA",95229.0161562661,NA,0,"April2022"
1017,"NY",74452.9168885693,NA,1,"April2022"
1018,"NY",98457.0835682907,NA,1,"April2022"
1019,"CA",89454.5997306297,NA,1,"April2022"
1020,"CA",62916.3403299178,NA,0,"April2022"
1021,"CA",74514.1590667963,NA,0,"April2022"
1022,"NY",90790.0068104977,NA,0,"April2022"
1023,"NY",86185.1087168344,NA,1,"April2022"
1024,"CA",75660.1131354887,NA,1,"April2022"
1025,"CA",93908.9884595054,NA,1,"April2022"
1026,"NY",87838.9449660455,NA,0,"April2022"
1027,"CA",71323.7763077371,NA,1,"April2022"
1028,"CA",98091.9992986086,NA,0,"April2022"
1029,"NY",85864.5016665123,NA,0,"April2022"
1030,"CA",61581.4564862007,NA,0,"April2022"
1031,"CA",86593.3479419786,NA,1,"April2022"
1032,"CA",85872.8123710393,NA,1,"April2022"
1033,"NY",72742.0565754244,NA,1,"April2022"
1034,"NY",55278.364273559,NA,1,"April2022"
1035,"CA",99171.8797289176,NA,0,"April2022"
1036,"NY",110575.69810702,NA,1,"April2022"
1037,"CA",72358.2279576149,NA,1,"April2022"
1038,"NY",87235.356707272,NA,0,"April2022"
1039,"NY",80538.7409304369,NA,1,"April2022"
1040,"NY",110106.222753432,NA,0,"April2022"
1041,"CA",55004.7768614458,NA,0,"April2022"
1042,"CA",82367.2659509256,NA,0,"April2022"
1043,"CA",79008.2069522513,NA,0,"April2022"
1044,"CA",98566.6074150932,NA,1,"April2022"
1045,"NY",74277.911745947,NA,0,"April2022"
1046,"CA",71200.2726127759,NA,1,"April2022"
1047,"NY",86577.9006945053,NA,0,"April2022"
1048,"CA",88766.5122224625,NA,1,"April2022"
1049,"NY",89643.9544774134,NA,1,"April2022"
1050,"NY",68808.4279281616,NA,1,"April2022"
