address,village,takeup_survey,age,agpop,educ,rice_inc,disaster_prob,male,default,delay,intensive,risk_averse,disaster_yes,network_rate_preintensive,network_rate_presession,network_rate_presimple,knowledge_network,network_onlyone,network_onlytwo,network_twomore,network_yes,pre_takeup_rate,id_fake
chaxishangchaxi,chaxi,0,51,4,2,60,30,1,0,0,1,0,1,.60000002,.80000001,.19999999,.44999999,0,0,1,1,.25,226
chaxishangchaxi,chaxi,0,45,6,1,100,20,1,0,0,0,0,1,.40000001,.60000002,.20000002,.53333336,0,1,1,1,.25,227
chaxishangchaxi,chaxi,1,76,3,1,100,60,1,0,0,1,0,1,.40000001,1,.60000002,.40000001,0,1,1,1,.25,228
chaxishangchaxi,chaxi,0,73,7,0,100,50,1,0,0,0,0,1,.5,.5,0,1,1,0,0,1,.25,229
chaxishangchaxi,chaxi,0,53,4,0,80,50,1,0,0,0,0,1,.40000001,.60000002,.20000002,.60000002,0,1,1,1,.25,230
chaxixiachaxi2,chaxi,1,65,6,1,60,20,1,1,0,0,0,1,0,0,0,,0,0,0,0,.625,231
chaxixiachaxi2,chaxi,0,41,4,0,100,20,0,1,0,0,0,1,0,0,0,,0,0,0,0,.625,232
chaxixiachaxi2,chaxi,0,45,4,2,70,30,1,1,0,1,.2,,,,,,,,,,.625,233
chaxixiachaxi2,chaxi,1,64,3,0,100,50,1,1,0,0,0,1,0,0,0,,0,0,0,0,.625,234
chaxixiachaxi2,chaxi,1,63,10,2,100,30,1,1,0,1,.19999999,1,.2,.2,0,.40000001,1,0,0,1,.625,235
chaxixiachaxi2,chaxi,0,57,1,0,100,0,1,1,0,1,0,0,.2,.2,0,1,1,0,0,1,.625,236
chaxixiachaxi2,chaxi,1,57,7,1,30,50,1,1,0,0,.39999998,1,0,0,0,,0,0,0,0,.625,237
chaxixiachaxi2,chaxi,1,36,5,0,100,40,1,1,0,0,.19999999,1,0,0,0,,0,0,0,0,.625,238
daqiaoxujia,daqiao,1,37,5,2,40,30,1,1,1,1,0,1,.2,.40000001,.2,.5,1,0,0,1,.83333331,239
daqiaoxujia,daqiao,1,47,7,2,60,50,1,1,0,1,0,1,0,.40000001,.40000001,.30000001,0,0,0,0,.83333331,240
daqiaoxujia,daqiao,1,64,5,1,40,60,1,1,0,1,0,1,0,.2,.2,.40000001,0,0,0,0,.83333331,241
daqiaoxujia,daqiao,0,47,6,2,40,30,1,1,1,0,0,1,.2,.60000002,.40000004,.26666668,1,0,0,1,.83333331,242
daqiaoxujia,daqiao,0,44,7,2,50,20,1,1,0,0,.60000002,1,0,.2,.2,.40000001,0,0,0,0,.83333331,243
daqiaoxujia,daqiao,1,54,4,1,100,10,1,1,1,1,0,1,.2,.40000001,.2,.2,1,0,0,1,.83333331,244
daqiaoxujia,daqiao,0,49,13,0,15,50,0,1,1,0,0,0,.2,.2,0,.80000001,1,0,0,1,.83333331,245
daqiaoxujia,daqiao,1,47,7,2,,20,1,1,0,0,0,1,0,.2,.2,.2,0,0,0,0,.83333331,246
daqiaoxujia,daqiao,1,65,2,0,100,40,1,1,1,0,0,1,0,0,0,,0,0,0,0,.83333331,247
daqiaoxujia,daqiao,1,64,9,0,35,50,0,1,1,0,0,1,0,0,0,,0,0,0,0,.83333331,248
daqiaoxujia,daqiao,1,46,6,2,80,20,1,1,1,0,.80000001,,0,.2,.2,,0,0,0,0,.83333331,249
daqiaoxujia,daqiao,0,60,10,2,20,20,0,1,1,1,0,1,0,0,0,,0,0,0,0,.83333331,250
daqiaoxujia,daqiao,1,45,4,1,100,50,1,1,0,0,.39999998,1,0,.40000001,.40000001,.30000001,0,0,0,0,.83333331,251
daqiaoxujia,daqiao,1,36,5,1,40,50,1,1,0,1,0,1,.2,.40000001,.2,.2,1,0,0,1,.83333331,252
daqiaoxujia,daqiao,0,78,1,0,100,20,1,1,1,1,0,1,.2,.2,0,.80000001,1,0,0,1,.83333331,253
daqiaoxujia,daqiao,0,25,5,1,100,36,0,1,1,1,0,1,.2,.40000001,.2,.5,1,0,0,1,.83333331,254
daqiaozhoujia,daqiao,1,39,4,3,60,10,1,1,1,1,.19999999,0,.2,.60000002,.40000004,.40000001,1,0,0,1,.85714287,255
daqiaozhoujia,daqiao,1,52,1,1,100,40,1,1,0,0,.60000002,1,.40000001,.80000001,.40000001,.45000002,0,1,1,1,.85714287,256
daqiaozhoujia,daqiao,1,44,7,2,60,20,1,1,0,1,.80000001,1,0,.2,.2,.40000001,0,0,0,0,.85714287,257
daqiaozhoujia,daqiao,1,47,4,0,80,20,1,1,0,1,.80000001,1,0,.60000002,.60000002,.26666668,0,0,0,0,.85714287,258
daqiaozhoujia,daqiao,1,54,4,0,100,70,1,1,1,1,1,1,.2,.40000001,.2,.40000001,1,0,0,1,.85714287,259
daqiaozhoujia,daqiao,0,77,2,0,40,50,1,1,0,1,.40000001,,,,,,,,,,.85714287,260
daqiaozhoujia,daqiao,1,62,2,0,10,20,0,1,1,0,0,,.2,.40000001,.2,.5,1,0,0,1,.85714287,261
daqiaozhoujia,daqiao,1,70,2,0,60,50,0,1,1,0,0,,.2,.2,0,.80000001,1,0,0,1,.85714287,262
daqiaozhoujia,daqiao,1,64,2,0,100,30,1,1,0,0,0,1,.2,.2,0,.60000002,1,0,0,1,.85714287,263
daqiaozhoujia,daqiao,0,73,2,0,100,40,1,1,1,1,0,1,.2,.40000001,.2,.2,1,0,0,1,.85714287,264
daqiaozhoujia,daqiao,1,57,4,0,100,20,1,1,0,0,.19999999,1,.2,.2,0,1,1,0,0,1,.85714287,265
daqiaozhoujia,daqiao,1,39,8,2,90,30,1,1,1,1,0,1,.40000001,.60000002,.20000002,.40000001,0,1,1,1,.85714287,266
daqiaozhoujia,daqiao,1,46,4,2,100,50,1,1,0,0,1,0,.2,.40000001,.2,.2,1,0,0,1,.85714287,267
daxinanan,daxi,0,51,9,1,50,10,1,0,0,0,.19999999,0,.2,.40000001,.2,.2,1,0,0,1,.42857143,268
daxinanan,daxi,0,60,6,0,100,50,0,0,0,0,0,1,.2,.40000001,.2,.2,1,0,0,1,.42857143,269
daxinanan,daxi,0,46,8,0,40,0,0,0,1,1,0,1,.40000001,.60000002,.20000002,.2,0,1,1,1,.42857143,270
daxinanan,daxi,1,39,6,1,80,20,0,0,0,1,0,0,.40000001,1,.60000002,.24000001,0,1,1,1,.42857143,271
daxinanan,daxi,1,43,4,2,100,50,1,0,1,1,0,0,.40000001,.60000002,.20000002,.26666668,0,1,1,1,.42857143,272
daxinanan,daxi,0,32,6,2,80,100,1,0,1,1,0,1,0,.40000001,.40000001,.2,0,0,0,0,.42857143,273
daxinanan,daxi,0,57,10,0,15,50,0,0,1,1,0,1,0,.40000001,.40000001,.2,0,0,0,0,.42857143,274
daxinanan,daxi,0,65,7,1,80,50,1,0,0,0,0,0,.40000001,.80000001,.40000001,.25,0,1,1,1,.42857143,275
daxinanan,daxi,1,32,5,1,100,30,0,0,0,1,0,1,.2,.40000001,.2,.2,1,0,0,1,.42857143,276
daxinanan,daxi,1,57,4,0,100,100,1,0,0,1,0,1,0,.40000001,.40000001,.2,0,0,0,0,.42857143,277
daxinanan,daxi,0,45,8,1,100,40,1,0,1,0,0,1,0,.40000001,.40000001,.2,0,0,0,0,.42857143,278
daxinanan,daxi,0,36,6,2,100,50,1,0,1,0,0,1,0,.5,.5,.2,0,0,0,0,.42857143,279
daxinanan,daxi,0,40,6,0,100,20,1,0,0,0,0,1,.40000001,.60000002,.20000002,.2,0,1,1,1,.42857143,280
daxinanan,daxi,1,44,5,0,60,50,1,0,1,1,0,1,.2,.60000002,.40000004,.2,1,0,0,1,.42857143,281
daxinanan,daxi,0,43,5,0,20,20,0,0,1,1,0,1,.40000001,.40000001,0,.30000001,0,1,1,1,.42857143,282
daxituku,daxi,0,58,1,0,90,60,1,1,1,1,0,1,.2,.2,0,.80000001,1,0,0,1,.35294119,283
daxituku,daxi,1,47,5,3,60,30,1,1,1,1,0,1,0,.2,.2,.2,0,0,0,0,.35294119,284
daxituku,daxi,1,41,4,2,100,20,1,1,1,1,0,1,.40000001,.60000002,.20000002,.60000002,0,1,1,1,.35294119,285
daxituku,daxi,1,82,3,0,100,40,1,1,1,0,0,1,.2,.60000002,.40000004,.2,1,0,0,1,.35294119,286
daxituku,daxi,1,54,4,0,30,20,0,1,1,0,.39999998,1,.66666669,.66666669,0,.80000001,0,1,1,1,.35294119,287
daxituku,daxi,1,40,9,1,50,50,1,1,1,1,0,0,.2,.2,0,.80000001,1,0,0,1,.35294119,288
daxituku,daxi,0,75,2,0,40,30,1,1,0,1,.2,,,,,,,,,,.35294119,289
daxituku,daxi,0,61,5,1,40,40,1,1,1,0,0,0,.2,.2,0,.80000001,1,0,0,1,.35294119,290
daxituku,daxi,0,41,5,1,100,20,1,1,1,1,0,1,.2,.2,0,.80000001,1,0,0,1,.35294119,291
daxituku,daxi,0,48,8,0,100,50,0,1,0,0,0,0,.2,.40000001,.2,.40000001,1,0,0,1,.35294119,292
daxituku,daxi,0,48,4,1,100,20,1,1,1,1,0,1,.40000001,.40000001,0,.80000001,0,1,1,1,.35294119,293
daxituku,daxi,1,41,9,2,50,20,1,1,1,1,0,1,.40000001,.60000002,.20000002,.40000001,0,1,1,1,.35294119,294
daxituku,daxi,1,58,13,3,40,20,1,1,1,1,0,1,.2,.40000001,.2,.5,1,0,0,1,.35294119,295
daxituku,daxi,1,48,6,2,75,50,1,1,0,0,0,1,.2,.2,0,.80000001,1,0,0,1,.35294119,296
daxituku,daxi,0,60,13,1,15,20,1,1,1,0,0,1,.2,.2,0,.80000001,1,0,0,1,.35294119,297
daxituku,daxi,0,71,6,0,40,50,1,1,0,0,.40000001,,,,,,,,,,.35294119,298
daxituku,daxi,0,45,4,2,100,80,1,1,1,0,.39999998,1,.40000001,.40000001,0,.60000002,0,1,1,1,.35294119,299
daxituku,daxi,0,33,4,2,60,30,1,1,1,0,0,1,.2,.40000001,.2,.5,1,0,0,1,.35294119,300
daxituku,daxi,0,57,4,1,100,50,1,1,0,1,0,1,.60000002,.60000002,0,.60000002,0,0,1,1,.35294119,301
daxituku,daxi,0,53,5,2,,30,1,1,0,1,0,1,.80000001,.80000001,0,.5,0,0,1,1,.35294119,302
daxituku,daxi,0,43,4,1,60,30,1,1,1,0,0,1,0,.2,.2,.2,0,0,0,0,.35294119,303
daxituku,daxi,1,75,5,1,40,50,1,1,1,1,0,,.2,.2,0,.80000001,1,0,0,1,.35294119,304
daxituku,daxi,1,46,5,3,90,20,1,1,0,0,0,1,.40000001,.40000001,0,.60000002,0,1,1,1,.35294119,305
daxituku,daxi,1,53,3,0,100,20,1,1,1,0,.19999999,1,.2,.2,0,1,1,0,0,1,.35294119,306
daxituku,daxi,0,47,4,0,60,30,1,1,1,0,0,,.2,.40000001,.2,.5,1,0,0,1,.35294119,307
daxituku,daxi,1,52,4,1,100,50,1,1,0,0,.19999999,1,0,.80000001,.80000001,.15000001,0,0,0,0,.35294119,308
daxituku,daxi,1,47,8,2,10,50,1,1,0,1,0,0,0,.2,.2,.2,0,0,0,0,.35294119,309
daxituku,daxi,1,75,2,0,100,0,1,1,1,1,0,0,.2,.60000002,.40000004,.26666668,1,0,0,1,.35294119,310
daxituku,daxi,0,48,5,2,100,40,1,1,0,1,.19999999,1,0,0,0,,0,0,0,0,.35294119,311
daxituku,daxi,1,39,4,1,100,30,1,1,0,0,0,1,.2,.60000002,.40000004,.2,1,0,0,1,.35294119,312
daxituku,daxi,0,55,3,0,100,50,1,1,0,0,0,1,.2,.40000001,.2,.5,1,0,0,1,.35294119,313
daxituku,daxi,1,45,4,2,50,80,1,1,1,0,.39999998,1,.40000001,.40000001,0,.60000002,0,1,1,1,.35294119,314
daxituku,daxi,1,84,6,1,10,40,1,1,1,1,.60000002,,,,,,,,,,.35294119,315
daxituku,daxi,0,40,4,2,30,30,0,1,1,0,.39999998,0,0,.40000001,.40000001,.2,0,0,0,0,.35294119,316
daxituku,daxi,0,74,10,1,30,20,1,1,0,1,.80000001,,,,,,,,,,.35294119,317
daxituku,daxi,0,52,6,2,,40,1,1,0,1,0,1,.60000002,.80000001,.19999999,.53333336,0,0,1,1,.35294119,318
daxituku,daxi,0,52,6,0,30,50,0,1,1,0,0,0,.2,.40000001,.2,.5,1,0,0,1,.35294119,319
daxituku,daxi,0,46,6,0,40,40,0,1,0,1,0,1,.40000001,.60000002,.20000002,0,0,1,1,1,.35294119,320
daxituku,daxi,1,54,5,1,80,0,1,1,1,0,0,1,.2,.2,0,.2,1,0,0,1,.35294119,321
daxituku,daxi,0,64,5,1,100,40,1,1,1,1,0,0,.2,.40000001,.2,.5,1,0,0,1,.35294119,322
daxituku,daxi,0,50,6,2,100,30,1,1,0,0,0,1,0,.2,.2,.2,0,0,0,0,.35294119,323
daxituku,daxi,1,32,4,3,60,40,1,1,0,1,1,0,.40000001,.60000002,.20000002,.2,0,1,1,1,.35294119,324
daxituku,daxi,0,48,5,1,40,20,1,1,1,0,0,1,.25,.25,0,.80000001,1,0,0,1,.35294119,325
daxiwujiajiaohengtou,daxi,0,46,5,3,100,50,1,0,0,0,0,0,.40000001,.60000002,.20000002,.06666667,0,1,1,1,.25,326
daxiwujiajiaohengtou,daxi,1,78,5,0,100,60,0,0,0,1,1,1,.2,.40000001,.2,.60000002,1,0,0,1,.25,327
daxiwujiajiaohengtou,daxi,1,46,5,0,100,40,1,0,1,0,.39999998,1,.33333334,.33333334,0,.2,1,0,0,1,.25,328
daxiwujiajiaohengtou,daxi,0,61,2,0,80,10,0,0,1,0,1,0,0,1,1,.2,0,0,0,0,.25,329
daxiwujiajiaohengtou,daxi,0,53,4,1,50,50,1,0,1,0,0,1,0,.2,.2,.2,0,0,0,0,.25,330
daxiwujiajiaohengtou,daxi,0,36,3,3,100,50,1,0,1,1,0,1,.40000001,.60000002,.20000002,0,0,1,1,1,.25,331
daxiwujiajiaohengtou,daxi,1,62,4,1,70,50,1,0,0,1,0,0,.60000002,.80000001,.19999999,.5,0,0,1,1,.25,332
daxiwujiajiaohengtou,daxi,0,60,2,0,100,50,1,0,1,1,0,0,.2,.60000002,.40000004,.46666667,1,0,0,1,.25,333
daxiwujiajiaohengtou,daxi,0,61,2,1,40,50,1,0,0,1,0,0,0,.60000002,.60000002,.2,0,0,0,0,.25,334
daxiwujiajiaohengtou,daxi,0,42,5,2,40,50,1,0,0,1,.40000001,,,,,,,,,,.25,335
daxiwujiajiaohengtou,daxi,0,73,2,1,100,50,1,0,0,0,0,1,.2,.40000001,.2,.40000001,1,0,0,1,.25,336
daxiwujiajiaohengtou,daxi,1,39,5,2,100,20,1,0,0,1,.39999998,1,.40000001,1,.60000002,.28,0,1,1,1,.25,337
daxiwujiajiaohengtou,daxi,1,44,6,1,70,20,0,0,1,0,0,1,.2,.2,0,1,1,0,0,1,.25,338
daxiwujiajiaohengtou,daxi,1,75,2,0,30,20,1,0,1,1,.80000001,,,,,,,,,,.25,339
daxiwujiajiaohengtou,daxi,0,53,3,2,50,30,1,0,1,1,0,0,0,0,0,,0,0,0,0,.25,340
daxiwujiajiaohengtou,daxi,0,36,4,1,80,30,0,0,0,1,0,0,0,.33333334,.33333334,.2,0,0,0,0,.25,341
daxiwujiajiaohengtou,daxi,0,37,5,1,60,30,1,0,1,0,0,1,.2,.60000002,.40000004,.4666667,1,0,0,1,.25,342
daxiwujiajiaohengtou,daxi,1,41,5,1,50,40,1,0,1,1,.60000002,1,.2,.2,0,1,1,0,0,1,.25,343
daxiwujiajiaohengtou,daxi,1,46,6,3,100,50,1,0,1,0,0,1,.2,.40000001,.2,.60000002,1,0,0,1,.25,344
daxiwujiajiaohengtou,daxi,1,56,7,1,80,50,1,0,0,1,0,1,0,.2,.2,.2,0,0,0,0,.25,345
daxiwujiajiaohengtou,daxi,1,70,6,3,30,5,1,0,1,0,0,0,0,.40000001,.40000001,.2,0,0,0,0,.25,346
daxiwujiajiaohengtou,daxi,0,38,6,2,100,50,1,0,1,1,0,1,0,.2,.2,0,0,0,0,0,.25,347
daxiwujiajiaohengtou,daxi,0,73,2,1,100,60,1,0,0,0,0,1,0,.2,.2,.2,0,0,0,0,.25,348
daxiwujiajiaohengtou,daxi,0,36,4,2,20,30,1,0,0,0,0,1,.2,.40000001,.2,.2,1,0,0,1,.25,349
daxiwujiajiaohengtou,daxi,0,45,5,1,20,50,1,0,0,0,.60000002,1,0,.2,.2,.2,0,0,0,0,.25,350
daxiwujiajiaohengtou,daxi,1,78,2,1,30,40,1,0,1,0,.60000002,,,,,,,,,,.25,351
daxiwujiajiaohengtou,daxi,0,39,4,0,20,30,0,0,0,0,0,1,.40000001,.60000002,.20000002,.60000002,0,1,1,1,.25,352
daxiwujiajiaohengtou,daxi,1,44,4,2,60,20,1,0,1,1,0,1,0,.2,.2,.40000001,0,0,0,0,.25,353
daxiwujiajiaohengtou,daxi,1,71,2,0,100,20,1,0,1,0,0,0,0,.40000001,.40000001,.1,0,0,0,0,.25,354
daxiwujiajiaohengtou,daxi,0,45,5,3,15,20,1,0,1,1,.60000002,0,.2,.40000001,.2,0,1,0,0,1,.25,355
daxiwujiajiaohengtou,daxi,1,59,8,0,60,50,0,0,1,1,0,,,,,,,,,,.25,356
daxiwujiajiaohengtou,daxi,0,68,7,0,100,40,1,0,1,1,0,0,.2,.40000001,.2,.60000002,1,0,0,1,.25,357
daxiwujiajiaohengtou,daxi,1,47,4,1,80,20,0,0,1,0,.80000001,,,,,,,,,,.25,358
daxiwujiajiaohengtou,daxi,0,33,5,2,70,50,1,0,0,1,.40000001,,,,,,,,,,.25,359
daxiwujiajiaohengtou,daxi,0,53,4,0,100,50,0,0,0,1,0,0,.40000001,.60000002,.20000002,.66666669,0,1,1,1,.25,360
daxiwujiajiaohengtou,daxi,0,73,2,0,100,30,1,0,0,0,0,1,0,.5,.5,.2,0,0,0,0,.25,361
daxiwujiajiaohengtou,daxi,0,67,8,0,25,60,1,0,1,1,0,1,0,.40000001,.40000001,.2,0,0,0,0,.25,362
daxiwujiajiaohengtou,daxi,1,67,6,2,100,50,1,0,1,0,0,1,0,.40000001,.40000001,.2,0,0,0,0,.25,363
daxiwujiajiaohengtou,daxi,1,43,5,3,40,40,1,0,0,1,.39999998,0,0,0,0,,0,0,0,0,.25,364
daxiwujiajiaohengtou,daxi,0,55,8,3,20,20,1,0,0,0,0,1,0,0,0,,0,0,0,0,.25,365
daxiwujiajiaohengtou,daxi,0,43,4,0,100,30,1,0,0,0,0,1,.2,.40000001,.2,.5,1,0,0,1,.25,366
daxiwujiajiaohengtou,daxi,0,63,4,2,90,30,1,0,0,0,0,0,.2,.2,0,1,1,0,0,1,.25,367
daxiwujiajiaohengtou,daxi,0,63,5,2,100,50,1,0,1,1,0,1,0,.40000001,.40000001,.1,0,0,0,0,.25,368
daxixiajialong,daxi,0,32,7,0,40,40,1,1,1,0,0,1,.2,.40000001,.2,0,1,0,0,1,.71428573,369
daxixiajialong,daxi,0,32,4,1,30,50,0,1,1,0,0,0,.2,.40000001,.2,.1,1,0,0,1,.71428573,370
daxixiajialong,daxi,0,57,2,1,100,50,1,1,0,1,.39999998,1,0,.25,.25,.2,0,0,0,0,.71428573,371
daxixiajialong,daxi,0,58,5,0,40,40,1,1,1,0,0,1,0,.2,.2,.2,0,0,0,0,.71428573,372
daxixiajialong,daxi,1,56,5,0,40,50,1,1,0,1,.19999999,1,.2,.60000002,.40000004,.33333334,1,0,0,1,.71428573,373
daxixiajialong,daxi,1,61,4,2,40,50,1,1,0,1,0,1,.2,.40000001,.2,.2,1,0,0,1,.71428573,374
daxixiajialong,daxi,1,47,2,0,100,10,1,1,1,1,0,1,0,1,1,.16,0,0,0,0,.71428573,375
daxixiajialong,daxi,0,48,9,0,60,35,0,1,1,1,.39999998,1,0,.2,.2,0,0,0,0,0,.71428573,376
daxixiajialong,daxi,1,61,8,0,100,50,1,1,1,1,0,1,0,.2,.2,.2,0,0,0,0,.71428573,377
daxixiajialong,daxi,0,39,4,0,100,20,1,1,0,1,0,1,.2,.60000002,.40000004,.40000001,1,0,0,1,.71428573,378
daxixiajialong,daxi,1,55,6,0,30,40,0,1,0,0,.39999998,1,.40000001,.80000001,.40000001,.26666668,0,1,1,1,.71428573,379
daxixiajialong,daxi,0,35,4,0,18,20,0,1,1,0,0,1,0,.2,.2,.2,0,0,0,0,.71428573,380
daxixiajialong,daxi,1,60,2,1,70,50,1,1,1,1,0,1,0,.40000001,.40000001,.1,0,0,0,0,.71428573,381
daxixiajialong,daxi,1,58,2,0,100,20,0,1,0,0,0,1,0,.5,.5,.2,0,0,0,0,.71428573,382
daxixiajialong,daxi,1,64,2,1,100,80,1,1,0,0,.39999998,1,.2,.2,0,.2,1,0,0,1,.71428573,383
daxiyuantoulong,daxi,1,75,5,0,30,20,0,0,1,0,.80000001,,,,,,,,,,.18181819,384
daxiyuantoulong,daxi,1,,,,,40,1,0,1,1,.60000002,,.40000001,.80000001,.40000001,1,0,1,1,1,.18181819,385
daxiyuantoulong,daxi,1,53,4,0,70,50,0,0,1,0,0,1,.40000001,.40000001,0,1,0,1,1,1,.18181819,386
daxiyuantoulong,daxi,1,58,3,1,80,20,1,0,0,1,0,1,.2,.60000002,.40000004,.40000001,1,0,0,1,.18181819,387
daxiyuantoulong,daxi,1,64,2,1,60,50,1,0,1,1,.2,,.2,.2,0,.80000001,1,0,0,1,.18181819,388
daxiyuantoulong,daxi,0,32,6,2,40,50,1,0,1,1,0,0,.40000001,.60000002,.20000002,.60000002,0,1,1,1,.18181819,389
daxiyuantoulong,daxi,0,53,6,0,100,30,1,0,0,0,0,1,.2,.40000001,.2,1,1,0,0,1,.18181819,390
daxiyuantoulong,daxi,0,45,7,2,60,50,1,0,0,1,0,1,.2,.40000001,.2,.2,1,0,0,1,.18181819,391
daxiyuantoulong,daxi,1,48,2,0,100,50,0,0,1,1,0,1,.2,.40000001,.2,1,1,0,0,1,.18181819,392
daxiyuantoulong,daxi,0,74,2,1,30,20,1,0,0,0,.80000001,,,,,,,,,,.18181819,393
daxiyuantoulong,daxi,1,46,4,1,90,20,1,0,0,1,0,1,.2,.40000001,.2,.80000001,1,0,0,1,.18181819,394
daxiyuantoulong,daxi,0,41,5,0,70,50,1,0,1,0,0,1,.33333334,.33333334,0,.80000001,1,0,0,1,.18181819,395
daxiyuantoulong,daxi,0,52,6,1,40,33,0,0,1,0,0,1,0,.2,.2,,0,0,0,0,.18181819,396
daxiyuantoulong,daxi,0,49,4,1,60,50,1,0,0,0,.80000001,0,.2,.40000001,.2,.60000002,1,0,0,1,.18181819,397
daxiyuantoulong,daxi,1,56,6,1,70,25,1,0,1,1,0,1,0,0,0,,0,0,0,0,.18181819,398
daxiyuantoulong,daxi,0,21,4,1,100,20,1,0,1,0,0,1,.2,.2,0,.80000001,1,0,0,1,.18181819,399
daxiyuantoulong,daxi,0,51,4,0,100,70,1,0,0,0,.39999998,1,.40000001,.80000001,.40000001,.46666667,0,1,1,1,.18181819,400
daxiyuantoulong,daxi,0,34,5,2,25,70,1,0,0,0,0,1,.80000001,.80000001,0,.89999998,0,0,1,1,.18181819,401
daxiyuantoulong,daxi,0,58,10,0,60,30,0,0,0,1,.2,,,,,,,,,,.18181819,402
daxiyuantoulong,daxi,0,40,4,0,90,20,1,0,1,1,0,1,.40000001,.40000001,0,1,0,1,1,1,.18181819,403
daxiyuantoulong,daxi,1,65,6,1,70,40,1,0,1,0,.60000002,,,,,,,,,,.18181819,404
daxiyuantoulong,daxi,0,70,7,2,70,30,1,0,1,1,0,0,.2,.40000001,.2,.2,1,0,0,1,.18181819,405
daxiyuantoulong,daxi,0,44,7,0,15,80,0,0,0,1,.19999999,1,.40000001,.40000001,0,1,0,1,1,1,.18181819,406
daxiyuantoulong,daxi,0,67,1,1,70,40,1,0,0,0,0,1,.2,1,.80000001,.45000002,1,0,0,1,.18181819,407
daxizhangjia,daxi,0,38,5,0,90,20,1,1,1,1,0,1,.2,.60000002,.40000004,.33333334,1,0,0,1,.375,408
daxizhangjia,daxi,1,58,2,2,100,20,1,1,0,0,.39999998,1,0,0,0,,0,0,0,0,.375,409
daxizhangjia,daxi,1,61,6,3,15,30,1,1,1,1,0,1,.2,.60000002,.40000004,.60000002,1,0,0,1,.375,410
daxizhangjia,daxi,0,84,2,0,10,40,1,1,0,1,.60000002,,,,,,,,,,.375,411
daxizhangjia,daxi,0,34,5,0,100,50,0,1,1,1,0,1,.40000001,.60000002,.20000002,0,0,1,1,1,.375,412
daxizhangjia,daxi,0,46,5,1,100,20,1,1,1,1,0,1,0,.2,.2,.40000001,0,0,0,0,.375,413
daxizhangjia,daxi,0,56,4,3,70,40,1,1,1,0,0,1,0,.2,.2,.40000001,0,0,0,0,.375,414
daxizhangjia,daxi,0,60,6,0,30,20,0,1,0,0,0,1,.40000001,.80000001,.40000001,.40000001,0,1,1,1,.375,415
daxizhangjia,daxi,0,41,6,0,100,50,0,1,0,1,.39999998,0,.40000001,.40000001,0,.80000001,0,1,1,1,.375,416
daxizhangjia,daxi,1,48,5,0,50,50,0,1,1,0,0,1,0,.2,.2,.2,0,0,0,0,.375,417
daxizhangjia,daxi,1,54,7,1,100,50,1,1,1,0,0,0,0,.2,.2,.2,0,0,0,0,.375,418
daxizhangjia,daxi,0,43,6,1,100,30,1,1,1,0,1,1,0,.2,.2,.40000001,0,0,0,0,.375,419
daxizhangjia,daxi,0,36,4,2,90,50,0,1,0,1,.60000002,1,.2,.60000002,.40000004,.13333334,1,0,0,1,.375,420
daxizhangjia,daxi,0,64,2,0,100,30,1,1,0,1,0,0,.40000001,.40000001,0,.40000001,0,1,1,1,.375,421
daxizhangjia,daxi,1,49,6,3,50,40,1,1,0,0,.39999998,0,.2,.2,0,.80000001,1,0,0,1,.375,422
daxizhangjia,daxi,1,68,5,1,100,50,1,1,0,0,0,1,0,.40000001,.40000001,.40000001,0,0,0,0,.375,423
dayudengxiongmin1,dayu,1,40,4,2,100,50,1,0,0,1,.39999998,1,0,0,0,,0,0,0,0,.43478259,424
dayudengxiongmin1,dayu,1,41,5,3,100,30,1,0,1,0,.60000002,1,.2,.2,0,.80000001,1,0,0,1,.43478259,425
dayudengxiongmin1,dayu,0,44,5,1,100,50,0,0,0,0,0,1,0,.40000001,.40000001,.40000001,0,0,0,0,.43478259,426
dayudengxiongmin1,dayu,0,44,4,4,90,50,1,0,1,0,0,1,0,0,0,,0,0,0,0,.43478259,427
dayudengxiongmin1,dayu,1,53,5,1,100,20,1,0,0,1,.19999999,0,0,0,0,,0,0,0,0,.43478259,428
dayudengxiongmin1,dayu,0,48,5,2,100,20,1,0,1,0,.39999998,1,0,0,0,,0,0,0,0,.43478259,429
dayudengxiongmin1,dayu,1,37,4,2,100,20,1,0,1,0,0,1,.2,.2,0,.80000001,1,0,0,1,.43478259,430
dayudengxiongmin1,dayu,1,37,4,1,100,20,1,0,1,0,.19999999,1,.2,.2,0,.80000001,1,0,0,1,.43478259,431
dayudengxiongmin1,dayu,1,58,6,1,40,20,1,0,1,0,1,1,.60000002,.60000002,0,1,0,0,1,1,.43478259,432
dayudengxiongmin1,dayu,0,41,4,1,100,30,0,0,0,0,.19999999,1,0,.2,.2,.40000001,0,0,0,0,.43478259,433
dayudengxiongmin1,dayu,1,38,4,3,100,40,1,0,1,0,.19999999,1,0,0,0,,0,0,0,0,.43478259,434
dayudengxiongmin1,dayu,0,40,4,1,80,40,1,0,1,1,0,0,.2,.40000001,.2,.30000001,1,0,0,1,.43478259,435
dayudengxiongmin1,dayu,1,35,5,2,100,40,1,0,1,0,.19999999,1,.60000002,.60000002,0,1,0,0,1,1,.43478259,436
dayudengxiongmin1,dayu,1,54,6,0,100,30,0,0,0,0,0,0,0,.2,.2,.60000002,0,0,0,0,.43478259,437
