"as_of_year","respondent_id","agency_name","agency_abbr","agency_code","loan_type_name","loan_type","loan_purpose_name","loan_purpose","owner_occupancy_name","owner_occupancy","preapproval_name","preapproval","action_taken_name","state_abbr","applicant_ethnicity_name","applicant_ethnicity","co_applicant_ethnicity_name","co_applicant_ethnicity","applicant_race_name_1","applicant_race_1","co_applicant_race_name_1","co_applicant_race_1","applicant_sex_name","applicant_sex","co_applicant_sex_name","co_applicant_sex","applicant_income_000s","population","minority_population","hud_median_family_income","tract_to_msamd_income","number_of_owner_occupied_units","number_of_1_to_4_family_units"
2017,"0000026333","Federal Deposit Insurance Corporation","FDIC",3,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Application denied by financial institution","NY","Not Hispanic or Latino",2,"No co-applicant",5,"Black or African American",3,"No co-applicant",8,"Female",2,"No co-applicant",5,38,5297,47.5900001525879,68500,57.310001373291,1095,1974
2017,"0000026647","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Application denied by financial institution","PA","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,70,5805,13.2799997329712,102600,105.580001831055,1919,2033
2017,"0000029546","Federal Deposit Insurance Corporation","FDIC",3,"FSA/RHS-guaranteed",4,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Application denied by financial institution","MO","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Female",2,"Male",1,28,5673,5.84999990463257,50800,96.629997253418,1549,2371
2017,"0000029839","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Application denied by financial institution","IN","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,36,3255,1.87000000476837,57300,95.5999984741211,1178,1424
2017,"0000030056","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Application denied by financial institution","NY","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,78,3596,8.68000030517578,68200,165.399993896484,1408,1480
2017,"0000030698","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Application denied by financial institution","","Not Hispanic or Latino",2,"No co-applicant",5,"Black or African American",3,"No co-applicant",8,"Male",1,"No co-applicant",5,38,NA,NA,NA,NA,NA,NA
2017,"0000031445","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Application denied by financial institution","NC","Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,36,2752,5.92000007629395,48700,148.779998779297,1019,4040
2017,"0000031469","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Application denied by financial institution","PR","Hispanic or Latino",1,"No co-applicant",5,"White",5,"No co-applicant",8,"Female",2,"No co-applicant",5,53,9140,98.8399963378906,25900,239.800003051758,2560,1983
2017,"0000032296","Federal Deposit Insurance Corporation","FDIC",3,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Application denied by financial institution","IN","Not Hispanic or Latino",2,"No co-applicant",5,"Asian",2,"No co-applicant",8,"Female",2,"No co-applicant",5,80,13771,8.22000026702881,68400,134.789993286133,3991,5111
2017,"0000032489","Federal Deposit Insurance Corporation","FDIC",3,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Application denied by financial institution","AZ","Hispanic or Latino",1,"Hispanic or Latino",1,"White",5,"White",5,"Male",1,"Male",1,49,2107,22.8799991607666,66200,151.970001220703,757,814
2017,"0000034980","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Application denied by financial institution","LA","Hispanic or Latino",1,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,104,9942,5.73999977111816,54300,134.080001831055,2760,3706
2017,"0000057483","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Application denied by financial institution","AL","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,28,5721,19.0699996948242,45700,83.4700012207031,1367,2390
2017,"0000058186","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Application denied by financial institution","AZ","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,498,4231,27.4400005340576,66200,160.729995727539,1347,1777
2017,"0000058548","Federal Deposit Insurance Corporation","FDIC",3,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Application denied by financial institution","FL","Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,85,4102,3.77999997138977,65500,166.009994506836,1262,1418
2017,"0000060058","National Credit Union Administration","NCUA",5,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Application denied by financial institution","TX","Hispanic or Latino",1,"Hispanic or Latino",1,"White",5,"White",5,"Male",1,"Female",2,35,5815,97.0800018310547,45300,72.8899993896484,1273,1884
2017,"0000060087","National Credit Union Administration","NCUA",5,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was requested",1,"Application denied by financial institution","FL","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,58,6463,5.05999994277954,54500,81.5699996948242,2080,3408
2017,"0000060143","Consumer Financial Protection Bureau","CFPB",9,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Application denied by financial institution","CA","Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,171,4601,34.9500007629395,97400,143.440002441406,1080,1294
2017,"0000060497","National Credit Union Administration","NCUA",5,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was requested",1,"Application denied by financial institution","FL","Hispanic or Latino",1,"Hispanic or Latino",1,"White",5,"White",5,"Male",1,"Female",2,62,12145,51.7799987792969,51500,86.4400024414062,3255,4751
2017,"0000060497","National Credit Union Administration","NCUA",5,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was requested",1,"Application denied by financial institution","FL","Hispanic or Latino",1,"No co-applicant",5,"White",5,"No co-applicant",8,"Female",2,"No co-applicant",5,22,4988,14.4899997711182,45000,56.6800003051758,1468,2866
2017,"0000061004","National Credit Union Administration","NCUA",5,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Application denied by financial institution","CA","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,48,7215,46.5400009155273,79300,60.9300003051758,737,1736
2017,"0000063194","National Credit Union Administration","NCUA",5,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was requested",1,"Application denied by financial institution","ID","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,49,14189,39.5999984741211,64000,78.6699981689453,3046,4357
2017,"0000065788","National Credit Union Administration","NCUA",5,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Application denied by financial institution","","Information not provided by applicant in mail, Internet, or telephone application",3,"No co-applicant",5,"Information not provided by applicant in mail, Internet, or telephone application",6,"No co-applicant",8,"Information not provided by applicant in mail, Internet, or telephone application",3,"No co-applicant",5,75,NA,NA,NA,NA,NA,NA
2017,"0000066357","National Credit Union Administration","NCUA",5,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Application denied by financial institution","GA","Not Hispanic or Latino",2,"No co-applicant",5,"Black or African American",3,"No co-applicant",8,"Female",2,"No co-applicant",5,31,5625,49.0099983215332,69200,117.730003356934,1746,2243
2017,"0000066448","National Credit Union Administration","NCUA",5,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was requested",1,"Application denied by financial institution","","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Female",2,"Male",1,100,NA,NA,NA,NA,NA,NA
2017,"0000066492","National Credit Union Administration","NCUA",5,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Application denied by financial institution","WI","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Female",2,"Male",1,19,3872,7.92999982833862,62600,72.3000030517578,597,1355
2017,"0000066652","National Credit Union Administration","NCUA",5,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Application denied by financial institution","WI","Information not provided by applicant in mail, Internet, or telephone application",3,"No co-applicant",5,"Information not provided by applicant in mail, Internet, or telephone application",6,"No co-applicant",8,"Information not provided by applicant in mail, Internet, or telephone application",3,"No co-applicant",5,52,NA,NA,NA,NA,NA,NA
2017,"0000066752","National Credit Union Administration","NCUA",5,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Application denied by financial institution","WI","Hispanic or Latino",1,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,38,3300,12.5500001907349,67700,83.5100021362305,970,1467
2017,"0000067297","National Credit Union Administration","NCUA",5,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was requested",1,"Application denied by financial institution","FL","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,58,11999,46.2400016784668,61700,67.7900009155273,2806,4073
2017,"0000067389","National Credit Union Administration","NCUA",5,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Application denied by financial institution","GA","Not Hispanic or Latino",2,"No co-applicant",5,"Information not provided by applicant in mail, Internet, or telephone application",6,"No co-applicant",8,"Male",1,"No co-applicant",5,53,4385,59.3800010681152,51900,77.4599990844727,975,1708
2017,"0000067535","National Credit Union Administration","NCUA",5,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Application denied by financial institution","TX","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,170,8720,20.4899997711182,73400,151.789993286133,2478,3150
2017,"0000067619","National Credit Union Administration","NCUA",5,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Application denied by financial institution","","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,82,NA,NA,NA,NA,NA,NA
2017,"0000067619","National Credit Union Administration","NCUA",5,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Application denied by financial institution","","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,41,NA,NA,NA,NA,NA,NA
2017,"0000067619","National Credit Union Administration","NCUA",5,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Application denied by financial institution","","Not Hispanic or Latino",2,"No co-applicant",5,"Black or African American",3,"No co-applicant",8,"Female",2,"No co-applicant",5,45,NA,NA,NA,NA,NA,NA
2017,"0000068061","National Credit Union Administration","NCUA",5,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Application denied by financial institution","WA","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Female",2,"No co-applicant",5,NA,8281,29.9599990844727,52200,149.389999389648,2086,3180
