"","loan","village","religion","roof","rooms","beds","electricity","ownership","leader","degree_z"
"2174",0,"2","hindu","tile",1,0,0,"OWNED",1,-0.565210535033936
"2175",0,"2","hindu","sheet",1,0,1,"OWNED",0,-0.827079216785869
"2176",0,"2","hindu","stone",2,1,1,"OWNED",0,-1.0889478985378
"2177",0,"2","hindu","tile",0,0,1,"OWNED",0,-1.0889478985378
"2178",1,"2","hindu","tile",0,0,1,"OWNED",0,-0.958013557661836
"2179",0,"2","hindu","rcc",3,2,1,"OWNED",0,-1.0889478985378
"2180",0,"2","hindu","tile",2,0,1,"OWNED",0,-1.0889478985378
"2181",0,"2","hindu","stone",1,1,1,"OWNED",0,-1.0889478985378
"2182",1,"2","hindu","rcc",1,1,1,"OWNED",0,-0.696144875909903
"2183",0,"2","hindu","stone",2,1,1,"OWNED",0,-0.565210535033936
"2184",0,"2","hindu","stone",2,1,1,"OWNED",0,-0.958013557661836
"2185",0,"2","hindu","tile",0,0,1,"OWNED",0,-0.827079216785869
"2186",0,"2","hindu","sheet",0,0,1,"OWNED",0,-0.827079216785869
"2187",0,"2","hindu","sheet",3,0,1,"OWNED",0,-0.696144875909903
"2188",0,"2","hindu","rcc",2,1,1,"OWNED",1,-1.0889478985378
"2189",1,"2","hindu","rcc",2,2,1,"OWNED",1,-1.0889478985378
"2190",1,"2","hindu","sheet",1,0,1,"OWNED",0,-1.21988223941377
"2191",0,"2","hindu","tile",1,0,1,"OWNED",0,-1.21988223941377
"2192",0,"2","hindu","rcc",2,1,1,"OWNED",0,-1.21988223941377
"2193",0,"2","hindu","rcc",2,1,1,"OWNED",0,-1.21988223941377
"2194",0,"2","hindu","tile",2,1,1,"OWNED",0,-1.21988223941377
"2195",0,"2","hindu","rcc",2,2,1,"OWNED",0,-1.21988223941377
"3001",0,"3","hindu","tile",2,3,1,"OWNED",1,-0.43427619415797
"3002",0,"3","hindu","tile",3,2,1,"OWNED",0,-1.21988223941377
"3003",1,"3","hindu","stone",1,1,1,"OWNED",0,-1.0889478985378
"3004",0,"3","hindu","stone",2,3,1,"OWNED",0,-0.827079216785869
"3005",0,"3","hindu","stone",3,5,1,"OWNED",1,-0.43427619415797
"3006",0,"3","hindu","rcc",5,3,1,"OWNED",0,-0.303341853282003
"3007",0,"3","hindu","rcc",2,1,1,"OWNED",0,-0.827079216785869
"3008",0,"3","hindu","rcc",1,1,1,"OWNED",0,-1.0889478985378
"3009",0,"3","hindu","tile",2,0,1,"OWNED",0,1.52973891898153
"3010",0,"3","hindu","tile",2,2,1,"OWNED",0,0.613198532849763
"3011",0,"3","hindu","stone",4,4,1,"OWNED",1,0.744132873725729
"3012",0,"3","hindu","stone",2,2,1,"OWNED",0,-1.0889478985378
"3013",0,"3","hindu","sheet",2,2,1,"RENTED",0,0.220395510221863
"3014",0,"3","hindu","sheet",2,0,1,"OWNED",0,-1.21988223941377
"3015",0,"3","hindu","sheet",3,3,1,"OWNED",0,-0.827079216785869
"3016",0,"3","hindu","sheet",3,2,1,"OWNED",0,0.220395510221863
"3017",0,"3","hindu","rcc",5,2,1,"OWNED",0,-0.958013557661836
"3018",0,"3","hindu","stone",3,2,1,"OWNED",0,-1.0889478985378
"3019",0,"3","hindu","sheet",2,0,1,"RENTED",0,-0.958013557661836
"3020",0,"3","hindu","sheet",2,2,1,"RENTED",0,-1.21988223941377
"3021",0,"3","hindu","stone",3,1,1,"OWNED",0,-1.21988223941377
"3022",0,"3","hindu","sheet",2,2,1,"RENTED",0,-1.0889478985378
"3023",0,"3","hindu","stone",2,2,1,"OWNED",0,-1.21988223941377
"3024",0,"3","hindu","stone",2,2,1,"OWNED",1,1.13693589635363
"3025",0,"3","hindu","stone",3,2,1,"RENTED",1,1.13693589635363
"3026",0,"3","hindu","rcc",2,2,1,"OWNED",0,1.00600155547766
"3027",0,"3","hindu","stone",3,2,1,"OWNED",0,-0.172407512406037
"3028",0,"3","hindu","stone",2,2,1,"OWNED",1,1.13693589635363
"3029",0,"3","hindu","sheet",5,5,1,"OWNED",0,2.57721364598926
"3030",0,"3","hindu","stone",2,5,1,"OWNED",1,0.0894611693458965
"3031",0,"3","hindu","other",1,7,1,"OWNED",1,0.220395510221863
"3032",0,"3","hindu","rcc",4,8,1,"OWNED",0,0.0894611693458965
"3033",0,"3","hindu","other",2,10,1,"OWNED",1,1.13693589635363
"3034",0,"3","hindu","stone",3,5,1,"OWNED",1,4.80309744088069
"3035",0,"3","hindu","stone",4,12,1,"OWNED",0,-0.696144875909903
"3036",0,"3","hindu","stone",2,5,1,"OWNED",0,1.2678702372296
"3037",0,"3","hindu","rcc",3,2,1,"RENTED",0,-0.43427619415797
"3038",0,"3","hindu","stone",2,3,1,"OWNED",0,1.13693589635363
"3039",0,"3","hindu","stone",3,4,1,"OWNED",0,-0.172407512406037
"3040",0,"3","hindu","rcc",2,5,1,"OWNED",0,0.744132873725729
"3041",0,"3","hindu","stone",3,1,1,"OWNED",0,-0.43427619415797
"3042",0,"3","hindu","stone",2,2,1,"OWNED",0,1.79160760073346
"3043",0,"3","hindu","stone",6,12,1,"OWNED",1,1.66067325985749
"3044",0,"3","hindu","stone",4,4,1,"OWNED",0,-0.172407512406037
"3045",0,"3","hindu","rcc",1,0,1,"RENTED",0,0.613198532849763
"3046",0,"3","hindu","sheet",4,0,1,"OWNED",0,-1.0889478985378
"3047",0,"3","hindu","other",2,4,1,"OWNED",0,0.0894611693458965
"3048",0,"3","hindu","stone",1,2,1,"OWNED",0,-0.303341853282003
"3049",0,"3","hindu","sheet",4,1,1,"OWNED",0,0.0894611693458965
"3050",0,"3","hindu","rcc",2,2,1,"OWNED",0,-0.827079216785869
"3051",0,"3","hindu","rcc",2,4,1,"OWNED",0,0.482264191973796
"3052",0,"3","hindu","other",1,2,1,"OWNED",0,-0.827079216785869
"3053",0,"3","hindu","rcc",5,7,1,"OWNED",0,1.00600155547766
"3054",0,"3","hindu","stone",1,2,1,"OWNED",0,0.35132985109783
"3055",0,"3","hindu","rcc",4,2,1,"OWNED",0,1.13693589635363
"3056",0,"3","hindu","sheet",1,4,1,"OWNED",0,-0.696144875909903
"3057",0,"3","hindu","stone",5,4,1,"OWNED",0,1.2678702372296
"3058",0,"3","hindu","other",2,1,1,"OWNED",0,-0.958013557661836
"3059",0,"3","hindu","stone",2,2,1,"OWNED",0,2.97001666861716
"3060",0,"3","hindu","other",1,5,1,"OWNED",0,-0.43427619415797
"3061",0,"3","hindu","tile",2,4,1,"OWNED",0,1.13693589635363
"3062",0,"3","hindu","other",1,0,1,"RENTED",0,-0.303341853282003
"3063",0,"3","hindu","rcc",4,3,1,"OWNED",1,-0.172407512406037
"3064",0,"3","hindu","stone",2,3,1,"RENTED",0,-0.172407512406037
"3065",0,"3","hindu","stone",1,5,1,"OWNED",0,0.220395510221863
"3066",0,"3","hindu","other",1,1,1,"OWNED",0,-0.04147317153007
"3067",0,"3","hindu","tile",1,0,1,"OWNED",0,0.0894611693458965
"3068",0,"3","hindu","tile",1,4,1,"OWNED",0,0.744132873725729
"3069",0,"3","hindu","tile",2,2,1,"OWNED",0,-0.565210535033936
"3070",0,"3","hindu","stone",2,2,1,"OWNED",0,0.0894611693458965
"3071",0,"3","hindu","sheet",1,0,1,"OWNED",0,-0.958013557661836
"3072",0,"3","hindu","stone",3,2,1,"OWNED",1,1.00600155547766
"3073",1,"3","hindu","stone",2,2,1,"RENTED",0,-0.827079216785869
"3074",0,"3","hindu","sheet",2,0,1,"OWNED",1,-0.04147317153007
"3075",0,"3","hindu","rcc",2,2,1,"OWNED",1,0.0894611693458965
"3076",0,"3","hindu","rcc",3,2,1,"OWNED",1,1.00600155547766
"3077",0,"3","hindu","sheet",2,0,1,"RENTED",1,-0.827079216785869
"3078",1,"3","hindu","tile",2,2,1,"OWNED",0,2.05347628248539
"3079",0,"3","hindu","sheet",3,2,1,"OWNED",0,-0.04147317153007
"3080",0,"3","hindu","rcc",4,10,1,"OWNED",1,2.05347628248539
"3081",0,"3","hindu","sheet",2,3,1,"OWNED",0,-0.43427619415797
"3082",0,"3","hindu","sheet",2,2,1,"OWNED",1,-0.565210535033936
"3083",0,"3","hindu","stone",3,6,1,"OWNED",1,-0.172407512406037
"3084",0,"3","hindu","stone",5,3,1,"OWNED",0,-0.827079216785869
"3085",0,"3","hindu","rcc",6,8,1,"OWNED",1,0.220395510221863
"3086",0,"3","hindu","sheet",3,6,1,"OWNED",0,0.744132873725729
"3087",1,"3","hindu","stone",2,3,1,"OWNED",1,0.613198532849763
"3088",0,"3","hindu","tile",2,0,1,"OWNED",0,-0.958013557661836
"3089",0,"3","hindu","tile",3,6,1,"OWNED",0,-0.696144875909903
"3090",0,"3","hindu","tile",2,1,1,"OWNED",0,-0.827079216785869
"3091",0,"3","hindu","tile",2,0,1,"OWNED",0,-0.696144875909903
"3092",1,"3","hindu","tile",4,1,1,"OWNED",0,0.613198532849763
"3093",0,"3","hindu","tile",2,2,0,"OWNED",0,0.613198532849763
"3094",0,"3","hindu","stone",2,1,1,"OWNED",0,0.220395510221863
"3095",0,"3","hindu","stone",2,1,1,"OWNED",0,-1.21988223941377
"3096",1,"3","hindu","stone",1,0,1,"OWNED",0,-0.958013557661836
"3097",0,"3","hindu","sheet",4,3,1,"OWNED",0,-0.565210535033936
"3098",0,"3","hindu","stone",3,6,1,"OWNED",1,0.220395510221863
"3099",0,"3","hindu","rcc",1,1,1,"RENTED",0,-0.827079216785869
"3100",1,"3","hindu","tile",2,3,0,"SHARE_OWNED",0,0.744132873725729
"3101",0,"3","hindu","tile",2,4,1,"OWNED",0,-0.565210535033936
"3102",0,"3","hindu","tile",2,0,1,"OWNED",0,-0.04147317153007
"3103",0,"3","hindu","tile",5,3,1,"OWNED",0,1.00600155547766
"3104",0,"3","hindu","tile",3,0,1,"OWNED",0,0.482264191973796
"3105",0,"3","hindu","stone",2,0,1,"OWNED",0,-0.04147317153007
"3106",0,"3","hindu","stone",3,8,1,"GOVERNMENT",1,-0.958013557661836
"3107",0,"3","hindu","rcc",5,1,1,"OWNED",0,-0.696144875909903
"3108",0,"3","hindu","stone",3,2,1,"OWNED",0,0.482264191973796
"3109",0,"3","hindu","stone",1,1,1,"RENTED",0,-0.696144875909903
"3110",0,"3","hindu","sheet",4,8,1,"OWNED",0,0.482264191973796
"3111",0,"3","hindu","stone",3,3,1,"RENTED",0,-0.827079216785869
"3112",0,"3","hindu","rcc",4,8,1,"OWNED",0,-0.172407512406037
"3113",0,"3","hindu","stone",2,1,1,"RENTED",0,-0.958013557661836
"3114",0,"3","hindu","stone",3,2,1,"OWNED",0,-0.696144875909903
"3115",0,"3","hindu","sheet",2,1,1,"RENTED",0,-1.0889478985378
"3116",0,"3","hindu","stone",4,1,1,"OWNED",0,-0.172407512406037
"3117",0,"3","hindu","rcc",4,2,1,"RENTED",0,-0.827079216785869
"3118",0,"3","hindu","sheet",4,6,1,"OWNED",0,-0.303341853282003
"3119",0,"3","hindu","sheet",3,5,1,"RENTED",0,-1.21988223941377
"3120",0,"3","hindu","stone",2,0,1,"OWNED",0,0.220395510221863
"3121",0,"3","hindu","rcc",4,6,1,"OWNED",0,-0.04147317153007
"3122",0,"3","hindu","rcc",4,2,1,"SHARE_OWNED",0,-0.696144875909903
"3123",0,"3","hindu","rcc",6,5,1,"OWNED",0,-0.827079216785869
"3124",0,"3","hindu","rcc",3,8,1,"OWNED",0,-0.565210535033936
"3125",0,"3","hindu","sheet",4,2,1,"RENTED",0,-0.827079216785869
"3126",0,"3","hindu","sheet",3,8,1,"RENTED",0,-1.21988223941377
"3127",0,"3","hindu","rcc",1,2,1,"RENTED",0,-1.0889478985378
"3128",0,"3","hindu","sheet",2,3,1,"OWNED",0,-1.21988223941377
"3129",0,"3","hindu","tile",2,2,1,"RENTED",0,1.52973891898153
"3130",0,"3","hindu","tile",2,2,1,"RENTED",0,0.0894611693458965
"3131",0,"3","hindu","sheet",3,6,1,"RENTED",0,-0.958013557661836
"3132",0,"3","hindu","sheet",3,6,1,"OWNED",0,-0.565210535033936
"3133",0,"3","hindu","sheet",3,8,1,"RENTED",0,-0.827079216785869
"3134",0,"3","hindu","stone",5,3,1,"OWNED",0,-1.0889478985378
"3135",0,"3","hindu","sheet",3,8,1,"OWNED",0,-0.43427619415797
"3136",0,"3","hindu","rcc",6,4,1,"OWNED",0,-0.172407512406037
"3137",0,"3","hindu","stone",5,6,1,"OWNED",0,0.35132985109783
"3138",1,"3","hindu","other",0,0,1,"RENTED",0,2.44627930511329
"3139",0,"3","hindu","sheet",1,2,1,"RENTED",0,-1.21988223941377
"3140",0,"3","hindu","sheet",2,2,1,"RENTED",0,-1.21988223941377
"3141",0,"3","hindu","stone",4,2,1,"OWNED",1,-0.827079216785869
"3142",0,"3","hindu","tile",4,3,1,"LEASED",0,-0.04147317153007
"3143",0,"3","hindu","tile",2,2,1,"OWNED",0,0.0894611693458965
"3144",0,"3","hindu","tile",2,0,1,"OWNED",0,0.875067214601696
"3145",1,"3","hindu","sheet",3,2,1,"OWNED",0,1.79160760073346
"3146",1,"3","hindu","sheet",1,1,1,"OWNED",0,0.35132985109783
"3147",1,"3","hindu","tile",3,2,1,"OWNED",0,-0.565210535033936
"3148",0,"3","hindu","tile",1,0,1,"OWNED",0,0.613198532849763
"3149",0,"3","hindu","tile",3,2,1,"OWNED",0,-0.43427619415797
"3150",0,"3","hindu","tile",3,4,1,"OWNED",1,2.44627930511329
"3151",0,"3","hindu","stone",2,4,1,"OWNED",0,-0.303341853282003
"3152",1,"3","hindu","sheet",3,2,1,"OWNED",0,0.875067214601696
"3153",0,"3","islam","sheet",2,0,1,"RENTED",0,-0.696144875909903
"3154",0,"3","hindu","sheet",4,5,1,"OWNED",0,-0.696144875909903
"3155",0,"3","hindu","tile",3,0,1,"OWNED",0,-0.696144875909903
"3156",1,"3","hindu","tile",3,4,1,"OWNED",0,-1.0889478985378
"3157",1,"3","hindu","stone",3,4,1,"OWNED",0,0.35132985109783
"3158",0,"3","hindu","tile",2,5,1,"OWNED",0,0.35132985109783
"3159",1,"3","hindu","tile",3,4,1,"GOVERNMENT",0,-0.04147317153007
"3160",1,"3","hindu","tile",1,0,1,"OWNED",0,1.66067325985749
"3161",1,"3","hindu","sheet",4,3,1,"SHARE_OWNED",0,0.875067214601696
"3162",1,"3","hindu","tile",2,0,1,"OWNED",0,0.0894611693458965
"3163",1,"3","hindu","stone",3,2,1,"OWNED",0,2.18441062336136
"3164",0,"3","hindu","stone",2,2,1,"OWNED",0,-0.43427619415797
"3165",0,"3","hindu","sheet",2,2,1,"OWNED",0,-0.827079216785869
"3166",1,"3","hindu","stone",3,2,1,"SHARE_OWNED",0,-0.696144875909903
"3167",1,"3","hindu","stone",3,1,1,"RENTED",0,-0.958013557661836
"3168",0,"3","hindu","stone",1,1,1,"OWNED",1,-1.21988223941377
"3169",0,"3","hindu","stone",2,2,1,"RENTED",0,-1.0889478985378
"3170",0,"3","hindu","sheet",2,2,1,"OWNED",0,-1.0889478985378
"3171",1,"3","hindu","stone",2,4,1,"OWNED",1,-0.172407512406037
"3172",0,"3","hindu","sheet",3,3,1,"OWNED",0,0.220395510221863
"3173",1,"3","hindu","stone",2,1,1,"OWNED",0,-0.958013557661836
"3174",0,"3","hindu","stone",2,2,1,"RENTED",0,-0.565210535033936
"3175",1,"3","hindu","stone",3,4,1,"OWNED",0,-0.696144875909903
"3176",0,"3","hindu","tile",1,1,1,"OWNED",0,-0.696144875909903
"3177",0,"3","hindu","tile",1,1,1,"OWNED",0,-0.43427619415797
"3178",0,"3","hindu","stone",3,2,1,"OWNED",0,-0.565210535033936
"3179",0,"3","hindu","sheet",1,0,1,"OWNED",0,-0.303341853282003
"3180",0,"3","hindu","stone",5,3,1,"OWNED",0,-0.696144875909903
"3181",0,"3","hindu","sheet",2,2,1,"RENTED",0,0.35132985109783
"3182",0,"3","hindu","sheet",3,0,1,"OWNED",0,0.744132873725729
"3183",1,"3","hindu","tile",1,0,1,"OWNED",0,0.35132985109783
"3184",0,"3","hindu","stone",1,1,1,"OWNED",0,-0.303341853282003
"3185",0,"3","hindu","rcc",4,2,1,"OWNED",0,-1.21988223941377
"3186",0,"3","hindu","stone",2,3,1,"OWNED",0,-0.696144875909903
"3187",0,"3","hindu","sheet",2,2,1,"OWNED",1,-0.958013557661836
"3188",0,"3","hindu","sheet",2,0,1,"OWNED",0,0.482264191973796
"3189",0,"3","hindu","sheet",2,6,1,"RENTED",0,-0.958013557661836
"3190",1,"3","hindu","sheet",2,2,1,"RENTED",0,-0.172407512406037
"3191",0,"3","hindu","stone",2,2,1,"OWNED",0,-0.04147317153007
"3192",1,"3","hindu","stone",1,0,1,"OWNED",1,-0.172407512406037
"3193",0,"3","hindu","sheet",1,0,1,"RENTED",0,0.744132873725729
"3194",1,"3","hindu","sheet",3,2,1,"RENTED",0,-1.0889478985378
"3195",0,"3","hindu","sheet",3,0,1,"OWNED",0,-0.04147317153007
"3196",0,"3","hindu","sheet",2,1,1,"RENTED",1,1.2678702372296
"3197",0,"3","hindu","sheet",3,3,1,"OWNED",0,-0.827079216785869
"3198",0,"3","hindu","rcc",4,2,1,"OWNED",0,-0.43427619415797
"3199",0,"3","hindu","sheet",3,2,1,"GOVERNMENT",0,-0.958013557661836
"3200",0,"3","hindu","sheet",1,0,1,"OWNED",0,-0.04147317153007
"3201",0,"3","hindu","stone",2,2,1,"RENTED",0,-0.565210535033936
"3202",0,"3","hindu","sheet",3,2,1,"OWNED",0,-0.04147317153007
"3203",0,"3","hindu","sheet",2,2,1,"GOVERNMENT",0,1.13693589635363
"3204",0,"3","hindu","sheet",2,1,1,"GOVERNMENT",0,-0.565210535033936
"3205",0,"3","hindu","sheet",4,2,1,"OWNED",0,-0.43427619415797
"3206",0,"3","hindu","sheet",3,1,1,"GOVERNMENT",0,0.35132985109783
"3207",1,"3","hindu","sheet",4,3,1,"GOVERNMENT",0,1.00600155547766
"3208",0,"3","hindu","sheet",2,0,1,"OWNED",0,-0.04147317153007
"3209",0,"3","hindu","sheet",2,2,1,"OWNED",0,-0.696144875909903
"3210",0,"3","hindu","tile",3,2,1,"OWNED",0,-0.303341853282003
"3211",0,"3","hindu","tile",2,3,1,"OWNED",0,1.00600155547766
"3212",0,"3","hindu","tile",1,2,0,"GOVERNMENT",0,0.0894611693458965
"3213",0,"3","hindu","tile",1,2,1,"OWNED",0,1.00600155547766
"3214",0,"3","hindu","tile",0,0,0,"OWNED",0,-0.827079216785869
"3215",0,"3","hindu","sheet",2,0,1,"OWNED",0,1.79160760073346
"3216",0,"3","hindu","tile",1,0,1,"OWNED",0,1.00600155547766
"3217",0,"3","hindu","tile",2,3,1,"OWNED",0,-0.827079216785869
"3218",0,"3","hindu","tile",2,2,1,"GOVERNMENT",0,0.482264191973796
"3219",0,"3","hindu","stone",2,2,1,"OWNED",0,-0.04147317153007
"3220",0,"3","hindu","tile",0,0,1,"OWNED",0,-0.696144875909903
"3221",0,"3","hindu","tile",2,4,0,"OWNED",0,1.52973891898153
"3222",0,"3","hindu","tile",2,1,1,"OWNED",0,-0.827079216785869
"3223",0,"3","hindu","sheet",1,1,1,"OWNED",0,0.482264191973796
"3224",0,"3","hindu","sheet",0,0,1,"OWNED",0,-1.21988223941377
"3225",0,"3","hindu","tile",3,0,1,"OWNED",0,-0.565210535033936
"3226",0,"3","hindu","tile",2,0,1,"OWNED",0,-0.43427619415797
"3227",0,"3","hindu","tile",1,1,1,"OWNED",0,1.00600155547766
"3228",0,"3","hindu","sheet",2,1,1,"OWNED",0,0.482264191973796
"3229",0,"3","hindu","tile",2,2,0,"OWNED",0,0.482264191973796
"3230",0,"3","hindu","tile",1,1,0,"OWNED",0,0.35132985109783
"3231",0,"3","hindu","sheet",2,2,1,"OWNED",0,-0.696144875909903
"3232",0,"3","hindu","stone",2,0,1,"OWNED",0,0.613198532849763
"3233",0,"3","hindu","sheet",2,0,1,"OWNED",0,-0.172407512406037
"3234",0,"3","hindu","stone",2,2,1,"OWNED",0,2.57721364598926
"3235",0,"3","hindu","tile",2,1,1,"OWNED",0,-0.827079216785869
"3236",0,"3","hindu","tile",2,1,1,"OWNED",0,-0.04147317153007
"3237",0,"3","hindu","tile",1,0,1,"OWNED",0,-0.565210535033936
"3238",0,"3","hindu","tile",2,0,1,"OWNED",0,0.613198532849763
"3239",0,"3","hindu","sheet",2,3,1,"GOVERNMENT",0,1.2678702372296
"3240",0,"3","hindu","tile",2,0,1,"OWNED",0,-0.565210535033936
"3241",0,"3","hindu","stone",2,1,1,"OWNED",0,-1.21988223941377
"3242",0,"3","hindu","stone",0,0,1,"OWNED",1,-0.827079216785869
"3243",0,"3","hindu","tile",2,1,1,"OWNED",0,1.52973891898153
"3244",0,"3","hindu","tile",2,0,1,"OWNED",0,0.482264191973796
"3245",0,"3","hindu","stone",3,2,1,"OWNED",0,-0.43427619415797
"3246",0,"3","hindu","tile",2,1,1,"OWNED",0,-0.43427619415797
"3247",0,"3","hindu","tile",2,3,1,"OWNED",0,-1.21988223941377
"3248",0,"3","hindu","tile",2,0,1,"OWNED",0,2.05347628248539
"3249",0,"3","hindu","tile",2,0,1,"OWNED",0,2.70814798686523
"3250",0,"3","hindu","tile",2,0,1,"OWNED",0,0.482264191973796
"3251",0,"3","hindu","tile",3,5,1,"OWNED",0,1.52973891898153
"3252",0,"3","hindu","other",0,0,1,"RENTED",0,1.52973891898153
"3253",0,"3","hindu","tile",2,1,1,"OWNED",0,-1.21988223941377
"3254",0,"3","hindu","stone",2,2,1,"OWNED",0,-0.827079216785869
"3255",0,"3","hindu","tile",2,0,1,"OWNED",0,1.00600155547766
"3256",0,"3","hindu","tile",2,1,1,"OWNED",0,0.35132985109783
"3257",0,"3","hindu","sheet",3,0,1,"OWNED",0,-0.827079216785869
"3258",0,"3","hindu","sheet",3,0,1,"OWNED",0,0.613198532849763
"3259",0,"3","hindu","sheet",2,1,1,"OWNED",0,1.39880457810556
"3260",0,"3","hindu","stone",2,0,1,"OWNED",0,-0.827079216785869
"3261",0,"3","hindu","tile",1,0,1,"OWNED",0,-0.565210535033936
"3262",0,"3","hindu","tile",1,0,1,"OWNED",0,-0.565210535033936
"3263",0,"3","hindu","tile",1,0,1,"OWNED",0,-0.43427619415797
"3264",0,"3","hindu","sheet",2,2,0,"GOVERNMENT",0,0.35132985109783
"3265",0,"3","hindu","tile",2,0,1,"OWNED",0,0.744132873725729
"3266",0,"3","hindu","tile",1,0,1,"OWNED",0,-0.565210535033936
"3267",0,"3","hindu","tile",1,0,1,"OWNED",0,-0.958013557661836
"3268",0,"3","hindu","tile",1,0,1,"OWNED",0,0.0894611693458965
"3269",0,"3","hindu","stone",2,0,1,"OWNED",0,2.57721364598926
"3270",0,"3","hindu","tile",2,1,1,"OWNED",1,0.35132985109783
"3271",0,"3","hindu","tile",2,0,0,"OWNED",0,-0.04147317153007
"3272",1,"3","hindu","tile",2,0,1,"OWNED",0,-0.565210535033936
"3273",0,"3","hindu","tile",2,0,1,"OWNED",0,0.875067214601696
"3274",0,"3","hindu","rcc",5,3,1,"OWNED",1,-1.21988223941377
"3275",0,"3","hindu","stone",5,3,1,"OWNED",1,0.482264191973796
"3276",0,"3","hindu","sheet",1,1,1,"OWNED",0,1.39880457810556
"3277",0,"3","hindu","rcc",2,2,1,"OWNED",0,-0.696144875909903
"3278",0,"3","hindu","stone",1,1,1,"OWNED",0,-0.565210535033936
"3279",0,"3","hindu","rcc",1,1,1,"OWNED",0,-0.565210535033936
"3280",0,"3","hindu","stone",1,0,1,"OWNED",0,-0.696144875909903
"3281",0,"3","hindu","stone",1,0,1,"OWNED",0,-1.21988223941377
"3282",0,"3","hindu","stone",2,1,1,"OWNED",0,-1.0889478985378
"3283",0,"3","hindu","stone",2,1,1,"OWNED",0,-1.21988223941377
"3284",0,"3","hindu","sheet",1,1,1,"OWNED",0,-0.827079216785869
"3285",0,"3","hindu","sheet",2,1,1,"OWNED",0,-1.0889478985378
"3286",0,"3","hindu","stone",1,1,1,"OWNED",0,-1.0889478985378
"3287",0,"3","hindu","stone",2,2,1,"OWNED",0,-1.0889478985378
"3288",0,"3","hindu","tile",2,1,1,"OWNED",0,-1.0889478985378
"3289",0,"3","hindu","tile",2,1,1,"OWNED",0,-0.958013557661836
"3290",0,"3","hindu","rcc",3,3,1,"OWNED",0,-0.958013557661836
"3291",0,"3","hindu","sheet",2,0,1,"LEASED",0,-1.0889478985378
"3292",0,"3","hindu","stone",3,2,1,"OWNED",0,-0.827079216785869
"4001",0,"4","hindu","sheet",2,2,1,"OWNED",0,0.220395510221863
"4002",0,"4","hindu","sheet",2,2,1,"OWNED",0,-0.172407512406037
"4003",0,"4","hindu","sheet",1,4,1,"OWNED",0,0.744132873725729
"4004",0,"4","hindu","rcc",4,2,1,"OWNED",0,0.220395510221863
"4005",0,"4","islam","sheet",1,1,1,"OWNED",0,-0.172407512406037
"4006",0,"4","hindu","rcc",2,2,1,"OWNED",0,-0.958013557661836
"4007",0,"4","hindu","stone",3,5,1,"OWNED",0,0.875067214601696
"4008",0,"4","islam","tile",1,2,1,"OWNED",0,-0.565210535033936
"4009",0,"4","islam","tile",1,1,1,"OWNED",0,-0.43427619415797
"4010",0,"4","islam","stone",2,2,1,"OWNED",1,1.66067325985749
"4011",0,"4","islam","stone",2,2,1,"OWNED",0,0.220395510221863
"4012",0,"4","islam","stone",2,2,1,"OWNED",0,-0.696144875909903
"4013",0,"4","islam","sheet",1,1,1,"RENTED",0,-1.21988223941377
"4014",0,"4","islam","sheet",1,0,1,"OWNED",0,-0.43427619415797
"4015",0,"4","hindu","rcc",3,4,1,"OWNED",0,-0.43427619415797
"4016",0,"4","hindu","rcc",1,0,1,"OWNED",0,-0.696144875909903
"4017",0,"4","hindu","stone",2,2,1,"OWNED",0,0.613198532849763
"4018",0,"4","hindu","tile",2,1,1,"OWNED",0,-0.04147317153007
"4019",0,"4","hindu","stone",2,0,1,"OWNED",0,-0.43427619415797
"4020",0,"4","hindu","sheet",1,0,1,"OWNED",0,-0.696144875909903
"4021",0,"4","hindu","sheet",2,1,1,"OWNED",0,0.0894611693458965
"4022",0,"4","hindu","sheet",1,0,1,"OWNED",0,0.0894611693458965
"4023",0,"4","hindu","tile",1,0,1,"OWNED",0,-0.43427619415797
"4024",0,"4","hindu","tile",2,1,1,"OWNED",0,-0.958013557661836
"4025",0,"4","hindu","tile",2,0,1,"OWNED",0,-1.0889478985378
"4026",0,"4","hindu","tile",1,0,1,"OWNED",0,-0.696144875909903
"4027",0,"4","hindu","sheet",2,0,1,"OWNED",0,0.35132985109783
"4028",0,"4","hindu","rcc",1,8,1,"OWNED",0,1.52973891898153
"4029",0,"4","hindu","rcc",2,1,1,"OWNED",0,-0.04147317153007
"4030",0,"4","hindu","rcc",2,5,1,"OWNED",1,-0.43427619415797
"4031",0,"4","hindu","tile",2,4,1,"OWNED",0,-0.696144875909903
"4032",0,"4","hindu","rcc",2,1,1,"OWNED",0,-0.172407512406037
"4033",0,"4","hindu","tile",1,2,1,"OWNED",0,-0.04147317153007
"4034",0,"4","hindu","tile",2,1,1,"OWNED",0,-0.565210535033936
"4035",0,"4","hindu","tile",1,1,1,"OWNED",0,-0.43427619415797
"4036",0,"4","hindu","tile",1,4,1,"OWNED",0,-1.21988223941377
"4037",0,"4","hindu","sheet",2,3,1,"OWNED",0,0.220395510221863
"4038",0,"4","hindu","stone",2,1,1,"OWNED",0,-0.565210535033936
"4039",0,"4","hindu","tile",1,0,1,"OWNED",0,-0.172407512406037
"4040",0,"4","hindu","rcc",1,4,1,"OWNED",0,-1.21988223941377
"4041",0,"4","hindu","sheet",1,0,1,"RENTED",0,0.0894611693458965
"4042",0,"4","hindu","sheet",1,1,1,"RENTED",0,-0.958013557661836
