"id","water_bill","barrel","yard_size","home_garden","attitude_env","temperature","county","year","post","treat"
637,177.02,0,16845,"No home garden",6,66.8675,"Travis",2018,0,0
639,271.04,0,24383,"No home garden",1,67.274375,"Hays",2018,0,0
640,220.51,0,22018,"No home garden",7,74.19125,"Guadalupe",2018,0,0
641,223.73,0,22657,"No home garden",5,71.343125,"Travis",2018,0,0
642,204.07,0,13490,"No home garden",4,59.136875,"Guadalupe",2018,0,0
643,233.91,0,24820,"No home garden",3,73.3775,"Travis",2018,0,0
646,207.58,0,15381,"No home garden",3,56.28875,"Travis",2018,0,0
647,218.19,0,19733,"No home garden",8,68.2915625,"Guadalupe",2018,0,0
649,217.89,0,24623,"No home garden",6,57.91625,"Hays",2018,0,0
651,248.83,0,36081,"Home garden",5,65.8503125,"Guadalupe",2018,0,0
655,205.62,0,24607,"No home garden",4,56.0853125,"Travis",2018,0,0
656,231.19,0,28485,"No home garden",4,55.068125,"Guadalupe",2018,0,0
657,280.83,0,27098,"Home garden",6,88.431875,"Guadalupe",2018,0,0
658,227.73,0,26220,"No home garden",3,66.6640625,"Travis",2018,0,0
661,261.55,0,27580,"No home garden",4,71.5465625,"Travis",2018,0,0
663,245.41,0,14855,"No home garden",6,82.9390625,"Comal",2018,0,0
665,179.35,0,15415,"No home garden",7,71.5465625,"Hays",2018,0,0
666,219.94,0,22499,"No home garden",4,61.3746875,"Guadalupe",2018,0,0
668,189.82,0,8185,"No home garden",4,61.17125,"Comal",2018,0,0
669,244.04,0,17869,"No home garden",4,66.6640625,"Travis",2018,0,0
671,233.74,0,35925,"Home garden",7,63.6125,"Hays",2018,0,0
673,236.23,0,27383,"No home garden",4,68.6984375,"Travis",2018,0,0
674,252.12,0,31943,"No home garden",2,59.136875,"Guadalupe",2018,0,0
676,221.6,0,25368,"No home garden",6,82.1253125,"Hays",2018,0,0
679,225.33,0,20156,"No home garden",6,75.005,"Guadalupe",2018,0,0
681,231.95,0,18157,"No home garden",6,69.30875,"Travis",2018,0,0
682,260.52,0,21887,"No home garden",5,72.970625,"Guadalupe",2018,0,0
684,206.43,0,15732,"Home garden",8,66.6640625,"Hays",2018,0,0
686,234.46,0,18120,"No home garden",3,68.2915625,"Hays",2018,0,0
689,251.91,0,27438,"No home garden",5,73.5809375,"Hays",2018,0,0
690,209.7,0,22823,"No home garden",5,51.813125,"Comal",2018,0,0
692,174.26,0,549,"No home garden",8,70.7328125,"Comal",2018,0,0
693,190.47,0,15361,"No home garden",5,65.24,"Guadalupe",2018,0,0
694,224.13,0,24124,"No home garden",4,64.833125,"Travis",2018,0,0
695,236.64,0,21801,"No home garden",3,75.411875,"Travis",2018,0,0
697,225.21,0,23658,"No home garden",6,71.5465625,"Hays",2018,0,0
699,225.5,0,28641,"Home garden",7,63.0021875,"Comal",2018,0,0
701,261.75,0,26698,"No home garden",5,58.73,"Hays",2018,0,0
702,191.6,0,16131,"No home garden",5,59.136875,"Comal",2018,0,0
703,242.54,0,8616,"No home garden",4,68.2915625,"Hays",2018,0,0
704,198.39,0,11635,"No home garden",8,73.1740625,"Travis",2018,0,0
705,215.55,0,18597,"No home garden",6,64.019375,"Travis",2018,0,0
707,198.61,0,29860,"No home garden",5,53.6440625,"Guadalupe",2018,0,0
708,210.97,0,12764,"No home garden",2,71.9534375,"Guadalupe",2018,0,0
711,210.96,0,22392,"No home garden",6,62.79875,"Hays",2018,0,0
715,234.15,0,22116,"No home garden",2,73.5809375,"Travis",2018,0,0
716,277.87,0,25170,"No home garden",5,78.0565625,"Hays",2018,0,0
717,238.9,0,14256,"No home garden",3,69.9190625,"Comal",2018,0,0
718,200.69,0,12241,"No home garden",2,60.9678125,"Guadalupe",2018,0,0
720,172.66,0,8628,"No home garden",8,69.5121875,"Guadalupe",2018,0,0
725,189.98,0,6524,"No home garden",7,67.274375,"Travis",2018,0,0
727,180.23,0,10092,"No home garden",7,74.19125,"Comal",2018,0,0
729,235.27,0,20696,"Home garden",9,70.1225,"Hays",2018,0,0
732,213.48,0,23055,"No home garden",6,72.970625,"Travis",2018,0,0
733,210.07,0,15432,"No home garden",5,68.6984375,"Travis",2018,0,0
735,201.61,0,11226,"No home garden",3,76.6325,"Comal",2018,0,0
737,210.8,0,25515,"No home garden",5,67.68125,"Guadalupe",2018,0,0
741,166.39,0,2268,"No home garden",8,64.42625,"Hays",2018,0,0
742,220.68,0,24530,"Home garden",9,56.8990625,"Guadalupe",2018,0,0
743,263.14,0,23996,"No home garden",5,72.56375,"Comal",2018,0,0
746,218.85,0,19855,"No home garden",5,67.274375,"Comal",2018,0,0
747,202.21,0,16480,"No home garden",8,65.24,"Hays",2018,0,0
748,216.55,0,17797,"No home garden",6,61.578125,"Guadalupe",2018,0,0
749,254.94,0,16245,"No home garden",3,72.56375,"Guadalupe",2018,0,0
751,224.02,0,15371,"No home garden",1,72.156875,"Comal",2018,0,0
752,223.21,0,19178,"Home garden",8,84.363125,"Hays",2018,0,0
756,227.36,0,19288,"Home garden",9,78.666875,"Hays",2018,0,0
757,205.44,0,13130,"No home garden",3,70.1225,"Hays",2018,0,0
759,236.68,0,15926,"No home garden",3,78.26,"Guadalupe",2018,0,0
760,256.78,0,12326,"No home garden",4,78.4634375,"Travis",2018,0,0
761,252.18,0,29719,"No home garden",5,58.9334375,"Comal",2018,0,0
762,193.8,0,11896,"No home garden",7,58.5265625,"Hays",2018,0,0
763,237.37,0,26218,"No home garden",3,67.0709375,"Comal",2018,0,0
764,218.11,0,10377,"No home garden",5,76.4290625,"Hays",2018,0,0
765,240.98,0,25653,"No home garden",4,72.970625,"Hays",2018,0,0
766,266.25,0,35489,"Home garden",6,66.05375,"Guadalupe",2018,0,0
768,253.91,0,24151,"No home garden",3,58.5265625,"Comal",2018,0,0
769,264.42,0,14933,"No home garden",4,93.9246875,"Hays",2018,0,0
771,255.52,0,14086,"No home garden",6,83.95625,"Comal",2018,0,0
772,227.16,0,25814,"Home garden",9,72.970625,"Travis",2018,0,0
774,265.35,0,17809,"No home garden",2,84.9734375,"Hays",2018,0,0
776,225.57,0,21940,"No home garden",4,48.7615625,"Hays",2018,0,0
777,235.05,0,18608,"No home garden",5,63.4090625,"Hays",2018,0,0
779,229.29,0,29773,"Home garden",9,64.6296875,"Travis",2018,0,0
780,185.62,0,5527,"No home garden",8,72.970625,"Travis",2018,0,0
782,234.07,0,21441,"No home garden",6,76.0221875,"Hays",2018,0,0
784,249.75,0,29818,"No home garden",5,75.005,"Travis",2018,0,0
788,227.43,0,8374,"No home garden",3,68.901875,"Travis",2018,0,0
789,259.88,0,30400,"Home garden",8,72.970625,"Guadalupe",2018,0,0
790,265.19,0,24938,"No home garden",3,79.8875,"Hays",2018,0,0
793,203.59,0,8918,"No home garden",3,71.75,"Comal",2018,0,0
794,262.42,0,35741,"Home garden",7,64.833125,"Travis",2018,0,0
796,250.46,0,32639,"No home garden",3,55.881875,"Hays",2018,0,0
799,191.93,0,7661,"No home garden",9,65.8503125,"Travis",2018,0,0
803,234.87,0,32699,"Home garden",5,53.440625,"Comal",2018,0,0
804,235.05,0,27322,"No home garden",5,69.1053125,"Hays",2018,0,0
807,197.31,0,15209,"No home garden",5,63.0021875,"Guadalupe",2018,0,0
808,235.31,0,20153,"No home garden",6,67.68125,"Travis",2018,0,0
809,246.4,0,30153,"Home garden",9,69.9190625,"Comal",2018,0,0
810,155.82,0,4565,"No home garden",8,72.156875,"Travis",2018,0,0
811,217.2,0,19301,"No home garden",5,57.509375,"Travis",2018,0,0
812,188.68,0,9641,"No home garden",6,70.529375,"Hays",2018,0,0
815,161.35,0,11515,"No home garden",7,49.9821875,"Comal",2018,0,0
819,237.19,0,36793,"Home garden",5,58.73,"Hays",2018,0,0
820,198.76,0,13357,"No home garden",6,61.3746875,"Hays",2018,0,0
821,186.66,0,9571,"No home garden",4,54.8646875,"Hays",2018,0,0
822,226.83,0,21392,"No home garden",5,72.156875,"Hays",2018,0,0
823,191.18,0,12552,"No home garden",3,59.136875,"Hays",2018,0,0
825,264.02,0,26390,"No home garden",3,77.039375,"Travis",2018,0,0
827,232.32,0,16352,"No home garden",2,83.95625,"Guadalupe",2018,0,0
828,202.49,0,578,"No home garden",9,74.19125,"Guadalupe",2018,0,0
829,159.97,0,8083,"No home garden",5,49.5753125,"Comal",2018,0,0
830,229.66,0,18242,"No home garden",7,67.8846875,"Comal",2018,0,0
831,227.82,0,6713,"No home garden",3,79.07375,"Guadalupe",2018,0,0
838,240.39,0,16241,"No home garden",2,72.970625,"Hays",2018,0,0
839,218.34,0,21985,"No home garden",5,64.6296875,"Hays",2018,0,0
841,278.52,0,37833,"No home garden",3,73.5809375,"Guadalupe",2018,0,0
842,198.01,0,22754,"No home garden",6,53.440625,"Travis",2018,0,0
844,230.82,0,15540,"No home garden",3,71.75,"Guadalupe",2018,0,0
845,216.36,0,9884,"No home garden",8,63.0021875,"Travis",2018,0,0
847,175.34,0,26702,"No home garden",6,53.2371875,"Comal",2018,0,0
849,195.82,0,20895,"No home garden",4,58.5265625,"Comal",2018,0,0
854,202.32,0,25703,"Home garden",7,51.40625,"Hays",2018,0,0
856,228.15,0,15338,"No home garden",2,63.6125,"Comal",2018,0,0
858,253.13,0,18632,"No home garden",3,71.1396875,"Travis",2018,0,0
859,262.47,0,19158,"No home garden",6,81.3115625,"Comal",2018,0,0
861,244.13,0,27697,"No home garden",3,68.495,"Guadalupe",2018,0,0
863,242.59,0,33517,"No home garden",3,71.1396875,"Comal",2018,0,0
864,176.5,0,17735,"No home garden",6,55.2715625,"Travis",2018,0,0
867,234.24,0,23914,"No home garden",2,61.578125,"Travis",2018,0,0
868,267.79,0,25087,"No home garden",4,86.3975,"Travis",2018,0,0
870,180.26,0,14487,"No home garden",6,69.1053125,"Comal",2018,0,0
875,229.53,0,12188,"No home garden",3,64.42625,"Comal",2018,0,0
877,191.33,0,21270,"No home garden",5,66.6640625,"Guadalupe",2018,0,0
879,215.28,0,11058,"No home garden",5,78.26,"Guadalupe",2018,0,0
880,235.93,0,12646,"No home garden",2,75.005,"Hays",2018,0,0
882,201.8,0,26503,"No home garden",5,47.3375,"Comal",2018,0,0
884,216.56,0,8725,"No home garden",5,72.970625,"Guadalupe",2018,0,0
887,211.99,0,10678,"No home garden",5,81.108125,"Travis",2018,0,0
888,183.08,0,2978,"No home garden",4,68.495,"Comal",2018,0,0
889,274.78,0,28048,"No home garden",2,67.274375,"Travis",2018,0,0
890,202.7,0,12284,"No home garden",6,75.411875,"Travis",2018,0,0
893,211.27,0,6166,"No home garden",4,62.1884375,"Comal",2018,0,0
895,140.34,0,4366,"No home garden",5,54.0509375,"Travis",2018,0,0
896,256.11,0,27298,"No home garden",4,72.56375,"Hays",2018,0,0
897,232.97,0,27593,"No home garden",4,67.68125,"Guadalupe",2018,0,0
898,208,0,23223,"Home garden",8,61.985,"Comal",2018,0,0
901,226.51,0,20615,"No home garden",3,85.58375,"Hays",2018,0,0
902,257.36,0,18907,"No home garden",5,78.666875,"Guadalupe",2018,0,0
903,255.09,0,27026,"No home garden",5,81.108125,"Hays",2018,0,0
906,225.74,0,25381,"Home garden",8,64.42625,"Comal",2018,0,0
908,198.85,0,12150,"No home garden",4,64.6296875,"Travis",2018,0,0
909,283.31,0,34972,"No home garden",5,87.618125,"Hays",2018,0,0
910,244.38,0,17830,"No home garden",5,77.2428125,"Hays",2018,0,0
912,255.73,0,25252,"No home garden",2,75.005,"Travis",2018,0,0
913,233.37,0,30511,"No home garden",5,63.6125,"Travis",2018,0,0
915,256.29,0,37873,"Home garden",6,67.4778125,"Hays",2018,0,0
916,199.81,0,6850,"No home garden",3,70.3259375,"Guadalupe",2018,0,0
917,226.27,0,20854,"No home garden",4,79.8875,"Guadalupe",2018,0,0
920,254.24,0,16453,"No home garden",5,82.1253125,"Hays",2018,0,0
921,244.01,0,27924,"Home garden",8,72.56375,"Travis",2018,0,0
923,226.9,0,13827,"No home garden",7,65.8503125,"Guadalupe",2018,0,0
924,176.95,0,4359,"No home garden",5,60.3575,"Guadalupe",2018,0,0
925,248.81,0,20532,"No home garden",6,77.853125,"Comal",2018,0,0
926,233.23,0,22026,"No home garden",7,71.343125,"Comal",2018,0,0
927,293.01,0,29683,"No home garden",5,76.6325,"Travis",2018,0,0
928,180.83,0,27614,"Home garden",8,47.3375,"Comal",2018,0,0
929,202.37,0,12226,"No home garden",6,72.56375,"Comal",2018,0,0
930,215.63,0,19558,"No home garden",7,68.6984375,"Travis",2018,0,0
931,241.12,0,27282,"Home garden",7,66.460625,"Guadalupe",2018,0,0
933,226.36,0,7607,"No home garden",5,65.646875,"Guadalupe",2018,0,0
934,216.05,0,21544,"No home garden",5,62.5953125,"Hays",2018,0,0
935,192.35,0,21946,"No home garden",5,42.455,"Comal",2018,0,0
937,152.65,0,4683,"No home garden",8,56.4921875,"Guadalupe",2018,0,0
938,224.49,0,22359,"No home garden",2,56.695625,"Hays",2018,0,0
939,164.25,0,12169,"No home garden",7,65.4434375,"Hays",2018,0,0
940,235,0,15785,"No home garden",5,70.7328125,"Travis",2018,0,0
942,248.19,0,20226,"No home garden",4,67.8846875,"Comal",2018,0,0
946,214.02,0,12906,"No home garden",3,83.7528125,"Guadalupe",2018,0,0
948,252.15,0,27276,"No home garden",5,73.5809375,"Comal",2018,0,0
949,255.53,0,31045,"Home garden",6,72.156875,"Guadalupe",2018,0,0
950,214.92,0,10496,"No home garden",2,72.7671875,"Comal",2018,0,0
953,230.15,0,25363,"No home garden",4,53.03375,"Guadalupe",2018,0,0
959,229.78,0,26491,"No home garden",5,62.5953125,"Travis",2018,0,0
960,199.56,0,23302,"Home garden",7,50.3890625,"Guadalupe",2018,0,0
961,214.02,0,13099,"No home garden",4,70.529375,"Travis",2018,0,0
962,196.07,0,14754,"No home garden",6,68.495,"Hays",2018,0,0
966,172.3,0,3360,"No home garden",4,43.26875,"Hays",2018,0,0
968,197.97,0,19659,"No home garden",4,56.4921875,"Travis",2018,0,0
969,228.95,0,22487,"No home garden",6,61.985,"Hays",2018,0,0
970,219.8,0,31642,"Home garden",6,64.6296875,"Hays",2018,0,0
971,200.37,0,5483,"No home garden",7,85.58375,"Hays",2018,0,0
972,182.05,0,4027,"No home garden",7,82.735625,"Travis",2018,0,0
973,224.36,0,16348,"Home garden",9,71.343125,"Guadalupe",2018,0,0
975,210.4,0,19340,"No home garden",6,74.19125,"Guadalupe",2018,0,0
976,212.41,0,13720,"No home garden",3,71.343125,"Travis",2018,0,0
977,175.84,0,14670,"No home garden",7,56.28875,"Hays",2018,0,0
978,247.44,0,16959,"No home garden",2,72.7671875,"Hays",2018,0,0
980,168.36,0,8522,"No home garden",6,58.73,"Hays",2018,0,0
981,213.47,0,9612,"No home garden",8,83.549375,"Comal",2018,0,0
983,190.47,0,16063,"No home garden",7,64.833125,"Guadalupe",2018,0,0
984,187.9,0,18987,"No home garden",7,50.185625,"Hays",2018,0,0
986,185.92,0,18632,"No home garden",5,59.54375,"Travis",2018,0,0
987,211.46,0,11631,"No home garden",8,72.156875,"Guadalupe",2018,0,0
989,244.77,0,23338,"No home garden",6,76.0221875,"Hays",2018,0,0
990,224.93,0,17410,"No home garden",3,70.93625,"Comal",2018,0,0
991,183.5,0,9499,"No home garden",3,53.03375,"Hays",2018,0,0
992,218.5,0,21726,"No home garden",5,63.4090625,"Guadalupe",2018,0,0
994,229.12,0,15905,"No home garden",5,72.970625,"Comal",2018,0,0
996,203.24,0,5754,"No home garden",7,61.578125,"Guadalupe",2018,0,0
998,232.71,0,32157,"No home garden",5,69.9190625,"Hays",2018,0,0
1000,255.38,0,24143,"No home garden",3,80.4978125,"Comal",2018,0,0
1001,247.7,0,17332,"No home garden",5,88.2284375,"Guadalupe",2018,0,0
1002,238.39,0,24896,"Home garden",7,64.2228125,"Hays",2018,0,0
1003,195.84,0,25760,"No home garden",6,64.42625,"Hays",2018,0,0
1004,192.77,0,30962,"No home garden",5,41.64125,"Comal",2018,0,0
1006,213.2,0,3750,"No home garden",4,80.70125,"Travis",2018,0,0
1008,234.32,0,31372,"No home garden",5,65.0365625,"Guadalupe",2018,0,0
1010,213.04,0,12614,"No home garden",6,83.1425,"Hays",2018,0,0
1011,189.39,0,14330,"Home garden",9,55.6784375,"Comal",2018,0,0
1013,278.31,0,29188,"Home garden",6,71.9534375,"Hays",2018,0,0
1017,204.03,0,14733,"No home garden",8,65.646875,"Comal",2018,0,0
1018,274.01,0,33228,"No home garden",1,69.5121875,"Hays",2018,0,0
1021,210,0,21669,"No home garden",6,71.9534375,"Hays",2018,0,0
1022,185.2,0,20772,"Home garden",8,52.4234375,"Comal",2018,0,0
1023,195.04,0,15157,"No home garden",7,59.136875,"Comal",2018,0,0
1025,226.44,0,29757,"No home garden",6,62.5953125,"Comal",2018,0,0
1026,258.56,0,13091,"No home garden",3,67.274375,"Comal",2018,0,0
1028,223.79,0,16371,"No home garden",2,64.833125,"Travis",2018,0,0
1029,249.65,0,12828,"No home garden",4,76.225625,"Comal",2018,0,0
1030,208.08,0,9805,"No home garden",5,79.8875,"Comal",2018,0,0
1033,213.92,0,23136,"No home garden",4,61.578125,"Guadalupe",2018,0,0
1034,289.87,0,28484,"No home garden",4,89.8559375,"Hays",2018,0,0
1035,206.54,0,17080,"No home garden",6,63.6125,"Guadalupe",2018,0,0
1037,221.77,0,27992,"Home garden",9,76.4290625,"Travis",2018,0,0
1040,259.47,0,29605,"No home garden",4,66.2571875,"Guadalupe",2018,0,0
1042,191,0,12591,"No home garden",4,70.7328125,"Comal",2018,0,0
1043,184.78,0,6119,"No home garden",5,62.5953125,"Hays",2018,0,0
1044,186,0,13450,"No home garden",6,55.6784375,"Travis",2018,0,0
1048,208.03,0,16159,"No home garden",4,52.8303125,"Comal",2018,0,0
1049,201.09,0,16741,"No home garden",7,55.6784375,"Comal",2018,0,0
1053,154.63,0,7027,"No home garden",5,58.1196875,"Hays",2018,0,0
1054,201.55,0,10845,"No home garden",5,61.7815625,"Comal",2018,0,0
1056,225.52,0,21747,"No home garden",4,62.391875,"Travis",2018,0,0
1057,281.98,0,35464,"No home garden",2,67.68125,"Travis",2018,0,0
1059,190.13,0,10715,"No home garden",8,70.3259375,"Travis",2018,0,0
1060,250.17,0,20218,"No home garden",5,84.9734375,"Hays",2018,0,0
1061,230.38,0,5469,"No home garden",5,85.990625,"Hays",2018,0,0
1062,282.42,0,38515,"No home garden",3,73.9878125,"Travis",2018,0,0
1064,171.01,0,812,"No home garden",4,65.0365625,"Hays",2018,0,0
1065,229.47,0,30257,"Home garden",7,67.68125,"Comal",2018,0,0
1067,282.57,0,33649,"Home garden",5,85.7871875,"Guadalupe",2018,0,0
1068,213.4,0,16589,"No home garden",3,68.901875,"Travis",2018,0,0
1070,191.92,0,18831,"Home garden",8,64.42625,"Comal",2018,0,0
1072,238.23,0,14172,"No home garden",2,75.81875,"Hays",2018,0,0
1073,225.12,0,18390,"No home garden",8,68.901875,"Comal",2018,0,0
1074,242.85,0,23242,"No home garden",5,56.28875,"Hays",2018,0,0
1075,238.93,0,11722,"No home garden",5,82.735625,"Guadalupe",2018,0,0
1076,247.68,0,29263,"Home garden",6,71.5465625,"Hays",2018,0,0
1077,202.81,0,16039,"No home garden",5,61.985,"Guadalupe",2018,0,0
1079,168.96,0,1490,"No home garden",7,69.30875,"Travis",2018,0,0
1080,270.26,0,38897,"Home garden",8,60.3575,"Hays",2018,0,0
1084,221.74,0,22235,"No home garden",5,74.3946875,"Travis",2018,0,0
1085,249.21,0,28199,"No home garden",1,61.17125,"Travis",2018,0,0
1086,202.15,0,1852,"No home garden",5,81.3115625,"Travis",2018,0,0
1088,247.6,0,25560,"No home garden",5,74.19125,"Hays",2018,0,0
1090,194.86,0,17000,"No home garden",6,65.0365625,"Guadalupe",2018,0,0
1091,260.18,0,35508,"No home garden",3,73.1740625,"Comal",2018,0,0
1092,252.62,0,26432,"No home garden",4,58.73,"Hays",2018,0,0
1093,188.49,0,7226,"No home garden",9,69.5121875,"Travis",2018,0,0
1096,205.41,0,6462,"No home garden",5,76.6325,"Hays",2018,0,0
1099,208.32,0,17606,"No home garden",6,82.1253125,"Hays",2018,0,0
1100,224.43,0,20912,"No home garden",5,76.225625,"Guadalupe",2018,0,0
1101,192.35,0,9554,"No home garden",6,67.68125,"Hays",2018,0,0
1102,228.45,0,20415,"No home garden",7,68.088125,"Travis",2018,0,0
1103,229.51,0,25247,"No home garden",4,70.529375,"Travis",2018,0,0
1104,256.46,0,18342,"No home garden",2,78.666875,"Guadalupe",2018,0,0
1106,177.71,0,20364,"Home garden",8,48.558125,"Guadalupe",2018,0,0
1107,230.6,0,25972,"No home garden",6,74.8015625,"Travis",2018,0,0
1112,196.96,0,5793,"No home garden",5,72.156875,"Travis",2018,0,0
1114,247.97,0,26488,"No home garden",4,81.3115625,"Hays",2018,0,0
1115,222.52,0,18915,"No home garden",5,73.1740625,"Comal",2018,0,0
1118,217.5,0,16862,"No home garden",2,67.8846875,"Hays",2018,0,0
1119,198.36,0,12841,"No home garden",6,45.71,"Comal",2018,0,0
1120,179.43,0,14134,"No home garden",8,64.2228125,"Hays",2018,0,0
1121,259.39,0,17161,"No home garden",2,73.784375,"Travis",2018,0,0
1123,223.5,0,17329,"No home garden",6,68.088125,"Guadalupe",2018,0,0
1125,205.54,0,10890,"No home garden",7,77.2428125,"Travis",2018,0,0
1127,207.19,0,21292,"No home garden",4,53.8475,"Travis",2018,0,0
1128,200.43,0,11011,"No home garden",9,57.7128125,"Travis",2018,0,0
1129,299.66,0,36433,"No home garden",3,87.0078125,"Travis",2018,0,0
1133,208.41,0,18494,"No home garden",6,71.9534375,"Hays",2018,0,0
1134,194.16,0,23099,"Home garden",10,66.05375,"Hays",2018,0,0
1135,181.65,0,26037,"Home garden",10,56.0853125,"Guadalupe",2018,0,0
1136,198.05,0,12385,"No home garden",3,70.3259375,"Comal",2018,0,0
1139,224.09,0,15881,"No home garden",6,72.7671875,"Comal",2018,0,0
1141,190.49,0,15889,"No home garden",8,64.2228125,"Travis",2018,0,0
1142,208.47,0,17855,"No home garden",4,65.646875,"Comal",2018,0,0
1144,264.22,0,31899,"Home garden",8,81.7184375,"Travis",2018,0,0
1145,282.15,0,35073,"Home garden",6,67.68125,"Guadalupe",2018,0,0
1146,207.68,0,13255,"No home garden",5,68.901875,"Guadalupe",2018,0,0
1147,239.91,0,26485,"No home garden",4,54.254375,"Hays",2018,0,0
1148,209.97,0,26003,"Home garden",6,47.3375,"Travis",2018,0,0
1149,268.55,0,30258,"Home garden",6,71.343125,"Guadalupe",2018,0,0
1151,194.85,0,9033,"No home garden",5,55.6784375,"Travis",2018,0,0
1155,198.8,0,7541,"No home garden",4,59.7471875,"Travis",2018,0,0
1156,202.94,0,27232,"Home garden",7,50.7959375,"Guadalupe",2018,0,0
1157,236.01,0,29722,"Home garden",9,67.274375,"Travis",2018,0,0
1158,260.95,0,26075,"No home garden",2,63.4090625,"Travis",2018,0,0
1159,239.17,0,14384,"No home garden",4,78.8703125,"Guadalupe",2018,0,0
1161,233.16,0,28459,"Home garden",10,65.0365625,"Hays",2018,0,0
1163,255.35,0,33570,"Home garden",6,74.598125,"Hays",2018,0,0
1164,215.98,0,22424,"No home garden",4,54.8646875,"Travis",2018,0,0
1167,264.42,0,32310,"Home garden",5,70.93625,"Travis",2018,0,0
1168,213.35,0,15678,"No home garden",4,79.2771875,"Hays",2018,0,0
1169,220.01,0,14919,"No home garden",3,65.8503125,"Travis",2018,0,0
