"id","water_bill","barrel","barrel_num","yard_size","home_garden","attitude_env","temperature","county","year"
608,173.21,"No barrel",0,9979,"No home garden",6,48.558125,"Travis",2018
609,225.84,"No barrel",0,26204,"No home garden",2,55.068125,"Comal",2018
611,242.14,"No barrel",0,17422,"No home garden",2,72.156875,"Hays",2018
613,244.03,"No barrel",0,10897,"No home garden",2,86.3975,"Travis",2018
614,249.77,"No barrel",0,24942,"No home garden",3,75.2084375,"Comal",2018
616,206.13,"No barrel",0,8666,"No home garden",2,61.578125,"Comal",2018
618,223.26,"No barrel",0,19414,"No home garden",6,65.4434375,"Travis",2018
619,274.67,"No barrel",0,27133,"Home garden",8,78.26,"Hays",2018
620,232.94,"No barrel",0,25427,"No home garden",3,53.6440625,"Hays",2018
621,247.47,"No barrel",0,28180,"Home garden",7,79.480625,"Comal",2018
622,205.89,"No barrel",0,10410,"No home garden",2,65.8503125,"Guadalupe",2018
624,230.7,"No barrel",0,20076,"No home garden",6,79.8875,"Hays",2018
626,255.14,"No barrel",0,32673,"Home garden",7,79.2771875,"Hays",2018
627,190.12,"No barrel",0,8868,"No home garden",3,74.8015625,"Guadalupe",2018
630,216.99,"No barrel",0,20334,"No home garden",7,79.480625,"Comal",2018
632,163.39,"No barrel",0,10404,"No home garden",4,60.1540625,"Guadalupe",2018
633,234.34,"No barrel",0,16954,"No home garden",2,80.0909375,"Guadalupe",2018
634,234.39,"No barrel",0,23877,"No home garden",2,72.56375,"Hays",2018
635,289.35,"No barrel",0,35562,"No home garden",4,80.0909375,"Guadalupe",2018
637,177.02,"No barrel",0,16845,"No home garden",6,66.8675,"Travis",2018
639,271.04,"No barrel",0,24383,"No home garden",1,67.274375,"Hays",2018
640,220.51,"No barrel",0,22018,"No home garden",7,74.19125,"Guadalupe",2018
641,223.73,"No barrel",0,22657,"No home garden",5,71.343125,"Travis",2018
642,204.07,"No barrel",0,13490,"No home garden",4,59.136875,"Guadalupe",2018
643,233.91,"No barrel",0,24820,"No home garden",3,73.3775,"Travis",2018
646,207.58,"No barrel",0,15381,"No home garden",3,56.28875,"Travis",2018
647,218.19,"No barrel",0,19733,"No home garden",8,68.2915625,"Guadalupe",2018
649,217.89,"No barrel",0,24623,"No home garden",6,57.91625,"Hays",2018
651,248.83,"No barrel",0,36081,"Home garden",5,65.8503125,"Guadalupe",2018
655,205.62,"No barrel",0,24607,"No home garden",4,56.0853125,"Travis",2018
656,231.19,"No barrel",0,28485,"No home garden",4,55.068125,"Guadalupe",2018
657,280.83,"No barrel",0,27098,"Home garden",6,88.431875,"Guadalupe",2018
658,227.73,"No barrel",0,26220,"No home garden",3,66.6640625,"Travis",2018
661,261.55,"No barrel",0,27580,"No home garden",4,71.5465625,"Travis",2018
663,245.41,"No barrel",0,14855,"No home garden",6,82.9390625,"Comal",2018
665,179.35,"No barrel",0,15415,"No home garden",7,71.5465625,"Hays",2018
666,219.94,"No barrel",0,22499,"No home garden",4,61.3746875,"Guadalupe",2018
668,189.82,"No barrel",0,8185,"No home garden",4,61.17125,"Comal",2018
669,244.04,"No barrel",0,17869,"No home garden",4,66.6640625,"Travis",2018
671,233.74,"No barrel",0,35925,"Home garden",7,63.6125,"Hays",2018
673,236.23,"No barrel",0,27383,"No home garden",4,68.6984375,"Travis",2018
674,252.12,"No barrel",0,31943,"No home garden",2,59.136875,"Guadalupe",2018
676,221.6,"No barrel",0,25368,"No home garden",6,82.1253125,"Hays",2018
679,225.33,"No barrel",0,20156,"No home garden",6,75.005,"Guadalupe",2018
681,231.95,"No barrel",0,18157,"No home garden",6,69.30875,"Travis",2018
682,260.52,"No barrel",0,21887,"No home garden",5,72.970625,"Guadalupe",2018
684,206.43,"No barrel",0,15732,"Home garden",8,66.6640625,"Hays",2018
686,234.46,"No barrel",0,18120,"No home garden",3,68.2915625,"Hays",2018
689,251.91,"No barrel",0,27438,"No home garden",5,73.5809375,"Hays",2018
690,209.7,"No barrel",0,22823,"No home garden",5,51.813125,"Comal",2018
692,174.26,"No barrel",0,549,"No home garden",8,70.7328125,"Comal",2018
693,190.47,"No barrel",0,15361,"No home garden",5,65.24,"Guadalupe",2018
694,224.13,"No barrel",0,24124,"No home garden",4,64.833125,"Travis",2018
695,236.64,"No barrel",0,21801,"No home garden",3,75.411875,"Travis",2018
697,225.21,"No barrel",0,23658,"No home garden",6,71.5465625,"Hays",2018
699,225.5,"No barrel",0,28641,"Home garden",7,63.0021875,"Comal",2018
701,261.75,"No barrel",0,26698,"No home garden",5,58.73,"Hays",2018
702,191.6,"No barrel",0,16131,"No home garden",5,59.136875,"Comal",2018
703,242.54,"No barrel",0,8616,"No home garden",4,68.2915625,"Hays",2018
704,198.39,"No barrel",0,11635,"No home garden",8,73.1740625,"Travis",2018
705,215.55,"No barrel",0,18597,"No home garden",6,64.019375,"Travis",2018
707,198.61,"No barrel",0,29860,"No home garden",5,53.6440625,"Guadalupe",2018
708,210.97,"No barrel",0,12764,"No home garden",2,71.9534375,"Guadalupe",2018
711,210.96,"No barrel",0,22392,"No home garden",6,62.79875,"Hays",2018
715,234.15,"No barrel",0,22116,"No home garden",2,73.5809375,"Travis",2018
716,277.87,"No barrel",0,25170,"No home garden",5,78.0565625,"Hays",2018
717,238.9,"No barrel",0,14256,"No home garden",3,69.9190625,"Comal",2018
718,200.69,"No barrel",0,12241,"No home garden",2,60.9678125,"Guadalupe",2018
720,172.66,"No barrel",0,8628,"No home garden",8,69.5121875,"Guadalupe",2018
725,189.98,"No barrel",0,6524,"No home garden",7,67.274375,"Travis",2018
727,180.23,"No barrel",0,10092,"No home garden",7,74.19125,"Comal",2018
729,235.27,"No barrel",0,20696,"Home garden",9,70.1225,"Hays",2018
732,213.48,"No barrel",0,23055,"No home garden",6,72.970625,"Travis",2018
733,210.07,"No barrel",0,15432,"No home garden",5,68.6984375,"Travis",2018
735,201.61,"No barrel",0,11226,"No home garden",3,76.6325,"Comal",2018
737,210.8,"No barrel",0,25515,"No home garden",5,67.68125,"Guadalupe",2018
741,166.39,"No barrel",0,2268,"No home garden",8,64.42625,"Hays",2018
742,220.68,"No barrel",0,24530,"Home garden",9,56.8990625,"Guadalupe",2018
743,263.14,"No barrel",0,23996,"No home garden",5,72.56375,"Comal",2018
746,218.85,"No barrel",0,19855,"No home garden",5,67.274375,"Comal",2018
747,202.21,"No barrel",0,16480,"No home garden",8,65.24,"Hays",2018
748,216.55,"No barrel",0,17797,"No home garden",6,61.578125,"Guadalupe",2018
749,254.94,"No barrel",0,16245,"No home garden",3,72.56375,"Guadalupe",2018
751,224.02,"No barrel",0,15371,"No home garden",1,72.156875,"Comal",2018
752,223.21,"No barrel",0,19178,"Home garden",8,84.363125,"Hays",2018
756,227.36,"No barrel",0,19288,"Home garden",9,78.666875,"Hays",2018
757,205.44,"No barrel",0,13130,"No home garden",3,70.1225,"Hays",2018
759,236.68,"No barrel",0,15926,"No home garden",3,78.26,"Guadalupe",2018
760,256.78,"No barrel",0,12326,"No home garden",4,78.4634375,"Travis",2018
761,252.18,"No barrel",0,29719,"No home garden",5,58.9334375,"Comal",2018
762,193.8,"No barrel",0,11896,"No home garden",7,58.5265625,"Hays",2018
763,237.37,"No barrel",0,26218,"No home garden",3,67.0709375,"Comal",2018
764,218.11,"No barrel",0,10377,"No home garden",5,76.4290625,"Hays",2018
765,240.98,"No barrel",0,25653,"No home garden",4,72.970625,"Hays",2018
766,266.25,"No barrel",0,35489,"Home garden",6,66.05375,"Guadalupe",2018
768,253.91,"No barrel",0,24151,"No home garden",3,58.5265625,"Comal",2018
769,264.42,"No barrel",0,14933,"No home garden",4,93.9246875,"Hays",2018
771,255.52,"No barrel",0,14086,"No home garden",6,83.95625,"Comal",2018
772,227.16,"No barrel",0,25814,"Home garden",9,72.970625,"Travis",2018
774,265.35,"No barrel",0,17809,"No home garden",2,84.9734375,"Hays",2018
776,225.57,"No barrel",0,21940,"No home garden",4,48.7615625,"Hays",2018
777,235.05,"No barrel",0,18608,"No home garden",5,63.4090625,"Hays",2018
779,229.29,"No barrel",0,29773,"Home garden",9,64.6296875,"Travis",2018
780,185.62,"No barrel",0,5527,"No home garden",8,72.970625,"Travis",2018
782,234.07,"No barrel",0,21441,"No home garden",6,76.0221875,"Hays",2018
784,249.75,"No barrel",0,29818,"No home garden",5,75.005,"Travis",2018
788,227.43,"No barrel",0,8374,"No home garden",3,68.901875,"Travis",2018
789,259.88,"No barrel",0,30400,"Home garden",8,72.970625,"Guadalupe",2018
790,265.19,"No barrel",0,24938,"No home garden",3,79.8875,"Hays",2018
793,203.59,"No barrel",0,8918,"No home garden",3,71.75,"Comal",2018
794,262.42,"No barrel",0,35741,"Home garden",7,64.833125,"Travis",2018
796,250.46,"No barrel",0,32639,"No home garden",3,55.881875,"Hays",2018
799,191.93,"No barrel",0,7661,"No home garden",9,65.8503125,"Travis",2018
803,234.87,"No barrel",0,32699,"Home garden",5,53.440625,"Comal",2018
804,235.05,"No barrel",0,27322,"No home garden",5,69.1053125,"Hays",2018
807,197.31,"No barrel",0,15209,"No home garden",5,63.0021875,"Guadalupe",2018
808,235.31,"No barrel",0,20153,"No home garden",6,67.68125,"Travis",2018
809,246.4,"No barrel",0,30153,"Home garden",9,69.9190625,"Comal",2018
810,155.82,"No barrel",0,4565,"No home garden",8,72.156875,"Travis",2018
811,217.2,"No barrel",0,19301,"No home garden",5,57.509375,"Travis",2018
812,188.68,"No barrel",0,9641,"No home garden",6,70.529375,"Hays",2018
815,161.35,"No barrel",0,11515,"No home garden",7,49.9821875,"Comal",2018
819,237.19,"No barrel",0,36793,"Home garden",5,58.73,"Hays",2018
820,198.76,"No barrel",0,13357,"No home garden",6,61.3746875,"Hays",2018
821,186.66,"No barrel",0,9571,"No home garden",4,54.8646875,"Hays",2018
822,226.83,"No barrel",0,21392,"No home garden",5,72.156875,"Hays",2018
823,191.18,"No barrel",0,12552,"No home garden",3,59.136875,"Hays",2018
825,264.02,"No barrel",0,26390,"No home garden",3,77.039375,"Travis",2018
827,232.32,"No barrel",0,16352,"No home garden",2,83.95625,"Guadalupe",2018
828,202.49,"No barrel",0,578,"No home garden",9,74.19125,"Guadalupe",2018
829,159.97,"No barrel",0,8083,"No home garden",5,49.5753125,"Comal",2018
830,229.66,"No barrel",0,18242,"No home garden",7,67.8846875,"Comal",2018
831,227.82,"No barrel",0,6713,"No home garden",3,79.07375,"Guadalupe",2018
838,240.39,"No barrel",0,16241,"No home garden",2,72.970625,"Hays",2018
839,218.34,"No barrel",0,21985,"No home garden",5,64.6296875,"Hays",2018
841,278.52,"No barrel",0,37833,"No home garden",3,73.5809375,"Guadalupe",2018
842,198.01,"No barrel",0,22754,"No home garden",6,53.440625,"Travis",2018
844,230.82,"No barrel",0,15540,"No home garden",3,71.75,"Guadalupe",2018
845,216.36,"No barrel",0,9884,"No home garden",8,63.0021875,"Travis",2018
847,175.34,"No barrel",0,26702,"No home garden",6,53.2371875,"Comal",2018
849,195.82,"No barrel",0,20895,"No home garden",4,58.5265625,"Comal",2018
854,202.32,"No barrel",0,25703,"Home garden",7,51.40625,"Hays",2018
856,228.15,"No barrel",0,15338,"No home garden",2,63.6125,"Comal",2018
858,253.13,"No barrel",0,18632,"No home garden",3,71.1396875,"Travis",2018
859,262.47,"No barrel",0,19158,"No home garden",6,81.3115625,"Comal",2018
861,244.13,"No barrel",0,27697,"No home garden",3,68.495,"Guadalupe",2018
863,242.59,"No barrel",0,33517,"No home garden",3,71.1396875,"Comal",2018
864,176.5,"No barrel",0,17735,"No home garden",6,55.2715625,"Travis",2018
867,234.24,"No barrel",0,23914,"No home garden",2,61.578125,"Travis",2018
868,267.79,"No barrel",0,25087,"No home garden",4,86.3975,"Travis",2018
870,180.26,"No barrel",0,14487,"No home garden",6,69.1053125,"Comal",2018
875,229.53,"No barrel",0,12188,"No home garden",3,64.42625,"Comal",2018
877,191.33,"No barrel",0,21270,"No home garden",5,66.6640625,"Guadalupe",2018
879,215.28,"No barrel",0,11058,"No home garden",5,78.26,"Guadalupe",2018
880,235.93,"No barrel",0,12646,"No home garden",2,75.005,"Hays",2018
882,201.8,"No barrel",0,26503,"No home garden",5,47.3375,"Comal",2018
884,216.56,"No barrel",0,8725,"No home garden",5,72.970625,"Guadalupe",2018
887,211.99,"No barrel",0,10678,"No home garden",5,81.108125,"Travis",2018
888,183.08,"No barrel",0,2978,"No home garden",4,68.495,"Comal",2018
889,274.78,"No barrel",0,28048,"No home garden",2,67.274375,"Travis",2018
890,202.7,"No barrel",0,12284,"No home garden",6,75.411875,"Travis",2018
893,211.27,"No barrel",0,6166,"No home garden",4,62.1884375,"Comal",2018
895,140.34,"No barrel",0,4366,"No home garden",5,54.0509375,"Travis",2018
896,256.11,"No barrel",0,27298,"No home garden",4,72.56375,"Hays",2018
897,232.97,"No barrel",0,27593,"No home garden",4,67.68125,"Guadalupe",2018
898,208,"No barrel",0,23223,"Home garden",8,61.985,"Comal",2018
901,226.51,"No barrel",0,20615,"No home garden",3,85.58375,"Hays",2018
902,257.36,"No barrel",0,18907,"No home garden",5,78.666875,"Guadalupe",2018
903,255.09,"No barrel",0,27026,"No home garden",5,81.108125,"Hays",2018
906,225.74,"No barrel",0,25381,"Home garden",8,64.42625,"Comal",2018
908,198.85,"No barrel",0,12150,"No home garden",4,64.6296875,"Travis",2018
909,283.31,"No barrel",0,34972,"No home garden",5,87.618125,"Hays",2018
910,244.38,"No barrel",0,17830,"No home garden",5,77.2428125,"Hays",2018
912,255.73,"No barrel",0,25252,"No home garden",2,75.005,"Travis",2018
913,233.37,"No barrel",0,30511,"No home garden",5,63.6125,"Travis",2018
915,256.29,"No barrel",0,37873,"Home garden",6,67.4778125,"Hays",2018
916,199.81,"No barrel",0,6850,"No home garden",3,70.3259375,"Guadalupe",2018
917,226.27,"No barrel",0,20854,"No home garden",4,79.8875,"Guadalupe",2018
920,254.24,"No barrel",0,16453,"No home garden",5,82.1253125,"Hays",2018
921,244.01,"No barrel",0,27924,"Home garden",8,72.56375,"Travis",2018
923,226.9,"No barrel",0,13827,"No home garden",7,65.8503125,"Guadalupe",2018
924,176.95,"No barrel",0,4359,"No home garden",5,60.3575,"Guadalupe",2018
925,248.81,"No barrel",0,20532,"No home garden",6,77.853125,"Comal",2018
926,233.23,"No barrel",0,22026,"No home garden",7,71.343125,"Comal",2018
927,293.01,"No barrel",0,29683,"No home garden",5,76.6325,"Travis",2018
928,180.83,"No barrel",0,27614,"Home garden",8,47.3375,"Comal",2018
929,202.37,"No barrel",0,12226,"No home garden",6,72.56375,"Comal",2018
930,215.63,"No barrel",0,19558,"No home garden",7,68.6984375,"Travis",2018
931,241.12,"No barrel",0,27282,"Home garden",7,66.460625,"Guadalupe",2018
933,226.36,"No barrel",0,7607,"No home garden",5,65.646875,"Guadalupe",2018
934,216.05,"No barrel",0,21544,"No home garden",5,62.5953125,"Hays",2018
935,192.35,"No barrel",0,21946,"No home garden",5,42.455,"Comal",2018
937,152.65,"No barrel",0,4683,"No home garden",8,56.4921875,"Guadalupe",2018
938,224.49,"No barrel",0,22359,"No home garden",2,56.695625,"Hays",2018
939,164.25,"No barrel",0,12169,"No home garden",7,65.4434375,"Hays",2018
940,235,"No barrel",0,15785,"No home garden",5,70.7328125,"Travis",2018
942,248.19,"No barrel",0,20226,"No home garden",4,67.8846875,"Comal",2018
946,214.02,"No barrel",0,12906,"No home garden",3,83.7528125,"Guadalupe",2018
948,252.15,"No barrel",0,27276,"No home garden",5,73.5809375,"Comal",2018
949,255.53,"No barrel",0,31045,"Home garden",6,72.156875,"Guadalupe",2018
950,214.92,"No barrel",0,10496,"No home garden",2,72.7671875,"Comal",2018
953,230.15,"No barrel",0,25363,"No home garden",4,53.03375,"Guadalupe",2018
959,229.78,"No barrel",0,26491,"No home garden",5,62.5953125,"Travis",2018
960,199.56,"No barrel",0,23302,"Home garden",7,50.3890625,"Guadalupe",2018
961,214.02,"No barrel",0,13099,"No home garden",4,70.529375,"Travis",2018
962,196.07,"No barrel",0,14754,"No home garden",6,68.495,"Hays",2018
966,172.3,"No barrel",0,3360,"No home garden",4,43.26875,"Hays",2018
968,197.97,"No barrel",0,19659,"No home garden",4,56.4921875,"Travis",2018
969,228.95,"No barrel",0,22487,"No home garden",6,61.985,"Hays",2018
970,219.8,"No barrel",0,31642,"Home garden",6,64.6296875,"Hays",2018
971,200.37,"No barrel",0,5483,"No home garden",7,85.58375,"Hays",2018
972,182.05,"No barrel",0,4027,"No home garden",7,82.735625,"Travis",2018
973,224.36,"No barrel",0,16348,"Home garden",9,71.343125,"Guadalupe",2018
975,210.4,"No barrel",0,19340,"No home garden",6,74.19125,"Guadalupe",2018
976,212.41,"No barrel",0,13720,"No home garden",3,71.343125,"Travis",2018
977,175.84,"No barrel",0,14670,"No home garden",7,56.28875,"Hays",2018
978,247.44,"No barrel",0,16959,"No home garden",2,72.7671875,"Hays",2018
980,168.36,"No barrel",0,8522,"No home garden",6,58.73,"Hays",2018
981,213.47,"No barrel",0,9612,"No home garden",8,83.549375,"Comal",2018
983,190.47,"No barrel",0,16063,"No home garden",7,64.833125,"Guadalupe",2018
984,187.9,"No barrel",0,18987,"No home garden",7,50.185625,"Hays",2018
986,185.92,"No barrel",0,18632,"No home garden",5,59.54375,"Travis",2018
987,211.46,"No barrel",0,11631,"No home garden",8,72.156875,"Guadalupe",2018
989,244.77,"No barrel",0,23338,"No home garden",6,76.0221875,"Hays",2018
990,224.93,"No barrel",0,17410,"No home garden",3,70.93625,"Comal",2018
991,183.5,"No barrel",0,9499,"No home garden",3,53.03375,"Hays",2018
992,218.5,"No barrel",0,21726,"No home garden",5,63.4090625,"Guadalupe",2018
994,229.12,"No barrel",0,15905,"No home garden",5,72.970625,"Comal",2018
996,203.24,"No barrel",0,5754,"No home garden",7,61.578125,"Guadalupe",2018
998,232.71,"No barrel",0,32157,"No home garden",5,69.9190625,"Hays",2018
1000,255.38,"No barrel",0,24143,"No home garden",3,80.4978125,"Comal",2018
1001,247.7,"No barrel",0,17332,"No home garden",5,88.2284375,"Guadalupe",2018
1002,238.39,"No barrel",0,24896,"Home garden",7,64.2228125,"Hays",2018
1003,195.84,"No barrel",0,25760,"No home garden",6,64.42625,"Hays",2018
1004,192.77,"No barrel",0,30962,"No home garden",5,41.64125,"Comal",2018
1006,213.2,"No barrel",0,3750,"No home garden",4,80.70125,"Travis",2018
1008,234.32,"No barrel",0,31372,"No home garden",5,65.0365625,"Guadalupe",2018
1010,213.04,"No barrel",0,12614,"No home garden",6,83.1425,"Hays",2018
1011,189.39,"No barrel",0,14330,"Home garden",9,55.6784375,"Comal",2018
1013,278.31,"No barrel",0,29188,"Home garden",6,71.9534375,"Hays",2018
1017,204.03,"No barrel",0,14733,"No home garden",8,65.646875,"Comal",2018
1018,274.01,"No barrel",0,33228,"No home garden",1,69.5121875,"Hays",2018
1021,210,"No barrel",0,21669,"No home garden",6,71.9534375,"Hays",2018
1022,185.2,"No barrel",0,20772,"Home garden",8,52.4234375,"Comal",2018
1023,195.04,"No barrel",0,15157,"No home garden",7,59.136875,"Comal",2018
1025,226.44,"No barrel",0,29757,"No home garden",6,62.5953125,"Comal",2018
1026,258.56,"No barrel",0,13091,"No home garden",3,67.274375,"Comal",2018
1028,223.79,"No barrel",0,16371,"No home garden",2,64.833125,"Travis",2018
1029,249.65,"No barrel",0,12828,"No home garden",4,76.225625,"Comal",2018
1030,208.08,"No barrel",0,9805,"No home garden",5,79.8875,"Comal",2018
1033,213.92,"No barrel",0,23136,"No home garden",4,61.578125,"Guadalupe",2018
1034,289.87,"No barrel",0,28484,"No home garden",4,89.8559375,"Hays",2018
1035,206.54,"No barrel",0,17080,"No home garden",6,63.6125,"Guadalupe",2018
1037,221.77,"No barrel",0,27992,"Home garden",9,76.4290625,"Travis",2018
1040,259.47,"No barrel",0,29605,"No home garden",4,66.2571875,"Guadalupe",2018
1042,191,"No barrel",0,12591,"No home garden",4,70.7328125,"Comal",2018
1043,184.78,"No barrel",0,6119,"No home garden",5,62.5953125,"Hays",2018
1044,186,"No barrel",0,13450,"No home garden",6,55.6784375,"Travis",2018
1048,208.03,"No barrel",0,16159,"No home garden",4,52.8303125,"Comal",2018
1049,201.09,"No barrel",0,16741,"No home garden",7,55.6784375,"Comal",2018
