address,addressCity,addressState,addressStreet,addressZipcode,area,availabilityDate,badgeInfo,baths,beds,brokerName,countryCurrency,detailUrl,has3DModel,hasAdditionalAttributions,hasImage,hasVideo,id,imgSrc,info2String,info3String,isFeaturedListing,isHomeRec,isSaved,isUndisclosedAddress,isUserClaimingOwner,isUserConfirmedClaim,isZillowOwned,latLong,list,pgapt,price,providerListingId,relaxed,sgapt,shouldShowZestimateAsPrice,statusText,statusType,unformattedPrice,variableData,zestimate,zpid,builderName,hasOpenHouse,openHouseDescription,openHouseEndDate,openHouseStartDate,info6String,lotAreaString,streetViewMetadataURL,streetViewURL,best_deal
"1616 Webberville Rd #B, Austin, TX 78721",Austin,TX,1616 Webberville Rd #B,78721,720,,,1.0,2,"Compass RE Texas, LLC",$,https://www.zillow.com/homedetails/1616-Webberville-Rd-B-Austin-TX-78721/2087070175_zpid/,0.0,1.0,1.0,0.0,2087070175,https://photos.zillowstatic.com/fp/3dda324eb0d2c3ed5bb1ef5d5915fe6a-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.280981, 'longitude': -97.67921}",1.0,ForSale,"$375,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,375000.0,"{'type': 'DAYS_ON', 'text': '49 days on Zillow'}",375000,2087070175,,,,,,,,,,0.0
"8524 Chick Pea Ln, Austin, TX 78748",Austin,TX,8524 Chick Pea Ln,78748,1213,,,2.0,3,Realty One Group Prosper,$,https://www.zillow.com/homedetails/8524-Chick-Pea-Ln-Austin-TX-78748/80093512_zpid/,1.0,1.0,1.0,0.0,80093512,https://photos.zillowstatic.com/fp/5ea34abab9de0badca1c6c3b1c68e8f7-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.174494, 'longitude': -97.78835}",1.0,ForSale,"$439,900",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,439900.0,"{'type': '3D_HOME', 'text': '3D Tour'}",439900,80093512,,,,,,,,,,0.0
"1812 Justin Ln #A, Austin, TX 78757",Austin,TX,1812 Justin Ln #A,78757,1942,,,3.0,3,Spyglass Realty,$,https://www.zillow.com/homedetails/1812-Justin-Ln-A-Austin-TX-78757/241931982_zpid/,1.0,1.0,1.0,0.0,241931982,https://photos.zillowstatic.com/fp/dbfc453fa604877f79ce1db5fd80a1a9-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.34302, 'longitude': -97.7312}",1.0,ForSale,"$899,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,899000.0,"{'type': '3D_HOME', 'text': '3D Tour'}",899000,241931982,,,,,,,,,,0.0
"2211 Jesse Owens Dr, Austin, TX 78748",Austin,TX,2211 Jesse Owens Dr,78748,1487,,,2.0,3,"eXp Realty, LLC",$,https://www.zillow.com/homedetails/2211-Jesse-Owens-Dr-Austin-TX-78748/70335402_zpid/,0.0,1.0,1.0,0.0,70335402,https://photos.zillowstatic.com/fp/efc7ec05c7031ee5a42a6e526558b5b5-p_e.jpg,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.154018, 'longitude': -97.841034}",1.0,ForSale,"$495,000",,0.0,For Sale (Broker),0.0,House for sale,FOR_SALE,495000.0,"{'type': 'DAYS_ON', 'text': '8 days on Zillow'}",495000,70335402,,,,,,,,,,0.0
"9226 Jollyville Rd APT 270, Austin, TX 78759",Austin,TX,9226 Jollyville Rd APT 270,78759,759,,,1.0,1,Keller Williams Realty,$,https://www.zillow.com/homedetails/9226-Jollyville-Rd-APT-270-Austin-TX-78759/58302786_zpid/,0.0,1.0,1.0,0.0,58302786,https://photos.zillowstatic.com/fp/24abbd9f0088cfe225bdbff2af1074af-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.384462, 'longitude': -97.745384}",1.0,ForSale,"$289,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,289000.0,"{'type': 'DAYS_ON', 'text': '27 days on Zillow'}",289000,58302786,,,,,,,,,,0.0
"2002 E 7th St APT 248, Austin, TX 78702",Austin,TX,2002 E 7th St APT 248,78702,1162,,,2.0,2,All City Real Estate Ltd. Co,$,https://www.zillow.com/homedetails/2002-E-7th-St-APT-248-Austin-TX-78702/251032534_zpid/,1.0,1.0,1.0,0.0,251032534,https://photos.zillowstatic.com/fp/93c3c31d2b2d99122ffbda1b88f17d8f-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.262154, 'longitude': -97.72039}",1.0,ForSale,"$699,900",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,699900.0,"{'type': '3D_HOME', 'text': '3D Tour'}",699900,251032534,,,,,,,,,,0.0
"8143 Forest Mesa Dr, Austin, TX 78759",Austin,TX,8143 Forest Mesa Dr,78759,2150,,,3.0,3,"Opendoor Brokerage, LLC",$,https://www.zillow.com/homedetails/8143-Forest-Mesa-Dr-Austin-TX-78759/29428263_zpid/,1.0,1.0,1.0,0.0,29428263,https://photos.zillowstatic.com/fp/b24bdf0570dfb709c015ce5565c3e86e-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.37009, 'longitude': -97.74717}",1.0,ForSale,"$616,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,616000.0,"{'type': 'OPEN_HOUSE', 'text': 'Open: Thu. 9am-7pm'}",616000,29428263,,1.0,Open House - 9:00 AM - 7:00 PM,2022-09-15T19:00:00,2022-09-15T09:00:00,,,,,0.0
"4837 Trail Crest Cir, Austin, TX 78735",Austin,TX,4837 Trail Crest Cir,78735,1667,,,2.0,3,Moreland Properties,$,https://www.zillow.com/homedetails/4837-Trail-Crest-Cir-Austin-TX-78735/29473945_zpid/,0.0,1.0,1.0,0.0,29473945,https://photos.zillowstatic.com/fp/c0d2d233f265882ab7f83606925e1641-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.248472, 'longitude': -97.82672}",1.0,ForSale,"$789,900",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,789900.0,"{'type': 'PRICE_REDUCTION', 'text': '$5,100 (Sep 8)'}",789900,29473945,,,,,,,,,,0.0
"8711 Dulcet Dr, Austin, TX 78745",Austin,TX,8711 Dulcet Dr,78745,1714,,,3.0,4,Keller Williams Realty,$,https://www.zillow.com/homedetails/8711-Dulcet-Dr-Austin-TX-78745/63228538_zpid/,0.0,1.0,1.0,0.0,63228538,https://photos.zillowstatic.com/fp/e6f327d2d45fa3eac8990181afa7e051-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.187437, 'longitude': -97.81832}",1.0,ForSale,"$539,900",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,539900.0,"{'type': 'DAYS_ON', 'text': '6 days on Zillow'}",539900,63228538,,,,,,,,,,0.0
"2427 Village Walk, Austin, TX 78744",Austin,TX,2427 Village Walk,78744,1093,,,2.0,3,"Maximus Residential, LLC",$,https://www.zillow.com/homedetails/2427-Village-Walk-Austin-TX-78744/29466694_zpid/,0.0,1.0,1.0,0.0,29466694,https://photos.zillowstatic.com/fp/55a5429656019a46bc31d853308d09ac-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.196095, 'longitude': -97.74769}",1.0,ForSale,"$305,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,305000.0,"{'type': 'PRICE_REDUCTION', 'text': '$20,000 (Aug 19)'}",304900,29466694,,,,,,,,,,100.0
"8617 Putnam Dr APT B, Austin, TX 78757",Austin,TX,8617 Putnam Dr APT B,78757,1001,,,2.0,2,Pure Realty,$,https://www.zillow.com/homedetails/8617-Putnam-Dr-APT-B-Austin-TX-78757/29426622_zpid/,0.0,1.0,1.0,0.0,29426622,https://photos.zillowstatic.com/fp/1f5bb21659d2dbb3e079134b2b8f53f8-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.366096, 'longitude': -97.72061}",1.0,ForSale,"$259,900",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,259900.0,"{'type': 'PRICE_REDUCTION', 'text': '$20,000 (Sep 1)'}",259800,29426622,,,,,,,,,,100.0
"2612 Lightfoot Trl, Austin, TX 78745",Austin,TX,2612 Lightfoot Trl,78745,2501,,,3.0,5,NBC REALTY INC,$,https://www.zillow.com/homedetails/2612-Lightfoot-Trl-Austin-TX-78745/120901616_zpid/,1.0,1.0,1.0,0.0,120901616,https://photos.zillowstatic.com/fp/0858a3ad2b0675b681853134a0899923-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.214739, 'longitude': -97.808365}",1.0,ForSale,"$675,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,675000.0,"{'type': '3D_HOME', 'text': '3D Tour'}",674900,120901616,,,,,,,,,,100.0
"906 E Village Ln, Austin, TX 78758",Austin,TX,906 E Village Ln,78758,1372,,,3.0,3,"Azure Realty Group, LLC",$,https://www.zillow.com/homedetails/906-E-Village-Ln-Austin-TX-78758/29428925_zpid/,0.0,1.0,1.0,0.0,29428925,https://photos.zillowstatic.com/fp/926a933aea35daa90b3615ff8669f8a3-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.368805, 'longitude': -97.69728}",1.0,ForSale,"$348,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,348000.0,"{'type': 'PRICE_REDUCTION', 'text': '$12,000 (Aug 30)'}",347900,29428925,,,,,,,,,,100.0
"1105 Glen Summer Cv, Austin, TX 78753",Austin,TX,1105 Glen Summer Cv,78753,1197,,,1.0,2,Texcella LLC,$,https://www.zillow.com/homedetails/1105-Glen-Summer-Cv-Austin-TX-78753/29434559_zpid/,0.0,1.0,1.0,0.0,29434559,https://photos.zillowstatic.com/fp/bbf7048cb833270857bdb348896fafe6-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.384228, 'longitude': -97.66178}",1.0,ForSale,"$349,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,349000.0,"{'type': 'DAYS_ON', 'text': '27 days on Zillow'}",348900,29434559,,,,,,,,,,100.0
"2815 Rio Grande St APT 112, Austin, TX 78705",Austin,TX,2815 Rio Grande St APT 112,78705,369,,,1.0,1,"Resolute Properties, LLC",$,https://www.zillow.com/homedetails/2815-Rio-Grande-St-APT-112-Austin-TX-78705/29395503_zpid/,0.0,1.0,1.0,0.0,29395503,https://photos.zillowstatic.com/fp/fa9a996baf585f2494fb4776cffaab83-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.29516, 'longitude': -97.74381}",1.0,ForSale,"$209,900",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,209900.0,"{'type': 'PRICE_REDUCTION', 'text': '$10,000 (Aug 4)'}",209800,29395503,,,,,,,,,,100.0
"11 Concord Cir, Austin, TX 78737",Austin,TX,11 Concord Cir,78737,1236,,,2.0,3,JPAR Round Rock,$,https://www.zillow.com/homedetails/11-Concord-Cir-Austin-TX-78737/28602507_zpid/,0.0,1.0,1.0,0.0,28602507,https://photos.zillowstatic.com/fp/bacc98b4897a4cb4cb9a6698c9816c98-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.142717, 'longitude': -97.958176}",1.0,ForSale,"$399,900",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,399900.0,"{'type': 'DAYS_ON', 'text': '13 days on Zillow'}",399700,28602507,,,,,,,,,,200.0
"11314 Avering Ln, Austin, TX 78754",Austin,TX,11314 Avering Ln,78754,1684,,,2.0,3,Keller Williams Realty,$,https://www.zillow.com/homedetails/11314-Avering-Ln-Austin-TX-78754/29419872_zpid/,0.0,1.0,1.0,0.0,29419872,https://photos.zillowstatic.com/fp/8c8fdffc9c8321f689f5bcf80aeece87-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.346193, 'longitude': -97.61029}",1.0,ForSale,"$515,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,515000.0,"{'type': 'PRICE_REDUCTION', 'text': '$15,000 (Sep 8)'}",514800,29419872,,,,,,,,,,200.0
"3110 Red River St #C-402, Austin, TX 78705",Austin,TX,3110 Red River St #C-402,78705,947,,,2.0,2,Tower Realty Austin,$,https://www.zillow.com/homedetails/3110-Red-River-St-C-402-Austin-TX-78705/145657627_zpid/,0.0,1.0,1.0,0.0,145657627,https://photos.zillowstatic.com/fp/43a9209ba3f7bdd41fa0e9782a2557a4-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.29043, 'longitude': -97.72702}",1.0,ForSale,"$475,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,475000.0,"{'type': 'DAYS_ON', 'text': '110 days on Zillow'}",474700,145657627,,,,,,,,,,300.0
"4703 Yucca Hill Dr, Austin, TX 78744",Austin,TX,4703 Yucca Hill Dr,78744,1282.0,,,2.0,3.0,"Regent Property Group, LLC",$,https://www.zillow.com/homedetails/4703-Yucca-Hill-Dr-Austin-TX-78744/29508236_zpid/,0.0,1.0,1.0,0.0,29508236,https://photos.zillowstatic.com/fp/aae2d543f85216af3cdb680ef0aa4391-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.178377, 'longitude': -97.75394}",1.0,ForSale,"$299,900",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,299900.0,"{'type': 'PRICE_REDUCTION', 'text': '$10,100 (Aug 31)'}",299500,29508236,,,,,,,,,,400.0
"902 Valley View Dr, Austin, TX 78733",Austin,TX,902 Valley View Dr,78733,1643,,,2.0,3,"eXp Realty, LLC",$,https://www.zillow.com/homedetails/902-Valley-View-Dr-Austin-TX-78733/29345222_zpid/,0.0,1.0,1.0,0.0,29345222,https://photos.zillowstatic.com/fp/9768b7517bac24ca0524b1f585e1fbf9-p_e.jpg,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.335976, 'longitude': -97.87359}",1.0,ForSale,"$850,000",,0.0,For Sale (Broker),0.0,House for sale,FOR_SALE,850000.0,"{'type': 'PRICE_REDUCTION', 'text': '$40,000 (Aug 16)'}",849600,29345222,,,,,,,,,,400.0
"3315 Harpers Ferry Ln, Austin, TX 78745",Austin,TX,3315 Harpers Ferry Ln,78745,2000,,,3.0,3,JPAR Austin,$,https://www.zillow.com/homedetails/3315-Harpers-Ferry-Ln-Austin-TX-78745/29493967_zpid/,0.0,1.0,1.0,0.0,29493967,https://photos.zillowstatic.com/fp/7762f932b8a9db101abc324f1979c3ea-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.205276, 'longitude': -97.832016}",1.0,ForSale,"$610,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,610000.0,"{'type': 'PRICE_REDUCTION', 'text': '$5,000 (Sep 1)'}",609400,29493967,,,,,,,,,,600.0
"1001 Village West Dr, Austin, TX 78733",Austin,TX,1001 Village West Dr,78733,3153,,,3.0,4,Hardy Realty,$,https://www.zillow.com/homedetails/1001-Village-West-Dr-Austin-TX-78733/29345230_zpid/,0.0,1.0,1.0,0.0,29345230,https://photos.zillowstatic.com/fp/8978437552febb125a7856c314b45040-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.336443, 'longitude': -97.87232}",1.0,ForSale,"$1,735,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,1735000.0,"{'type': 'PRICE_REDUCTION', 'text': '$60,000 (Aug 24)'}",1734200,29345230,,,,,,,,,,800.0
"11305 Pebble Garden Ln, Austin, TX 78739",Austin,TX,11305 Pebble Garden Ln,78739,3147,,,3.0,5,"Straight Realty,LLC",$,https://www.zillow.com/homedetails/11305-Pebble-Garden-Ln-Austin-TX-78739/29508093_zpid/,0.0,1.0,1.0,0.0,29508093,https://photos.zillowstatic.com/fp/db4b8d8d6f28fcc289d37ac958abc5dd-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.184055, 'longitude': -97.8931}",1.0,ForSale,"$979,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,979000.0,"{'type': 'DAYS_ON', 'text': '4 days on Zillow'}",978100,29508093,,,,,,,,,,900.0
"7305 Marywood Cir, Austin, TX 78723",Austin,TX,7305 Marywood Cir,78723,1352,,,2.0,3,Teifke Real Estate,$,https://www.zillow.com/homedetails/7305-Marywood-Cir-Austin-TX-78723/29411094_zpid/,0.0,1.0,1.0,0.0,29411094,https://photos.zillowstatic.com/fp/5872196573de04001b315a7b2fb9a5b3-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.321333, 'longitude': -97.67588}",1.0,ForSale,"$449,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,449000.0,"{'type': 'PRICE_REDUCTION', 'text': '$40,999 (Sep 9)'}",447600,29411094,,,,,,,,,,1400.0
"12108 Kilmartin Ln, Austin, TX 78754",Austin,TX,12108 Kilmartin Ln,78754,2277,,,3.0,4,Orchard Brokerage,$,https://www.zillow.com/homedetails/12108-Kilmartin-Ln-Austin-TX-78754/64908011_zpid/,1.0,1.0,1.0,0.0,64908011,https://photos.zillowstatic.com/fp/7ae801939410142c50e46a96039f442a-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.362844, 'longitude': -97.61132}",1.0,ForSale,"$442,500",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,442500.0,"{'type': '3D_HOME', 'text': '3D Tour'}",441100,64908011,,,,,,,,,,1400.0
"1800 Lavaca St #A-708, Austin, TX 78701",Austin,TX,1800 Lavaca St #A-708,78701,857,,,1.0,2,Tower Realty Austin,$,https://www.zillow.com/homedetails/1800-Lavaca-St-A-708-Austin-TX-78701/29389341_zpid/,0.0,1.0,1.0,0.0,29389341,https://photos.zillowstatic.com/fp/558fb1233c26b8130e8a1216e1d85f65-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.280386, 'longitude': -97.74101}",1.0,ForSale,"$314,900",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,314900.0,"{'type': 'DAYS_ON', 'text': '97 days on Zillow'}",313400,29389341,,,,,,,,,,1500.0
"1411 Gracy Farms Ln APT 112, Austin, TX 78758",Austin,TX,1411 Gracy Farms Ln APT 112,78758,829,,,2.0,2,Tower Realty Austin,$,https://www.zillow.com/homedetails/1411-Gracy-Farms-Ln-APT-112-Austin-TX-78758/29436312_zpid/,0.0,1.0,1.0,0.0,29436312,https://photos.zillowstatic.com/fp/f11413f6072f39330ebc7d35f9aece1b-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.395649, 'longitude': -97.69271}",1.0,ForSale,"$299,500",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,299500.0,"{'type': 'PRICE_REDUCTION', 'text': '$13,400 (Aug 31)'}",297800,29436312,,,,,,,,,,1700.0
"3018 S 1st St APT 203, Austin, TX 78704",Austin,TX,3018 S 1st St APT 203,78704,573,,,1.0,1,"Compass RE Texas, LLC",$,https://www.zillow.com/homedetails/3018-S-1st-St-APT-203-Austin-TX-78704/70356966_zpid/,0.0,1.0,1.0,0.0,70356966,https://photos.zillowstatic.com/fp/9d99fa26e2fc8149b4183e58a98558be-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.234886, 'longitude': -97.764206}",1.0,ForSale,"$319,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,319000.0,"{'type': 'DAYS_ON', 'text': '6 days on Zillow'}",317056,70356966,,,,,,,,,,1944.0
"2300 Bettylou Ln, Austin, TX 78754",Austin,TX,2300 Bettylou Ln,78754,2029,,,2.0,4,Orchard Brokerage,$,https://www.zillow.com/homedetails/2300-Bettylou-Ln-Austin-TX-78754/249890713_zpid/,1.0,1.0,1.0,0.0,249890713,https://photos.zillowstatic.com/fp/239214e8956218e7a373b82c76d5e879-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.355406, 'longitude': -97.66119}",1.0,ForSale,"$515,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,515000.0,"{'type': '3D_HOME', 'text': '3D Tour'}",513000,249890713,,,,,,,,,,2000.0
"10608 Coreopsis Dr, Austin, TX 78733",Austin,TX,10608 Coreopsis Dr,78733,3448,,,4.0,4,"Compass RE Texas, LLC",$,https://www.zillow.com/homedetails/10608-Coreopsis-Dr-Austin-TX-78733/29339605_zpid/,0.0,1.0,1.0,0.0,29339605,https://photos.zillowstatic.com/fp/a5361af96cb248cd94bab56daff5cf0a-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.310673, 'longitude': -97.89925}",1.0,ForSale,"$1,750,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,1750000.0,"{'type': 'DAYS_ON', 'text': '12 days on Zillow'}",1748000,29339605,,,,,,,,,,2000.0
"8309 Mimi Ln, Austin, TX 78724",Austin,TX,8309 Mimi Ln,78724,1366,,,2.0,3,Keller Williams Realty,$,https://www.zillow.com/homedetails/8309-Mimi-Ln-Austin-TX-78724/331623153_zpid/,0.0,1.0,1.0,0.0,331623153,https://photos.zillowstatic.com/fp/5eceee281b2b4233714c9dffcae93ad7-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.303152, 'longitude': -97.62426}",1.0,ForSale,"$440,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,440000.0,"{'type': 'DAYS_ON', 'text': '13 days on Zillow'}",437800,331623153,,,,,,,,,,2200.0
"14316 Padbrook Park Cv, Austin, TX 78717",Austin,TX,14316 Padbrook Park Cv,78717,3229,,,4.0,5,Orchard Brokerage,$,https://www.zillow.com/homedetails/14316-Padbrook-Park-Cv-Austin-TX-78717/60335768_zpid/,1.0,1.0,1.0,0.0,60335768,https://photos.zillowstatic.com/fp/93e80b3a02bd92657e24fec0ffa63972-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.496218, 'longitude': -97.78541}",1.0,ForSale,"$755,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,755000.0,"{'type': '3D_HOME', 'text': '3D Tour'}",752800,60335768,,,,,,,,,,2200.0
"3600 S Lamar Blvd APT 501, Austin, TX 78704",Austin,TX,3600 S Lamar Blvd APT 501,78704,915,,,2.0,2,Realty Austin,$,https://www.zillow.com/homedetails/3600-S-Lamar-Blvd-APT-501-Austin-TX-78704/145657026_zpid/,1.0,1.0,1.0,0.0,145657026,https://photos.zillowstatic.com/fp/a15938883753c4f1121c0cfb62bff622-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.239807, 'longitude': -97.78786}",1.0,ForSale,"$545,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,545000.0,"{'type': '3D_HOME', 'text': '3D Tour'}",542500,145657026,,,,,,,,,,2500.0
